,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,44,2.2449380917077484,62,-7.492595055916944,91,8.140609789046025,True,-0.6381993178849076,265.55052341517813,255.49520009425737,89.49472657450255,160.99472657450255,255.12631835637438,0.00042404441737466114,202556.13778610577,0.07598463433137262,0.5939173425087296,1.6436861413082356e-20
1,7,0.21481872047349526,71,1.763173449619055,90,6.673915212953805,True,-1.2383252176642425,256.97955451041867,249.60882588699994,72.59074619903022,175.63444771941812,248.92185076019396,0.000883214082485614,128065.48342966611,0.10503705061654578,0.6011008316764024,2.9537792647462267e-18
2,44,-2.850379015770379,51,-3.4587737421446203,69,-7.322210419502728,,,,,,,,,,,,
3,33,-0.02096774107239341,43,-6.8832222303077035,95,9.93218853529282,True,-0.8843811100368615,260.42620360296917,,,,,,,,,
4,23,-2.5106889126776437,53,2.7958380899379165,63,4.228488581889081,True,-1.0640550619998355,260.2038720912084,251.63963066654236,73.03635211064804,176.52181126638882,250.9927295778704,0.0008048036364201361,159788.56569099435,0.1015771291732869,0.6000445698343356,6.802699028345131e-19
5,26,-0.8356470103419316,69,2.926866474740372,70,4.486375259313265,True,-1.0518121097466002,262.297281233549,251.7852390050331,75.64737191565453,173.42842314939273,251.1905256168691,0.0007483019741118201,174440.14048517853,0.09730477913652019,0.5992497338627822,3.2460728588677283e-19
6,36,-6.189679599304041,42,7.664905456744407,46,9.556367566428527,True,-0.8910106908503747,263.5114026866604,254.06691337697947,79.23513886144022,171.18108331686412,253.57297222771197,0.0006345033315503256,182790.96981008744,0.08825203068253636,0.5975479258300197,1.2610207747333117e-19
7,57,-0.14399563040463548,63,1.9366169915927607,75,6.574060966664867,True,-1.1527386884301525,260.0789588142795,250.7473860341837,73.002819249292,175.5816915495752,250.13943615014162,0.0008339132370222855,194582.7011126207,0.09857692484264458,0.6004427199096122,2.719336004842655e-19
8,6,2.7495681154798284,56,2.7595993335733766,76,-8.929250618847158,,,,,,,,,,,,
9,20,-1.669465885717191,49,4.6007731554602245,62,4.642323757723759,True,-1.2455032126517247,258.3784890974433,250.1481593098283,68.69072955891373,182.53443773534823,249.32185408821726,0.0009836660537601558,105523.32410247174,0.11512217940024264,0.6023847596319113,1.268602409742395e-17
10,15,2.5924835789053233,51,-7.57126667838264,57,-7.968685024235316,,,,,,,,,,,,
11,9,5.562581362826416,10,8.145920191185208,91,-9.485873128554115,,,,,,,,,,,,
12,10,-1.7582955330711751,44,-2.2470162012915074,69,6.988813041535419,True,-0.8773233816583738,262.15231762417375,253.38970612853532,80.41869634855671,169.09495707884537,252.87626073028866,0.0006122617332469679,186819.02561646784,0.09011316903621862,0.5971972319991773,1.0648533156047666e-19
13,2,-2.909592615480145,42,5.142066448498735,51,5.634672792479279,True,-1.188091468932075,259.1698881822338,251.01242903577446,69.81970637000053,181.43182382200033,250.2560587259999,0.0009260027520075147,130845.34154423905,0.10998634115846528,0.601656613738618,3.2936334017664554e-18
14,38,2.425564429977346,76,4.220766949863034,83,-9.549553787962378,,,,,,,,,,,,
15,3,2.6995832637216495,62,7.928854314327651,80,-9.985891479436988,,,,,,,,,,,,
16,15,0.08319399092477475,36,3.047293243810687,83,-8.63140591317478,,,,,,,,,,,,
17,17,0.6678895720040039,33,5.148652621957499,60,-8.622721198567717,,,,,,,,,,,,
18,11,2.3963016237321018,39,-5.573240294603748,91,6.894794256090126,True,-0.8712896778829187,260.5433622923335,,,,,,,,,
19,17,2.3966685827700314,25,5.194318190169632,53,-5.824784722815252,,,,,,,,,,,,
