,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,29,0.17460121268427287,43,-0.8637613415975292,91,1.7851930453273113,True,-0.9412349733861229,259.7164511052088,,,,,,,,,
1,70,2.1777740658232148,73,-2.816668498850923,98,4.818714582815119,True,-1.0962104807988777,258.77211948925344,250.52377855270873,77.12092646315399,170.5525558778924,249.9158147073692,0.0007359871336313898,129349.44145776193,0.0986436171656703,0.599072386628753,1.4153007586614947e-18
2,15,-0.5919771677519154,47,3.0312304405354524,54,-4.814453173349298,,,,,,,,,,,,
3,11,-7.733705627782688,88,-9.042117655220899,89,9.421866741959224,True,-0.7883348635972618,262.680762817937,253.72447938831644,85.72726591207628,163.44181272966102,253.31454681758476,0.0005050742106597804,191442.33012292985,0.08041869771761687,0.5954063212027494,4.2143396298277997e-20
4,79,-1.9923807277453331,82,8.65812748022893,87,9.502406898029903,True,-1.1245987637226487,258.0343443580755,250.69112679972628,74.92166700506029,173.39125025379522,250.06958324873494,0.0007884094537335569,151111.5181602546,0.0996849637819873,0.5998170254013665,8.224966262999419e-19
5,1,-0.5211263348279047,40,-3.834147953149179,78,-4.343506870258449,,,,,,,,,,,,
6,4,-3.9177193388843934,54,-4.575485722945299,67,6.099537290984841,True,-0.6164500770865505,268.5273117371882,256.6683528278851,89.96986040558171,161.26986040558168,256.3825348986046,0.00041307296574960155,550256.9370874384,0.06675101930762477,0.5937048030867819,8.303277702292261e-23
7,56,2.464940920721773,60,5.754193468096284,99,-6.712335188996487,,,,,,,,,,,,
8,39,-0.9025058526418039,42,-3.041851039312604,93,8.258696834174202,True,-0.9542341321053117,260.0234307465347,251.81899774199846,78.7155175771435,169.56163818285762,251.24612060571414,0.0006634569300195774,135627.85097389374,0.095507456122719,0.5979950269762263,7.55166466769072e-19
9,18,-1.700231296807619,39,-5.932391958285144,75,7.853043986621557,True,-0.7365380641322191,262.75863054412434,,,,,,,,,
10,8,-1.5921663187161865,24,5.154258188839256,89,9.898674609717794,True,-1.1836039789549972,257.93429302724036,250.15283379457335,74.4736808707173,173.36420852243037,249.54526382585655,0.0008161749308156935,157714.8301846456,0.09865877692014148,0.600200982065278,7.292813086853781e-19
11,45,-0.15216359109374622,59,5.926625472758857,80,-7.720186618147573,,,,,,,,,,,,
12,36,6.152455081694939,54,-6.386080277904062,65,-7.630680310181952,,,,,,,,,,,,
13,11,3.7099766836545065,14,3.7953351841808356,80,-6.344579622108268,,,,,,,,,,,,
14,51,3.1775134289619604,73,3.350626538986905,85,-7.29754457771949,,,,,,,,,,,,
15,7,-5.91063709695463,28,6.37664046581752,60,-8.954364798926477,,,,,,,,,,,,
16,8,-0.43488402549609795,27,2.7068045904709876,97,8.092709463487054,True,-1.2021454344884726,257.43049811421133,249.58648649195015,74.70347494707936,172.37760621030952,248.97413126323016,0.0008179549638445577,149823.42961652344,0.09915560843665688,0.6002253633069194,9.626091486034235e-19
17,9,-1.5434093108142974,26,2.7514919695180247,98,-7.357694286769139,,,,,,,,,,,,
18,34,-1.829514468017777,58,2.0155087057728345,70,5.420614231070768,True,-1.0384401157473955,259.8046103917829,251.6923047190271,74.6199535930548,174.1599767965274,251.11334106782422,0.0007614470446459359,202526.63490038482,0.09607519836039266,0.599437368688508,1.5937904524225297e-19
19,31,-1.5498863234299094,60,-2.7476162329439946,86,9.031832495178097,True,-0.8902689767501466,261.0611674835243,252.7093637209793,80.89785675249209,167.63871405149524,252.2204286495016,0.0006051889854909262,151743.05705416267,0.08804372936085783,0.5970843321281769,2.774668857979215e-19
