,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,27,2.605275801705748,42,2.852540807799258,68,-8.536618346300164,,,,,,,,,,,,
1,37,-1.8017482390692923,42,3.9517744845279896,81,-5.7061676269052075,,,,,,,,,,,,
2,12,-4.007841151976765,19,7.845925697418117,82,9.889536259414513,True,-1.1462498427994698,258.317008287426,,,,,,,,,
3,56,-0.9800241668409289,63,-6.685574535656819,66,7.167677300370965,True,-0.09874970030795427,280.80445853291513,265.1128579458094,109.53113476486301,148.84151301981734,264.98962174504567,0.00015704955340627998,834408.337014539,0.043104482466210424,0.5874914963189591,2.24968282646625e-25
4,13,4.136573474678642,30,5.90462592719784,35,8.605191400511558,True,-1.1936153706505337,258.57338820301794,251.4869766901357,70.73806384020564,181.8228383041234,250.6923872319589,0.0009128042721863699,109866.32753355417,0.11259966402007332,0.6014866381224578,7.801974208250274e-18
5,39,7.452794828256586,47,9.447936393050714,93,-9.773611983666369,,,,,,,,,,,,
6,2,-0.5613849069611128,37,5.496762835662814,92,8.717830321303143,True,-1.3855700053281672,256.4325039683867,,,,,,,,,
7,25,0.05178497661998094,35,-2.3674047411647203,88,-9.027565231194881,,,,,,,,,,,,
8,31,-0.04860030620854339,57,4.618009398520966,61,-9.03028942398163,,,,,,,,,,,,
9,2,5.014943996433308,12,8.378177076006473,54,-8.508584928785716,,,,,,,,,,,,
10,32,5.649339081850417,66,-6.696342602851435,99,9.4863694678913,True,-0.7664898471645467,262.84917614333307,253.63095636088744,85.5027371646257,163.2270528734693,253.2243157088436,0.0005016996293922768,219189.4608695262,0.08012041485299085,0.5953468871566739,2.1015017086180457e-20
11,16,0.05663136239124,40,1.217229593664456,54,-4.462459482699968,,,,,,,,,,,,
12,5,0.04233047753857022,58,5.471415550023483,72,-8.213278667881756,,,,,,,,,,,,
13,40,0.5062776279947752,40,1.754932547239477,80,-3.943014487753147,,,,,,,,,,,,
14,24,2.037967811917788,64,2.1828126435845423,96,-2.688055668867615,,,,,,,,,,,,
15,34,0.1074857382415555,53,-2.555582613936636,92,3.2849019341259993,True,-0.705472977271808,263.4324743509577,,,,,,,,,
16,14,4.050415605286657,49,5.047284496718367,52,-5.047320311944814,,,,,,,,,,,,
17,30,-1.2728590987484587,82,-7.418649059439131,85,9.720985706862393,True,-0.9139490627385337,261.12086184905525,252.43503961612132,81.24475067152865,167.14685040291718,251.95104986569427,0.0006057389062072182,178329.9248395754,0.08764314047358114,0.597093134816578,1.2451156493095695e-19
18,1,-2.5010714997947714,44,-3.3655552074930206,65,7.789722579439008,True,-0.8020628705955394,264.7037335241843,254.35781641239245,82.65696545641202,167.21417927384724,253.9286069087176,0.0005557198864625191,269209.1685331325,0.08225244776545329,0.5962747831329396,1.0786413955208479e-20
19,49,3.1730834656819695,88,-6.557863453515647,95,8.207589246949713,True,-0.3297316824146716,160.89794830802023,142.57441830364888,42.6791495373961,196.17914953739609,138.9208504626039,0.0033887466059599036,1927.5144253516564,0.316884413186779,0.6228907668372663,4.894202742299659e-06
