,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,22,-3.698085272330922,27,4.273533276849776,95,8.62787182646672,True,-1.1831464070519273,257.84515452271444,249.89387564562264,74.69767593426985,172.6586055605619,249.28046481314604,0.0008109746215555776,149679.44438426956,0.09916476418050574,0.6001295937512446,9.39050230008032e-19
1,26,-2.00352681078535,31,-2.8772042884201205,44,-5.303329704437814,,,,,,,,,,,,
2,27,-1.0560110014018171,34,1.0709543861868553,34,-8.29018325794367,,,,,,,,,,,,
3,26,0.2884874478858741,30,-7.933460116945435,33,-9.915262796717483,,,,,,,,,,,,
4,32,-6.349159387582781,44,-8.0464814328799,95,8.343971765897432,True,-0.6870627492063389,263.03238005556386,254.38037538284752,85.59454417155673,163.81672650293402,253.96109116568866,0.0004870402939222649,195875.65376822362,0.08125431444245365,0.5950862734757377,3.4076153670894003e-20
5,32,-0.3766072485774501,62,-5.092899675547676,97,6.443142120863911,True,-0.6424756599059454,264.80274856475137,255.24161985851615,88.64500390002264,161.54500390002264,254.86374902499435,0.0004360954214073216,211558.7387339187,0.07699585073030761,0.5941475547570997,1.4858018311765684e-20
6,3,-5.167083063467821,3,-8.205180018641842,19,9.807038752106273,True,-0.9458094664027348,261.4963132029217,253.678741584107,76.09468923054848,175.69734461527423,253.10088512824194,0.0007088785355000696,200070.59184592424,0.09559179878682549,0.5986764710657271,1.3187194616153438e-19
7,13,4.586512413624215,35,-5.572443902846915,63,7.89665960446678,True,-0.7260333653979049,264.7671217943478,255.14176467354577,83.99629962537318,165.9577797752239,254.78074007492538,0.0005157155975803619,386940.6772056738,0.07528602652138806,0.595592408295926,1.1914997210240907e-21
8,35,-8.868897876935408,57,8.907995281928123,80,9.408953403546928,True,-1.2143444700378874,259.8516576228803,,,,,,,,,
9,7,-2.4298671375705343,13,-5.289792314854869,42,-6.540370939227731,,,,,,,,,,,,
10,14,-1.2110905712958484,68,-6.65963564238287,80,9.91452427331459,True,-0.736315803897101,264.28239083319477,254.8917263762553,86.57834221587039,163.42700532952222,254.52433155682593,0.00048170258281409346,276175.58145468315,0.07597905909434449,0.5949903752805412,5.2708835478329155e-21
11,18,1.917224316457327,19,2.0563675639803503,51,-6.78182829843813,,,,,,,,,,,,
12,5,4.35474928939402,31,4.455182153227469,95,-7.865691437494638,,,,,,,,,,,,
13,70,-0.26814426289248416,73,-7.447329687529467,92,8.131819389677513,True,-0.4701215053805274,269.4329313162004,,,,,,,,,
14,20,-5.332055333399328,59,7.609747258715952,87,8.866034769357157,True,-1.6337594785848937,255.3033274463617,249.68521122503643,66.12673198454729,344.19465360309056,246.99465360309054,0.0012348205236043098,83957.31732151302,0.20984297212468253,0.605321066430092,2.727060295261886e-16
15,40,-0.3574332019369475,52,-7.127074203590036,60,-9.967734388581349,,,,,,,,,,,,
16,39,-0.5736149547613962,48,6.427905331546157,83,7.889044645825692,True,-1.7265833081851154,257.6364081333818,206.8500445236614,406.21422219449704,458.21422219449704,206.29288890275149,0.0001131093963710234,114213.66557740183,0.10373339302071055,0.5859684053167808,1.4349648344817304e-20
17,35,1.785028231564521,68,6.677680008189821,94,9.239923463397801,True,-1.6085380633164053,254.9025125156813,,,,,,,,,
18,47,-5.140251076619451,58,-7.201143165330384,62,9.71081798182436,True,0.04134828734445845,286.0503236221914,,,,,,,,,
19,39,-1.7564439143800925,40,-2.621430419518287,77,-8.500501771327155,,,,,,,,,,,,
