,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,3,-1.0860013190138158,42,4.245506290505931,61,8.561344428477106,True,-1.352395722419651,259.5011108298884,250.2758897216893,65.68664008186612,363.9,249.8426719836268,0.0010029914895675377,22342919.35393961,0.08341755456961737,0.602623767344679,1.7997399284616177e-29
1,21,-0.5706993774828089,27,-3.543017319395398,60,9.77460425697296,True,-0.9126218316635111,262.4175955891167,,,,,,,,,
2,14,-2.1809909520766784,68,4.828757739051914,74,7.206996164330668,True,-1.1075967715832933,262.15231762417375,251.1953131558244,74.4394103207854,175.06364619247123,250.51211793584292,0.0007975945014137126,123319.45401608536,0.10445305867134587,0.5999448105879658,2.5351852358322712e-18
3,7,0.8009313368542088,39,-6.287957039562723,95,-6.986769477301782,,,,,,,,,,,,
4,18,2.4070867027535225,31,-7.560864885412066,42,8.78341834476701,True,-0.5781711917196932,270.03438535199746,,,,,,,,,
5,84,1.4934896922613525,87,-2.6959515421755658,93,-6.619396241527598,,,,,,,,,,,,
6,24,1.1223370541339701,46,-5.111341000850301,51,8.171095233721406,True,-0.9130165251628126,264.03268115418865,253.9749520265393,80.86552151349152,169.95931290809492,253.4468956973017,0.0006178992804911173,168545.77282122857,0.09128206509567204,0.5972867387191939,1.8552960237788842e-19
7,10,0.21385819365589498,12,-3.0950108731417814,29,-3.317147231553159,,,,,,,,,,,,
8,20,-5.900533514948229,43,-8.225385965546458,74,8.562883102303388,True,-0.5510421913372057,266.37904332050084,257.0240731389243,90.44822812341597,161.15858249873276,256.7103543753168,0.0003982501843200086,394641.7852272056,0.0698935043921931,0.5934129830091192,4.2019415162087567e-22
9,20,-1.0142410651769076,30,-8.039855832642836,88,8.180858081814705,True,-0.936150575737631,259.7726781436561,252.14086192889,78.68015539228496,170.00809323537098,251.56396892154302,0.000660308230560929,129597.52187193536,0.09581079981040937,0.5979469023359435,9.33974327189017e-19
10,52,-0.038898921592217306,64,3.559947016084255,86,7.351731244635339,True,-1.3578732163299683,256.12481643574466,248.90209472878738,70.06385073515709,178.89831044109425,248.1672298529686,0.0009960032476167605,138993.40561862022,0.10878698028943005,0.6025376209798998,3.0569052123350827e-18
11,13,-1.129585621561091,34,4.160057128111866,99,5.531923424774996,True,-1.3402287610594963,256.9567762022405,,,,,,,,,
12,40,0.787743825872635,70,-1.5727263023339617,90,2.4999724442046407,True,-0.8580290411313729,262.2876884330931,253.10095900740876,83.74118071729818,164.99294457383854,252.65176385654038,0.0005503009532712193,182989.23157769386,0.08429572080736213,0.5961838726258649,7.537949951397118e-20
13,41,4.731350095717692,54,-8.905490436240076,76,-9.51738669793312,,,,,,,,,,,,
14,6,-1.9191083237867197,50,-4.434824383750941,87,-6.552268876496203,,,,,,,,,,,,
15,19,3.5698559546611985,52,-8.661145831221713,88,-8.943911856570185,,,,,,,,,,,,
16,7,-3.322879394406721,50,-6.64014974277868,54,-8.266907692796932,,,,,,,,,,,,
17,13,1.0348016726887934,47,-2.2769698639349194,64,3.2134981591900402,True,-0.6337572050826149,266.5430357484895,,,,,,,,,
18,14,6.130943480414757,44,-6.778842001050396,63,-8.863985845343556,,,,,,,,,,,,
19,13,-1.1156537179279606,19,-3.3556810871891667,82,-8.220263876364037,,,,,,,,,,,,
