,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,21,-0.7378532923615317,23,-2.6953744793549372,84,8.3922858096158,True,-1.0813870815010351,258.5781841529261,250.97862007241093,75.8185813001436,172.37114878008617,250.37628373997129,0.0007552886018122697,159718.22851994715,0.09808406029459188,0.5993496738730151,5.3004484243287595e-19
1,11,5.061066405138046,61,8.010558321335076,78,-9.539922855950959,,,,,,,,,,,,
2,46,5.084900411768521,61,-7.670946684172102,95,-8.71271288000953,,,,,,,,,,,,
3,63,-0.4570241120681846,70,-7.160902014717914,77,-7.883998158273742,,,,,,,,,,,,
4,56,-2.0446396880130813,65,3.2203794087170294,79,-3.5057022255763615,,,,,,,,,,,,
5,40,0.8275928188930557,61,5.909678603203281,63,8.57570728941792,True,-1.100382655583159,259.6587078793002,251.67995842548723,74.50834992637834,175.705009955827,250.99833001472433,0.0007939732323415957,125874.41583404117,0.10421950012497497,0.5998945224590995,2.2362482140749135e-18
6,33,-1.7741843905975934,34,-4.254656146164059,66,5.5080348326537365,True,-0.6207279333082539,266.5430357484895,,,,,,,,,
7,26,2.4732299726613594,88,6.995871651627493,99,-8.97478947995121,,,,,,,,,,,,
8,7,5.404204589956212,19,5.703630687240393,21,-7.362322537054908,,,,,,,,,,,,
9,2,0.9189752221909959,25,8.579509609391373,40,9.574566028261877,True,-1.6308202954222746,256.09373136900666,254.37908912379356,64.76141446438776,360.0096463839031,248.60964638390308,0.0012931956362834823,30865.8054151883,0.30766866833147616,0.6059571699486912,1.1254775212859258e-13
10,42,-3.7401821398048813,50,-5.48489097564836,71,9.903578403984476,True,-0.5384403881797789,267.4943590506687,257.3952127819897,91.94491959473699,160.21593567578958,257.0710160810526,0.0003790026810971417,319116.2862488087,0.07099431032815418,0.5930255768523508,1.0616731405012089e-21
11,23,-3.9611549439638267,68,4.356523335877885,88,4.781642493463231,True,-1.352247902243061,255.6177759256364,248.58094481405985,68.3740802748814,180.50556020616105,247.83147993127966,0.0010365795897246913,145037.19576163546,0.10995039112456656,0.6030334942377588,2.8612740220964615e-18
12,23,-0.22485888887240968,27,4.023777548139831,74,9.936138787115667,True,-1.1877069181349738,260.3156583573782,,,,,,,,,
13,42,-2.0263899480706744,50,6.290375469974233,65,-6.689754944302926,,,,,,,,,,,,
14,9,1.2670415573709466,84,4.9481211306830115,88,9.586759338956618,True,-1.1286497829156092,258.02229293695945,250.6297077308589,74.76298841573129,173.19724131179848,250.0342528960672,0.0007898372500360811,148840.89388701748,0.0975724000940182,0.5998369400845691,8.564487694836817e-19
15,18,-1.4751551845373783,35,1.816994339481182,55,-9.986136628764806,,,,,,,,,,,,
16,15,-4.260635718619374,22,-7.868058428447249,39,9.399673046342034,True,-0.5384815255927003,269.53476856886317,257.9413758201773,90.08946043590024,162.69156834872018,257.60210791282,0.00040445025904718365,345277.20352525753,0.0725351205869258,0.5935357146056709,9.058743125322636e-22
17,62,-0.9785116969713457,78,3.3012456605615963,88,5.176180497640345,True,-1.1043260590694604,257.8927340630879,,,,,,,,,
18,26,-2.868323903255863,73,5.721330720531439,80,6.944970605941894,True,-1.086963457599334,259.85256899362497,251.1624692421724,74.35419462059022,174.21564596544266,250.56145134485246,0.0007844159783893564,184289.82371012453,0.09795885072109307,0.5997612249961242,2.909535712909102e-19
19,9,-5.081267698169127,21,7.741138375697176,35,-9.908737612472036,,,,,,,,,,,,
