,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,29,0.9947762882080813,39,2.241388591316513,64,3.1039414884871075,True,-1.8204101760555969,256.9033865669951,205.77311773932286,402.0778091408129,451.18890457040646,205.31109542959356,0.00011029454896802452,177191.48527594583,0.09465972596593888,0.5858613072026191,1.3764224202043598e-21
1,16,-0.9750799429631982,63,7.264339245400297,82,-8.681556753797395,,,,,,,,,,,,
2,6,-2.438937805356707,47,-4.92613936222813,72,9.986021836999537,True,-0.7814375867596262,263.31746740046606,254.29449101719126,83.19322475920559,166.03593485552335,253.9213550481589,0.0005385459947252298,429137.3726744563,0.07667118280444016,0.5959850600706827,8.483556103262706e-22
3,5,3.8251898869324705,6,-7.087200650097241,73,8.292625256904572,True,-1.0865605874164384,260.0789588142795,251.41292536156226,75.05697541433915,173.5541852486035,250.84860491713218,0.0007681506897331567,205601.65868991002,0.09486180560528162,0.599532408190284,1.487458451302283e-19
4,32,0.21719357285708085,34,7.347047133091518,80,-7.831468575498541,,,,,,,,,,,,
5,6,-3.80131914559734,22,-5.070609478932033,80,-5.099110266381992,,,,,,,,,,,,
6,39,-0.9621780603155088,56,-9.301798830141836,73,9.951007725953211,True,-0.42518754689927385,270.2985545597549,259.02859344184606,97.02120013673687,156.49090010255264,258.7696999658158,0.00030385309652202153,388015.4707131786,0.06321274709241227,0.5914064758380361,1.6244743086809197e-22
7,10,-2.854265509047509,32,4.6818485876695615,47,-7.6615827410959,,,,,,,,,,,,
8,48,-0.1982791016570502,60,-2.692680701897501,89,-4.151119522467674,,,,,,,,,,,,
9,52,5.527059128199488,81,-6.1086536678144965,99,6.5543376181658175,True,-0.3178162920626803,150.14783217098878,,,,,,,,,
10,19,-1.2829851272516208,78,-3.1368702456016724,81,-9.000840086518004,,,,,,,,,,,,
11,55,-2.501995932768306,66,2.817174884013829,72,-3.768696618793575,,,,,,,,,,,,
12,1,-1.0227030956931564,5,3.7576704847701663,55,-4.903002132835848,,,,,,,,,,,,
13,2,-0.5937239567175627,35,-9.060921794968033,56,9.178529494921225,True,-0.508660247119674,271.7651179200338,258.21533033842366,92.26942572321789,160.5694257232179,257.90764356919556,0.0003715558881318134,319891.7911081704,0.0690288209190697,0.5928729815255424,9.280306832246345e-22
14,29,1.3562827147712717,64,4.885643117021317,72,6.798555997483664,True,-1.1809650422462927,259.35935935935936,250.6831789099073,72.20873053762735,176.8565479032205,250.04781736559318,0.0008628644683229298,184112.25477936692,0.10081010529294154,0.60083157284699,4.1451571797488274e-19
15,13,-3.046360354146067,43,5.286179685268346,80,-9.075558209196844,,,,,,,,,,,,
16,56,-0.41824313211003883,59,-7.883305187132931,66,-9.239989626485833,,,,,,,,,,,,
17,6,3.5154379598792023,28,6.832755638841292,34,-9.634084786674125,,,,,,,,,,,,
18,14,-0.10181233858672378,49,2.1238923869516846,80,5.813586721320558,True,-1.3705884941737267,258.12370432253476,,,,,,,,,
19,1,0.10615854931577218,3,-2.3962814776094588,76,-4.291729424410606,,,,,,,,,,,,
