,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,5,-4.067739092500144,91,-5.813006501192879,95,9.718693867917587,True,-1.0784368520003347,258.77211948925344,,,,,,,,,
1,17,2.8906191540447885,35,5.748963870508392,80,-7.528207991369829,,,,,,,,,,,,
2,2,-1.576621863951214,11,-5.777171923737933,29,-6.355314118799187,,,,,,,,,,,,
3,19,-0.02838075103828608,69,5.286835327035346,72,8.340770914475158,True,-1.0892026966197632,260.05666806328003,,,,,,,,,
4,60,0.2981350658067594,92,-3.9704294477162927,96,4.773508120094208,True,-1.0677761905974639,259.12084083747817,250.75917932329904,79.50163036407653,167.42097821844592,250.2596739271847,0.0006739088956209732,186275.91544718243,0.08931628862184289,0.598153929834936,1.4674667865611955e-19
5,10,-1.0119949048959853,87,2.1698792264475664,97,-4.357794998777456,,,,,,,,,,,,
6,19,-2.9870316653678337,53,3.8492149725055604,93,5.998104694101778,True,-1.6359466828321272,255.46281222918054,251.42790097076545,69.45687153191997,378.5,246.83578211702002,0.0011675194803102238,112752.46124156775,0.275587238156377,0.6045677020415626,1.013395244959916e-16
7,69,-3.322376912941718,86,5.7982133685091455,92,-8.269015856818005,,,,,,,,,,,,
8,14,-1.232856916250043,15,-7.97748925943369,95,-9.772432110722919,,,,,,,,,,,,
9,54,-8.115005649778324,63,-8.432106775368052,94,-9.545284723038964,,,,,,,,,,,,
10,42,-6.114214909695821,65,8.182148091791785,88,9.75720190688974,True,-1.2223630075838785,256.20272883647374,,,,,,,,,
11,34,3.6997222115362973,71,8.941067456884994,71,9.90056201129996,True,-1.1771236543664474,258.23754789272033,250.88014145869892,73.45241167018915,175.59144700211348,250.26951766596218,0.0008345796226553953,189181.96873446638,0.09875481330648911,0.6004517488758558,3.1408686552524217e-19
12,49,-7.196927864071824,59,-7.714750463880062,95,8.766846360772647,True,-0.33935094009848316,271.65016273804116,,,,,,,,,
13,10,3.6515849103810734,50,-7.014583149811903,60,9.929587292365088,True,-0.6722140871799722,267.0487290671233,256.20001239947044,88.07342284975914,162.97342284975915,255.88164428756022,0.00044910216517787317,476375.33927219996,0.07054432288086969,0.5943923741008551,2.4400081014097572e-22
14,34,-0.10297190838791792,42,3.278849235703099,43,-7.726982779827198,,,,,,,,,,,,
15,16,-0.37877867001511234,52,2.4088621820092566,74,-9.954247048225538,,,,,,,,,,,,
16,15,4.141677866482512,71,-8.093326255278042,85,8.536723804425492,True,-0.45973622334902753,269.71615490133996,,,,,,,,,
17,16,-3.184460470543886,18,-4.4385570775480225,73,-9.69962035035758,,,,,,,,,,,,
18,82,-1.035466300429352,90,4.834040917966732,99,8.640680259290558,True,-1.1736428196454125,257.34535240708084,249.73388359064506,74.45479218199414,172.5128753091965,249.1290415636012,0.0008114715664786666,155830.39285475248,0.0985064654037833,0.6001364259628694,7.622095152146857e-19
19,11,-0.7096089313561897,50,2.1936421329553664,82,-8.795514551773234,,,,,,,,,,,,
