,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,27,5.017097535308256,29,-5.663256437510727,76,6.731965423284226,True,-1.0316520958145599,263.06507008261394,251.75954410924015,76.44699133511122,172.54819480106673,251.15060173297778,0.0007288425174446071,154310.90274971403,0.09846959147145316,0.5989687877719426,5.631256658241979e-19
1,5,-5.5718758523820355,32,-6.255607192154285,58,7.341382536485565,True,-0.6468132000564646,266.1703887510339,,,,,,,,,
2,10,2.6437877144370283,81,3.654902064732358,82,-7.536762832790151,,,,,,,,,,,,
3,61,-1.4425512899782724,69,-4.0921079737593,88,6.86886871470583,True,-0.5972512484299208,266.05625490148526,,,,,,,,,
4,4,0.38803980411527306,74,-4.350692039459377,84,8.779711368746831,True,-0.9283176205790227,261.0611674835243,252.6603326450683,80.84196281252994,167.88517768751797,252.17160743749403,0.0006161032368351101,185883.73952677418,0.08800351052475483,0.597258269271487,1.0730844772724683e-19
5,20,1.435901877264257,76,-5.464297768767774,87,7.732838503667608,True,-0.7717914593407776,263.6240628104598,254.14635884087033,86.26754981175544,163.3006623588166,253.73311254706115,0.0004942051831246116,190540.81823837143,0.08069151513309249,0.595214149735371,4.0420520569963816e-20
6,52,2.988395733628286,59,6.458038535397776,71,6.918394857714286,True,-1.3217121848198603,257.2363737389523,249.42925617685222,67.64823757339013,183.2089425440341,248.630352485322,0.0010413392994847016,127473.87115234135,0.11332052025824937,0.6030909894579775,5.7785755038614285e-18
7,26,-0.3325687287557866,52,-2.768178142856234,70,-8.908927121310166,,,,,,,,,,,,
8,26,-6.3665474907654795,47,-8.221492525192698,64,-9.109211077831532,,,,,,,,,,,,
9,28,1.3674530042303914,88,5.28503261476323,93,-5.731412572005912,,,,,,,,,,,,
10,17,-0.10331605960102763,20,-1.0605939323127274,65,-1.641081997284207,,,,,,,,,,,,
11,3,-3.4853040766057974,80,-5.712467196401434,81,-8.985845064908231,,,,,,,,,,,,
12,3,-0.027311747577300594,8,-8.469544046793205,55,-8.782195683551581,,,,,,,,,,,,
13,37,-2.458679820856881,44,3.6898530972189967,97,4.541689606356963,True,-1.397382209010446,256.2891296891192,,,,,,,,,
14,12,-1.4130076266619174,52,2.1058710725371554,95,9.390142416767905,True,-1.2971295815050772,257.2081781958325,249.1811731421409,73.00925796227065,174.70555477736238,248.49814840754587,0.0008948728123505702,123661.88783002803,0.10479699874499517,0.6012536367143715,3.658793819244028e-18
15,8,-3.573919869669231,11,6.2016650048321615,39,9.802340877819834,True,-1.0738534789294967,259.9504845001709,252.5742771934116,74.3834210506601,176.83005263039607,251.92331578986798,0.0007843055910442198,156306.48114093032,0.10167147765606172,0.5997596804651965,6.951464293305627e-19
16,5,-1.0924923255616825,68,4.968040977223012,79,-9.416462289166688,,,,,,,,,,,,
17,28,1.4112626865634876,45,2.457247162561103,51,-4.03698028451577,,,,,,,,,,,,
18,80,-0.6593815941514691,87,-3.0273035444657515,88,-4.981256677142579,,,,,,,,,,,,
19,38,2.1243969279523895,72,-2.8803393899593077,89,6.494591846721981,True,-1.0207270036880343,259.7164511052088,251.6525632798025,79.41987068894571,168.7399030167093,251.1200323277636,0.000666190695635842,158891.0922666934,0.09201537155788428,0.598036713643795,3.261202562390477e-19
