,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,11,-5.17464144615472,21,5.217842935763478,73,8.049092866017094,True,-1.149493316797136,258.9055764638755,251.11375798829175,73.93522802552867,174.8764210191465,250.54119299361784,0.0008116043804942389,219598.30752980628,0.09558964469820952,0.6001382515772608,1.2897884195228499e-19,,,,,,,,,
1,25,2.5975459318635608,38,-8.694015482863605,82,-9.521578724305382,,,,,,,,,,,,,,,,,,,,,
2,1,0.02836779062307926,43,-2.2395826993193406,81,8.235621581639663,True,-0.9626001396279108,260.0936430758148,,,,,,,,,,,,,,,,,,
3,15,5.532582500947072,52,-5.807055776554715,69,-8.306067204582664,,,,,,,,,,,,,,,,,,,,,
4,39,4.385883098848264,48,7.52449922479272,79,8.115352831243886,True,-2.5330984171893336,261.98000337433876,256.9984138257519,61.38047177299594,351.6,248.7398427423347,0.0019629611325385596,16308.199643723729,0.361961983018493,0.6123765564740344,1.5356749537145066e-11,191.0528887510316,381.57650899195505,418.376508991955,190.723491008045,0.00012880227095414214,177016.4298727786,0.08282648935755577,0.5865421248953465,2.174759227233008e-21
5,38,1.4246138228957843,58,5.311644883061909,77,9.700249391539899,True,-1.4059459760244901,257.0625398481424,,,,,,,,,,,,,,,,,,
6,19,-0.20398737723254712,49,1.5107982042723904,67,-2.5398311767197868,,,,,,,,,,,,,,,,,,,,,
7,23,7.756174535324071,58,8.427936573969387,68,-9.488660318697512,,,,,,,,,,,,,,,,,,,,,
8,4,-2.6231660906244674,49,-2.688687293287904,73,-6.5858957846662625,,,,,,,,,,,,,,,,,,,,,
9,27,-1.798598423412951,48,6.2965883108193665,53,8.830134113706453,True,-1.0130423840226943,260.1923825975038,252.54651056785485,75.3020454675718,175.26122728054307,251.87959090648565,0.000748436416713426,124146.26086134645,0.10295491449339855,0.5992516615665311,1.9338684605795283e-18,,,,,,,,,
10,27,1.608298162253508,38,2.217904767526269,70,8.879468661079159,True,-1.2974044333484742,257.8197563918224,238.63297966978033,425.83257383475024,504.36628691737513,237.6337130826249,0.0001054202401302425,71404.38474532365,0.12914664071714688,0.5856725163350578,1.0681101382075203e-19,,,,,,,,,
11,9,-0.5053042687707237,31,1.5246618698735546,82,9.75242094146773,True,-1.1562906051034003,258.05792140352816,,,,,,,,,,,,,,,,,,
12,16,-2.7774153917046274,62,8.565695402818076,97,9.7008361726263,True,-1.8820867709670395,255.11075029005653,250.97713548344802,67.15440235084074,351.4,245.88639941228982,0.0013939433675636854,35851.13673644571,0.28946505087818536,0.6070203203649001,5.882406813467605e-14,,,,,,,,,
13,11,-2.407372352186224,30,3.6222015068738926,37,4.615988036918662,True,-1.1191578011245185,258.8845865191128,251.68294957507456,70.50002677926037,180.9500133896302,250.94999553678994,0.0008813719113478124,137598.3735219596,0.10812010364458177,0.6010765910531777,2.1201163280612345e-18,,,,,,,,,
14,41,2.146913804086026,54,-2.664581816025658,86,3.0311824874409687,True,-0.854222653267235,261.4513297802252,253.15868914378328,82.61137668157923,166.20682600894753,252.69772466368417,0.0005678448834507087,191979.91286088573,0.08537401677901293,0.5964765496355263,6.696832745831795e-20,,,,,,,,,
15,63,4.714610264118267,84,5.480336549906074,92,7.327594600648062,True,-1.4004965045955229,255.48564583356946,248.5394383261701,69.3829963726611,179.32979782359666,247.8234007254678,0.0010304586690086082,142440.8280701478,0.10747360042563231,0.6029593522535839,2.9441718499551243e-18,,,,,,,,,
16,15,1.2461774425825478,22,2.4420390587618517,74,4.268814866054617,True,-1.18035056252038,260.5530390502413,242.60878026362462,732.599198778788,825.6663995929293,241.23360040707067,5.1885933159084586e-05,63822.397461501736,0.15067823505691752,0.58320161736469,2.131962599904547e-20,252.56123242376717,74.08331695872252,716.2958292396806,250.1041707603194,0.0008892567494585523,285301.46730726963,0.2000761965624301,0.601180160549728,1.993679480786591e-19
17,49,5.3198566553389846,59,5.671345271454646,66,-9.070992806012406,,,,,,,,,,,,,,,,,,,,,
18,5,-2.4949239779721637,39,-5.172200202472905,48,6.094082918985958,True,-0.5163094564697714,271.900864659916,258.4239200499504,93.55694022878619,159.59270517158964,258.13576494280346,0.00035728272661284227,343474.0057602363,0.0667875658187381,0.5925760432312548,5.432195521159536e-22,,,,,,,,,
19,20,0.8296863475852145,53,6.2455404115028585,85,-6.984336155618756,,,,,,,,,,,,,,,,,,,,,
