,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,4,-0.9206849588819637,47,-1.4362127852191975,49,-7.476938627068483,,,,,,,,,,,,
1,19,3.4174798607800465,37,-3.4585561578905244,41,-9.357449621066438,,,,,,,,,,,,
2,4,1.0599105334480292,47,-8.232142298809297,98,8.747189791263427,True,-0.7721703856150838,261.60474160606907,253.28143653756433,83.51690372604034,164.9901422356242,252.83661925479194,0.000534480589998695,193749.28975715156,0.08386959424336146,0.5959157798393927,5.137511198609289e-20
3,47,-0.4212283361767497,49,-0.4390231739778798,74,-2.3854435713885946,,,,,,,,,,,,
4,47,-2.722499868915653,55,6.713904317323106,96,9.024565369703584,True,-1.537190068488553,255.45764322102502,,,,,,,,,
5,11,2.411111099705998,58,-4.1897851133726505,71,7.662107685463951,True,-0.796128386039827,262.8821153177405,254.36935690724195,84.07240635378366,165.5434438122702,253.98551872924327,0.0005303987446123983,367175.5301539984,0.07773348902358138,0.5958459446514265,1.803232828798452e-21
6,14,2.7246935515209536,61,3.0923085522414,77,6.200975048152159,True,-1.269891649038255,259.8429374933672,249.8051211812431,70.3234232558991,178.69405395353948,249.1353153488202,0.0009427592524736208,179319.36666464875,0.10367888278623451,0.6018705953988094,6.586975339867327e-19
7,20,1.2213507674577393,52,2.20888536126834,61,8.798660943676126,True,-1.1352020906499944,261.1135318324861,251.33174762605748,72.9221001307248,176.55326007843487,250.71557997385506,0.0008297484638895754,181172.5069038722,0.09912701289290972,0.600386205224623,3.832636891619341e-19
8,28,4.650810973436048,34,-5.742845148720745,35,7.453519899074038,True,-1.3748453787162116,256.13414934402596,249.6318508601176,63.76969296177968,191.86181577706782,248.74606140764408,0.0011755981796386754,111525.69268367167,0.11931201099166026,0.6046593212113858,1.78606504221847e-17
9,40,-1.3799910532686575,43,-3.9758138551756446,79,-8.112047182030777,,,,,,,,,,,,
10,21,2.4037178985301004,24,-4.240185396289384,73,5.9912907401975986,True,-1.0063390665212848,261.75026341424615,252.1170031593183,76.42529451693567,172.49397088770175,251.5686763707661,0.0007172586767685198,209299.2231847353,0.0933829411938485,0.5987996896791411,1.0646249468561539e-19
11,17,-0.061098239501776064,66,1.6647775669851832,76,4.682769076366672,True,-1.1490451085156013,261.75026341424615,250.7336809655189,73.24738332162512,175.46842999297508,250.110523335675,0.0008299482533570994,178426.09781440452,0.09984218347472758,0.6003889196872918,4.2247515436323597e-19
12,46,-5.920986703926032,55,-7.289021604998336,74,9.476905451855536,True,-0.2532984571279613,275.11797064852226,261.7400662864517,102.801378329526,152.401378329526,261.5996554176185,0.00022443807627733396,1753777.3963529803,0.0463106552515539,0.5894521780495079,1.9763870760151836e-26
13,1,-0.7828248044525328,19,3.0425293684817962,31,3.9913632161278834,True,-1.5173168075286898,257.0644718792867,254.504901339111,66.61456760253415,368.0,249.01708647949317,0.001185603286766498,23560.8377228206,0.30061018783518906,0.6047723295381721,3.0335106202932315e-13
14,16,2.542914204383573,38,8.049403611690472,96,9.56289064681237,True,-1.4865425754146777,190.46929036496073,,,,,,,,,
15,7,-0.00645084738087931,39,-5.292705536320554,95,-5.677612075831309,,,,,,,,,,,,
16,69,-1.1695910797424283,80,-2.697521782641532,96,-4.751222321979604,,,,,,,,,,,,
17,11,-3.205958081447477,20,5.750026048684875,26,9.814617614545746,True,-1.0884511353306905,258.4145401867304,252.09144691038676,70.68900799292076,180.57340479575245,251.44219840141585,0.0008573021508339986,167796.22528667745,0.10162589752244788,0.600757398257447,6.435538427943788e-19
18,28,-2.730110409747109,34,-6.717692616080193,70,-7.830769189427658,,,,,,,,,,,,
19,4,2.5447416782740326,6,-6.700671212086133,36,-8.02790754170154,,,,,,,,,,,,
