,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,34,1.3833549004357355,43,5.293394698869406,70,5.906219907537519,True,-1.9816823257471279,256.458478680701,191.12180431657353,394.3807786120356,438.58077861203566,190.7096106939822,0.00011929467904309085,165982.51002377845,0.09277396015691389,0.5861990840286744,2.9003617141339967e-21
1,26,1.2001525574496839,58,4.350982949955974,70,-4.958580059092759,,,,,,,,,,,,
2,33,3.0270477411906853,87,9.312188913697877,98,9.471271983919067,True,-1.2608732945618077,256.3404420496525,249.16283143240713,72.35929386117891,175.19557631670733,248.46814122776422,0.000895625389500828,121387.82320326268,0.10571180086656366,0.6012634645110748,4.09013786380811e-18
3,7,1.5053500685586378,40,4.640263901626865,43,-9.242560371069725,,,,,,,,,,,,
4,12,-0.23712028172294453,76,-3.47757119647921,82,6.026794409561436,True,-0.970142851826034,260.24402735327493,,,,,,,,,
5,17,0.6150202438750458,96,-5.1166520679681105,98,9.194745345026554,True,-1.155092850396582,257.6602252498214,249.84290998688002,75.67325605322158,171.10395363193294,249.2653487893557,0.0007789288066995896,162459.33198676276,0.09623536828413437,0.5996843113109205,5.230018996340428e-19
6,13,-0.016943625396461215,51,-0.2732107510115789,84,-0.7581305043968545,,,,,,,,,,,,
7,31,1.1056857397356374,49,-6.315659963757401,54,6.391641418515551,True,-0.5950096697252375,270.4103795153179,,,,,,,,,
8,25,0.12016724246892707,37,7.40180684730667,43,-8.584077883766373,,,,,,,,,,,,
9,28,-2.7920363223492313,29,-3.3296375326309384,99,8.837170849992798,True,-1.0908061765104098,257.7478665474461,250.16667451114316,76.44146377990712,170.64487826794428,249.5517072440186,0.0007465018476327765,126744.2120841875,0.09924433570874253,0.5992239053787081,1.6605709949892967e-18
10,45,1.904411712527052,46,-6.8170005301496905,86,9.845692202561832,True,-0.857523034345077,261.12561863860935,252.9390026689081,81.19580570539615,167.71664456431694,252.42083885892077,0.0005947218957126982,150134.3825665458,0.09058648274393973,0.5969159869851739,2.9191625356526834e-19
11,12,-3.1307223247285165,62,-6.322005631561192,69,-9.677018818782475,,,,,,,,,,,,
12,54,2.820501592626689,72,-7.711950129158569,98,7.760109225157773,True,-0.6637291660599411,264.6123124964817,254.8923289781065,89.74408280340327,160.08306210255245,254.5389792991492,0.00042268966222070293,222507.2400830233,0.07447917808225041,0.5938912527031521,9.927757786055142e-21
13,8,-0.15949986163473362,31,-4.469892983003982,64,-6.141278472406588,,,,,,,,,,,,
14,5,-3.8787945439679365,25,-4.57207027202667,30,-6.177438146572463,,,,,,,,,,,,
15,38,0.30044287927717406,53,-5.295631695099106,62,6.466039424715884,True,-0.6249106049223107,267.76094276094267,256.76789568210575,90.05069373712129,161.42055498969702,256.46986125257575,0.0004143707162603766,477889.64995420416,0.06813041828818792,0.5937300935937087,1.752695234259673e-22
16,37,0.17598966634641222,56,-1.8903652352504867,69,-5.709404720638187,,,,,,,,,,,,
17,14,-4.641482879351109,20,-4.948226646801485,43,-7.3651641586521555,,,,,,,,,,,,
18,39,1.0458165475894603,58,-4.484034355352291,62,9.492124954200111,True,-1.1105422557744884,259.9098471118546,,,,,,,,,
19,4,-0.9648199775912083,17,-3.173779001950912,20,-3.7353567316313114,,,,,,,,,,,,
