,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,15,0.062404370478144955,52,6.45968641580448,68,8.82261675816698,True,-1.3321251034557666,258.4710193886533,,,,,,,,,,,,,,,,,,
1,13,-6.987932939373729,16,-7.748632121099952,57,8.646302043562134,True,-0.9237724053649579,261.0220267095533,253.13493970425674,77.90231153190648,172.1813869191439,252.5395376936187,0.0006717634986481266,145708.48948859356,0.09712781802203063,0.5981214180215284,5.593377369915595e-19,,,,,,,,,
2,49,-0.3656064626411908,62,-3.0876974035204903,68,-5.520649365481145,,,,,,,,,,,,,,,,,,,,,
3,28,-0.7275661354241549,79,7.659286422760424,81,-8.365264709639423,,,,,,,,,,,,,,,,,,,,,
4,6,3.3334677072194623,43,-5.122471388353011,89,-5.997617324853836,,,,,,,,,,,,,,,,,,,,,
5,7,1.086637052299185,49,-3.3597416112676832,80,5.389298626645388,True,-0.7343706031078575,263.0880976075844,254.58682804549258,84.75978672523875,164.77587203514327,254.20804265495227,0.0005067829264866332,361825.8706196136,0.07722344022721052,0.5954363373567748,1.6647641997259692e-21,,,,,,,,,
6,36,2.993281737913179,72,-7.87978343274037,96,-9.163300871666886,,,,,,,,,,,,,,,,,,,,,
7,9,0.0018564764559449998,54,-0.8064736540583954,90,4.800115704555878,True,-1.019352541763541,259.1269841269841,,,,,,,,,,,,,,,,,,
8,14,-1.0358058695486392,28,2.28929899223478,29,8.221082491891377,True,-0.9631619813426209,262.1291908021765,253.48675546197632,76.50301174846899,175.1818070490814,252.8393976503062,0.0007118753273076855,127232.43136372925,0.10121127583545388,0.5987206214079979,1.4068983279580649e-18,,,,,,,,,
9,24,-0.9044621445942234,64,3.5715002018464688,91,-4.700921129744826,,,,,,,,,,,,,,,,,,,,,
10,1,-4.356005279860891,40,-6.431502764561802,75,8.380370024507528,True,-0.7184017305445649,263.545612399228,,,,,,,,,,,,,,,,,,
11,30,-1.2219787547991139,40,-5.842600839489003,73,6.89701465899477,True,-0.6389488862905236,264.8207289267392,255.76160482242562,87.21695695595501,163.31356556476402,255.396608608809,0.00045509887353448273,337122.163542636,0.0756247621536377,0.5945040149134908,1.6187150723898825e-21,,,,,,,,,
12,23,-3.681641804323366,36,-5.696854034392931,72,8.848627772836252,True,-0.7531179801628173,266.7178510738489,254.51276725133317,83.20872180509939,166.88523308305963,254.03825563898013,0.0005391708879098246,193974.81952984442,0.08646333296421028,0.5959956851121154,5.476659777419716e-20,,,,,,,,,
13,9,3.413044604177756,35,6.198936422613535,77,9.2296848785134,True,-1.4378356135305739,257.2273289254421,254.04901169417002,71.97517186299669,417.57503437259936,248.32496562740067,0.0010624564341564266,115849.31946009964,0.30785798786196,0.6033444274548242,8.842180064970826e-17,244.8280649869893,423.6816456588255,496.98164565882547,243.95917717058725,0.00010327178069461824,92232.12437342289,0.11882841439688395,0.5855878977454623,2.3365492637669346e-20
14,35,0.7126549190219738,67,2.7782461263474048,79,-5.417668607845753,,,,,,,,,,,,,,,,,,,,,
15,19,-2.572977925866766,33,8.082435304094066,36,9.833055578831956,True,-0.9652598526351027,261.1681611127243,253.28101392667622,75.99821068075661,175.0491053403783,252.65029821987392,0.0007185483876915628,145816.66202601054,0.09996746501794782,0.5988185865090702,7.216228547152677e-19,,,,,,,,,
16,11,2.4514777659208047,45,-2.4985237260129756,94,-9.337644521207213,,,,,,,,,,,,,,,,,,,,,
17,58,1.219369911586659,72,-6.488526672999486,90,-9.412116301789744,,,,,,,,,,,,,,,,,,,,,
18,29,-3.523905049689997,52,-9.249200772428193,54,9.37781418190896,True,0.1832180851563492,291.8183720443606,,,,,,,,,,,,,,,,,,
19,7,-5.861835257247268,12,-8.362900468384476,50,9.329667240786932,True,-0.9745141342288046,262.85129350455975,252.94888165344284,76.24949031313425,173.56969418788054,252.41010193737316,0.0007101560666241028,165196.1882989402,0.09235009951935393,0.5986953040227403,3.2392698515339166e-19,,,,,,,,,
