,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,16,-0.37718355945354887,67,2.3701912359396555,72,-9.919626172616717,,,,,,,,,,,,,,,,,,,,,
1,32,-0.8158425716570399,35,6.148651541289109,38,7.59853415706359,True,-1.0308915225892679,259.7968920155183,252.76053461858362,74.68685006086535,176.42456670724357,252.11885832318913,0.0007641169285241042,159584.5891440582,0.10092348083552224,0.5994752724153999,5.700096549931593e-19,,,,,,,,,
2,9,0.4312194987449107,18,0.9511498228587634,18,-7.293094003174334,,,,,,,,,,,,,,,,,,,,,
3,24,-3.8486918126591574,34,4.195934204890987,55,-9.060192460986567,,,,,,,,,,,,,,,,,,,,,
4,9,-2.3535344777822527,42,4.0914426421458145,90,8.084224620249326,True,-1.4047233200435,256.706514727014,,,,,,,,,,241.15838729562367,424.02138231803616,498.94276463607224,240.17861768196389,0.00010616245771720805,75514.89666326935,0.12718508749555374,0.5857015456987065,7.89677765311244e-20
5,17,-1.3916381664298871,65,-3.310135663543525,88,5.597883805863535,True,-0.7407732443177442,263.5563531599919,,,,,,,,,,,,,,,,,,
6,16,-2.534964257474863,41,-7.659508082223367,75,9.374699611646019,True,-0.6855701820721881,263.71684233068817,,,,,,,,,,,,,,,,,,
7,1,0.017890422166848552,45,-5.236009052478687,54,7.961998198464649,True,-0.6992346219496203,268.2272289164554,256.0043923446876,86.89770154679621,164.15816123743696,255.66045969064078,0.00047141449532685134,352226.84674812516,0.07334684968478895,0.5948039772751512,1.3649206809248252e-21,,,,,,,,,
8,45,3.7191668026051374,48,8.205936283088256,81,8.45527387362986,True,-2.553940004590327,261.15496188355934,256.72229941247275,61.48217354155915,348.2,248.70594215281363,0.001978911577769282,16605.227190762504,0.35660799630394746,0.6125138436863719,1.368016171415346e-11,183.3816490644792,379.99198860485126,414.2839772097026,183.10801139514874,0.00013064023418195945,272987.88647686923,0.07704405154970244,0.5866069383344533,2.750103887900034e-22
9,12,-2.590425191780133,32,4.0257046166712485,39,-5.456028287044148,,,,,,,,,,,,,,,,,,,,,
10,16,0.5235206269945554,34,-4.3907474597034035,44,-8.455434375671029,,,,,,,,,,,,,,,,,,,,,
11,41,0.7434893541217313,63,-3.577437004519634,64,-9.202030490806127,,,,,,,,,,,,,,,,,,,,,
12,15,1.7883281608797414,57,2.493122422966964,82,3.4210766630537037,True,-1.5670038248034344,259.6095686588241,,,,,,,,,,,,,,,,,,
13,7,-2.299386104971976,42,-2.8000257228202896,76,-8.060656726825599,,,,,,,,,,,,,,,,,,,,,
14,68,2.3919327065857026,81,-4.4681244078327715,81,7.396226121257598,True,-1.231606631158702,256.6705304410222,,,,,,,,,,,,,,,,,,
15,26,-2.011037337886263,28,-6.273576950808353,98,-8.133736052969294,,,,,,,,,,,,,,,,,,,,,
16,55,-3.3656767087182597,83,6.606927690513054,99,8.988263179852567,True,-1.1277372620957837,257.2996276699979,249.86694003421763,73.88454368489208,173.17072621093527,249.2430912630216,0.0008087436577650619,150643.15253349167,0.10005813560227586,0.6000988945686186,9.179112233585245e-19,,,,,,,,,
17,8,2.700883351671102,18,-5.248627946095967,27,6.191553579665225,True,-0.5627667105896508,267.37741694444236,258.00288531728285,90.47071898363929,162.63657518691144,257.66585620327214,0.0004043441390485174,299137.45391710865,0.07230209874186443,0.5935336221216687,1.829950555629302e-21,,,,,,,,,
18,17,4.097395731521674,46,-5.2501942158263155,82,-6.540371723476081,,,,,,,,,,,,,,,,,,,,,
19,25,4.229283086597636,75,-6.518326122597562,97,7.014118067000858,True,-0.5283055695919233,267.82163965520147,,,,,,,,,,,,,,,,,,
