,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,6,-6.160575014858516,24,6.875828010041573,78,8.26853464882235,True,-1.235537347108781,258.3684532368156,233.8897131193372,728.9389985308163,806.8347496327041,232.8652503672959,5.137245993205057e-05,72456.71554277521,0.1326040259782435,0.5831727409214026,9.662126827771211e-21,253.65532843961375,73.61273656856675,702.1,249.55745268628667,0.0009424303265146503,380390.9076295683,0.2598515880750958,0.6018664142284869,1.0335174357517721e-19
1,28,0.8679189785306196,48,-4.033704167217341,58,-6.59076541131107,,,,,,,,,,,,,,,,,,,,,
2,9,-0.5514131857538906,14,-2.012202897440254,43,4.773154651858553,True,-0.9530985988345536,262.6704521013465,253.29840370065253,76.90684128414208,173.80410477048525,252.6986317431716,0.0006980287472659829,151541.98441610532,0.09747805870824626,0.5985158088779912,5.201812576301213e-19,,,,,,,,,
3,1,0.2575986629354219,49,1.646535004197876,82,4.26521068677846,True,-1.3929120957071355,256.2533853891879,250.11012562265444,68.16853863068185,387.44213465767047,248.95786534232954,0.000982984255775124,1869696.697224967,0.1366402054112373,0.6023762827519294,1.0548134086733854e-23,,,,,,,,,
4,7,0.1770264270744697,49,-0.7078520815398175,59,-5.6260628971201125,,,,,,,,,,,,,,,,,,,,,
5,17,-5.913312835012321,66,6.325251417764658,72,9.399723470611328,True,-1.0866000347860363,262.5276332347039,251.36319253172599,74.28942204820832,174.613653228925,250.76211559035835,0.0007857212593181418,187540.12657115608,0.09792435573859504,0.5997794798009002,2.672890349293532e-19,,,,,,,,,
6,41,-0.2158442242901053,81,2.6590413713991587,95,4.175004867660537,True,-1.2327851726128813,256.83359415753785,249.34593445215017,72.28536759280006,175.43902569460005,248.6536581018,0.0008871901685070407,124483.48870860302,0.105514231267217,0.6011530620078355,3.487582832038022e-18,,,,,,,,,
7,5,-5.058020368185499,70,6.215150480069735,76,8.16091736174527,True,-1.1208593426040763,261.26929755703037,,,,,,,,,,,,,,,,,,
8,62,-0.48371333685270734,65,1.5748841470890795,72,-6.229319775357249,,,,,,,,,,,,,,,,,,,,,
9,30,-0.290310752269928,48,-3.034460441072566,78,-8.881461447351555,,,,,,,,,,,,,,,,,,,,,
10,24,1.2481547971237994,67,2.385151951916564,94,-3.9337598211935854,,,,,,,,,,,,,,,,,,,,,
11,25,1.6055941019566546,55,3.5449969126488963,95,9.048307319350961,True,-1.480995434379391,256.10538340111265,,,,,,,,,,,,,,,,,,
12,36,5.339686844892405,46,-5.842802348822551,77,9.337429242224761,True,-0.94760726708396,260.78743561265077,252.54196104026462,79.48283195796765,169.64969917478058,251.98343360840647,0.0006483935341771912,157452.39453534634,0.09416485930712977,0.5977637111709784,3.247718705466762e-19,,,,,,,,,
13,7,-1.0846889952321561,37,-1.6928483028361914,50,6.434949634668943,True,-0.8867665964189958,264.5871851454245,254.00117791711418,79.84777261703303,170.7886635702198,253.4704454765934,0.000626809582030862,179251.62682241233,0.09152893423937337,0.5974273471660375,1.4354701483986036e-19,,,,,,,,,
14,32,-0.9213384582145281,61,2.4936306273953797,98,4.1292721891574775,True,-1.5911323657415288,255.5684878044275,249.35787716082552,69.42367785246577,363.09408053688355,246.69408053688358,0.0011212491218686998,355755.7435264853,0.2093348449063338,0.6040364113370668,1.5282828183721176e-19,,,,,,,,,
15,20,-4.217471988619559,58,4.643172124042438,70,-8.66541001057806,,,,,,,,,,,,,,,,,,,,,
16,85,1.0500845644143055,90,-7.200305397374227,98,9.703779396188292,True,-0.9786595271993781,260.03610840062396,251.5057950129191,80.8477754574851,166.82866527449107,250.99044490850298,0.0006291796948255672,153477.91402185103,0.09060512015769895,0.5974645737155404,3.16380321395838e-19,,,,,,,,,
17,23,2.250913234622745,41,4.72383107242625,84,-8.088732725712193,,,,,,,,,,,,,,,,,,,,,
18,62,-1.0947608342558617,83,2.382344620601362,86,-7.011658411953752,,,,,,,,,,,,,,,,,,,,,
19,3,0.9353255518708536,55,6.803878358620803,60,-6.959344123704094,,,,,,,,,,,,,,,,,,,,,
