,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,20,-1.4224794918179562,27,-6.991563927930988,36,-9.520140245604205,,,,,,,,,,,,
1,66,2.8178406593539407,69,-4.215188558368135,95,-9.609896526157996,,,,,,,,,,,,
2,24,0.7908422209860806,37,-2.210268119568557,69,3.329203653696398,True,-0.789965120417098,264.0603566529493,254.2507344400561,82.53438267320838,167.48062960392502,253.77312346535834,0.0005576834782991363,200845.72911142625,0.08678148363187359,0.5963076119200512,5.1606996137744735e-20
3,6,-5.098626899273819,57,6.287508703374115,96,-8.341114344814468,,,,,,,,,,,,
4,29,5.8615681980973235,46,9.651371012034929,97,-9.997160162775106,,,,,,,,,,,,
5,48,0.49040223039466824,56,2.633610047872857,63,-9.15819632940462,,,,,,,,,,,,
6,17,6.2281246112161455,31,8.493816293431973,96,-8.557904188280261,,,,,,,,,,,,
7,2,4.038457671561819,19,5.6799336845805755,69,9.802695003212165,True,-1.140124104930656,259.137635161027,251.19195374276742,74.21653893677585,174.80992336206552,250.59669221264485,0.000805107486018262,194860.6824729992,0.09748458069935426,0.6000487642192878,2.3639558336428207e-19
8,13,-1.4335955741867075,17,2.676159224130185,60,-2.844263156056355,,,,,,,,,,,,
9,7,-1.0875134473063888,49,4.167567049695084,58,5.932350299110338,True,-1.1536326822721565,259.55814047417107,251.20048240112095,71.62232391333164,179.13339434799897,250.45553521733368,0.000874614270973117,120530.36456592375,0.10910739059394639,0.6009874416923364,4.087596754398968e-18
10,27,1.0163203061194146,40,-7.028141642430931,92,-8.325365990179725,,,,,,,,,,,,
11,13,-5.1318567913825675,31,-5.199386769570045,88,-8.665442771489587,,,,,,,,,,,,
12,26,4.963398648550248,43,-6.100214589841924,96,-8.021115707353331,,,,,,,,,,,,
13,8,1.3418629112897023,53,-4.6974735801899925,92,8.68947340586298,True,-0.8183979989927299,261.7279340687898,253.2633924225613,82.49271251615866,166.29417001292694,252.80145749676828,0.0005618137578055444,190256.17694988917,0.08547490789319821,0.5963764702562971,6.785091373446203e-20
14,27,-2.4650898046330205,66,-4.092613475315612,97,7.265261635213285,True,-0.7543983687075719,262.87369085723003,,,,,,,,,
15,3,0.2339549307479949,49,-1.4971864922756577,61,1.7257563592497487,True,-0.50673856528593,272.42096894874663,258.3613908313427,93.82457435894833,158.84343076921124,258.11885641026294,0.00034965003425882946,638949.905153092,0.06126898675377642,0.5924147480969875,1.9953406251738307e-23
16,19,-0.33313883643139874,51,4.279922949004861,69,-9.880648392679623,,,,,,,,,,,,
17,62,3.869711412183449,98,-5.867314962255441,98,8.120615137605792,True,-2.884416087590279,261.25023538309847,,,,,,,,,
18,11,3.5620233153513663,36,4.742014344551409,97,-8.431813830282351,,,,,,,,,,,,
19,63,1.560851930069143,85,4.4042031185663255,85,4.692932986045621,True,-1.2173410926931745,257.39058228770165,,,,,,,,,
