,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,34,-3.9900913384796066,60,6.65741529739147,89,9.985203768423048,True,-1.4407901853680218,255.27340047063015,248.3158896403479,69.37483636448523,180.45612727336393,247.4812909088787,0.0010651626047892399,95754.99255845555,0.11607507495119203,0.6033767138692777,2.716234962755025e-17,,,,,,,,,
1,27,1.2678337861490245,37,-3.243237577843212,89,6.974031861580585,True,-1.0032638373133802,259.05644142193455,,,,,,,,,,,,,,,,,,
2,6,-0.43367402013352674,12,-3.1463067370708035,84,9.106719306781745,True,-1.1102149368780285,258.6451662796207,250.86581343775015,75.35901992869621,173.05541195721773,250.24819601426077,0.0007750906051626149,157830.3861119924,0.09935537064650803,0.5996303432988918,6.241876346859484e-19,,,,,,,,,
3,76,-5.757956850050345,90,6.546921823418302,92,-7.605306356531141,,,,,,,,,,,,,,,,,,,,,
4,3,-8.307885664361335,69,8.50595352310048,88,-9.104851800848447,,,,,,,,,,,,,,,,,,,,,
5,48,-6.112301014723524,75,-6.663235707799366,96,8.649835640534079,True,-0.34768933055474904,271.7067797314712,,,,,,,,,,,,,,,,,,
6,33,1.9635375594971105,91,-5.662143501688832,94,6.63004811492986,True,-1.2546081562047824,164.50724824708567,,,,,,,,,,121.5736740676181,335.10323144948546,368.30323144948545,121.09676855051458,0.0005788041138067903,93158.45958554371,0.12491131110950582,0.5966570061144522,4.768111407584265e-17
7,13,5.192244091560738,41,7.864902904971899,63,-9.970679760790285,,,,,,,,,,,,,,,,,,,,,
8,4,0.6545303164327816,73,7.600207289222418,90,9.725823349708797,True,-1.315224743488182,255.71705143546487,,,,,,,,,,,,,,,,,,
9,25,-4.89375230795277,36,5.816295111607541,76,-7.453252453227892,,,,,,,,,,,,,,,,,,,,,
10,83,1.2441615842457345,88,3.012364695408385,92,-3.094051029016045,True,-0.5041841869153624,,,,,,,,,,,,,,,,,,,
11,1,2.5582213391434045,8,-6.408516661408683,78,-7.452613429186714,,,,,,,,,,,,,,,,,,,,,
12,16,-6.937158944864956,59,-9.442173077503721,89,9.77385011574938,True,-0.5138366886305612,267.7384157951144,,,,,,,,,,,,,,,,,,
13,17,2.380758846889062,22,-4.831487790477067,62,-6.093669004586044,,,,,,,,,,,,,,,,,,,,,
14,32,0.05969162371204817,35,-7.551267205706386,39,8.463755741698229,True,-0.5321773806938516,270.40188685581734,258.4809954676188,93.25087584385957,160.1381568828947,258.1872810390351,0.00036437934280907525,308058.35947799473,0.06738370608108378,0.59272442844743,1.004122797484319e-21,,,,,,,,,
15,49,-3.0430004874147887,63,7.375900700346499,96,7.396834864548779,True,-1.5989525088086989,255.21676375003491,,,,,,,,,,,,,,,,,,
16,9,2.6850746491272517,45,3.4174280028169353,95,3.5561150984546774,True,-0.7913011021066122,188.73564405874956,,,,,,,,,,128.00729428330422,198.5,231.8,127.52695813194694,0.00079458206896834,90722.679284757,0.12199171376244321,0.5999029856490188,1.1695755247042322e-16
17,44,5.31578579562629,75,6.289759171500254,90,8.607787055400841,True,-1.5411807931879133,255.6511507392165,250.13208106757122,68.61112866115339,373.4,247.12221783471168,0.0011202021608525754,181626.66963542943,0.22255876387227325,0.6040242575387504,4.968742294262143e-18,,,,,,,,,
18,21,1.1402933264738984,46,-3.141111672876484,87,-4.8461784651447815,,,,,,,,,,,,,,,,,,,,,
19,30,-0.27288356415932036,68,4.060745107796642,75,-8.711475119531809,,,,,,,,,,,,,,,,,,,,,
