,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,41,2.8114775274694175,83,5.027510948639014,97,-7.746520313525651,,,,,,,,,,,,,,,,,,,,,
1,9,-6.212471487092158,63,7.881506810279852,64,9.83042884564011,True,-1.0644679552142338,260.11745972661663,251.86161835377894,75.21501776327662,174.16901065796597,251.2769964473447,0.000760688602567047,191638.73873510803,0.09648240022659657,0.5994265886408086,2.103334889750295e-19,,,,,,,,,
2,31,1.3024034542855922,40,-3.4667185667920624,96,-7.533357613890567,,,,,,,,,,,,,,,,,,,,,
3,38,-3.722932175683149,46,-5.411102329568276,82,7.315561743937977,True,-0.5778333833202354,265.8214861024267,256.28373820676063,89.50770601045534,161.3846236062732,255.93845879790894,0.00041372816797742,270047.9693391276,0.0734417367039452,0.5937175767473526,3.420996557785415e-21,,,,,,,,,
4,6,-1.140707239847865,10,3.6007294549039024,75,6.642866962537823,True,-1.0899739083258606,259.6095686588241,251.42654681590457,75.28014217186423,173.88808530311854,250.80397156562717,0.0007706552588344226,158673.50751407002,0.09965317344304588,0.5995678052697501,5.968179843915263e-19,,,,,,,,,
5,66,-0.5202900177858378,78,-0.9524809882897145,89,5.587469093525703,True,-1.0216521290072713,259.7106066640117,251.4496078283987,78.18633511127068,169.79180106676242,250.90273297774587,0.0006893484821407484,161703.97954724534,0.09335418843925836,0.5983863355084048,3.418090653958691e-19,,,,,,,,,
6,15,-0.2515569015895647,58,-7.181164476539652,83,8.340906314155411,True,-0.5594813738280991,267.2430345702635,,,,,,,,,,,,,,,,,,
7,7,-0.1764403009303539,19,4.346568280216115,63,7.5490847301431465,True,-1.1395910721047384,261.28977628748993,252.1703578641271,72.30557263699188,709.1811145273984,251.21888547260164,0.0008597407102805744,37081867.354291566,0.12360029389693697,0.6007899478916147,1.8502696819273528e-30,238.16845988529013,733.2329718800904,822.0082429700226,236.8917570299774,5.244551236405725e-05,62803.18563957712,0.1467320386692296,0.5832329227743083,2.3636283473289154e-20
8,14,-6.185992103370839,28,-6.859476722141801,76,-8.41737319936372,,,,,,,,,,,,,,,,,,,,,
9,22,-1.2965111574159334,54,3.0691006284123183,94,8.004460703867835,True,-1.428972003035373,255.90721012405152,,,,,,,,,,,,,,,,,,
10,28,2.6650531647296365,31,-5.822423945463642,85,-9.144417564221978,,,,,,,,,,,,,,,,,,,,,
11,3,-1.0766853102883207,62,-4.464548771945047,65,6.76326384764808,True,-0.962307937975597,261.61001183832235,,,,,,,,,,,,,,,,,,
12,76,-4.683204415488613,87,5.685597626049027,93,9.565861663015063,True,-1.0237587093958396,259.11786689883365,,,,,,,,,,,,,,,,,,
13,2,-1.4028738170000636,22,-8.366058277733007,85,-9.199569078168654,,,,,,,,,,,,,,,,,,,,,
14,4,5.690319124777341,23,6.139865643712177,26,9.569149563032134,True,-1.0615751090342411,259.6516282043698,252.55445588405493,72.79280464960814,178.63568278976487,251.92143907007838,0.000807552213796604,189744.2425026149,0.10027608107688303,0.6000824816091979,2.826845928637262e-19,,,,,,,,,
15,4,0.15059029311283467,38,0.9327518962358727,77,3.2478513715715707,True,-1.2537375311193406,260.3379842696082,250.15599478701756,72.87185588442325,176.25389191331743,249.48203602889419,0.0008815932507836821,148218.55478137208,0.10392278197214719,0.6010795049963437,1.3849142986215788e-18,,,,,,,,,
16,20,-0.24202742608858685,56,5.728934700764963,64,-7.523129449156006,,,,,,,,,,,,,,,,,,,,,
17,29,0.05690175245775819,69,-4.752120942817264,93,6.847306122811794,True,-0.6793279337889343,264.9092664181827,254.9239628667105,88.3659746288179,161.61277970305431,254.54680507423643,0.0004459208029643632,211137.18727505708,0.0769418561072269,0.5943328343907306,1.610225963817655e-20,,,,,,,,,
18,17,4.075707120861441,58,5.809636726420402,98,-7.801943965245856,,,,,,,,,,,,,,,,,,,,,
19,33,0.9293493370167543,46,-9.174026046253825,74,9.404883664047393,True,-0.5629704145398379,266.89340989752515,256.9816897984464,90.70839482361403,160.96671585889123,256.6583210352772,0.00039724932637764335,355583.0243617088,0.07097707803514254,0.5933930788672668,7.198862819058284e-22,,,,,,,,,
