,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,25,-0.08537787118504525,40,-4.4917655162291314,87,-4.929350911471069,,,,,,,,,,,,
1,11,0.8770195191168444,22,-8.580631011711944,89,9.141033915023712,True,-1.058773940377773,258.9148848408107,,,,,,,,,
2,49,1.3287893901889802,53,-4.025373245906881,79,4.876186998908576,True,-0.7388208828247078,263.75483575475306,254.7195214683755,85.14510331170321,164.54706198702192,254.35097933765937,0.0005018871577275547,380940.6096545973,0.07610900346121095,0.595350195369432,1.2162726063975415e-21
3,22,-3.6563006995343432,28,5.259775895203514,57,-5.947709589986858,,,,,,,,,,,,
4,18,-0.22740690766855565,65,-1.6614197530707102,72,-2.9875536040818718,,,,,,,,,,,,
5,31,-0.24806777925786783,50,2.0299495995587176,96,-4.094173890198817,,,,,,,,,,,,
6,39,3.5548688378430366,53,-7.75768210991658,73,8.975359304682165,True,-0.7210325320880805,264.56257996696127,,,,,,,,,
7,2,0.8351514661501032,24,-1.6655256780211083,75,-6.901992971638585,,,,,,,,,,,,
8,22,6.985236779501921,49,7.411860859660223,95,-8.931871310973076,,,,,,,,,,,,
9,34,-5.056728094122294,76,-7.5016304680756996,90,-9.170405938794206,,,,,,,,,,,,
10,46,1.210344304005332,50,-3.191634501077676,94,-5.329569096141544,,,,,,,,,,,,
11,23,-0.7695222631915257,49,-3.9873728601896152,58,-9.002490460848271,,,,,,,,,,,,
12,2,0.8832279630775233,81,-5.996752390460274,99,-9.619158929267455,,,,,,,,,,,,
13,5,2.10072993708096,55,-6.203098671447491,95,-7.66463295946922,,,,,,,,,,,,
14,2,-0.7206110543198481,29,3.7357483920672365,54,-9.114744686422569,,,,,,,,,,,,
15,16,-1.9237276240226997,27,-5.424921916288712,37,-5.487610005098884,,,,,,,,,,,,
16,27,-2.8923380451630454,46,-4.813524168330286,90,7.787255548834477,True,-0.8019962018055886,261.8262561226436,253.29794042874244,82.41025301630295,166.24820241304238,252.83794939673942,0.0005586681850251844,187993.43558424572,0.08526265064197874,0.5963240524468347,7.04079906305739e-20
17,13,-1.6565197246299022,40,2.2409088349777466,61,6.405565544269663,True,-1.2743505523721217,258.7904480918143,250.38446058634628,70.56502757638881,179.6737706822916,249.7087431059028,0.0009402626416161941,152425.69270086207,0.10398599073128417,0.6018388403677882,1.4630130275087356e-18
18,39,-3.1217770266392986,47,-5.0217239450530915,82,6.804782146780678,True,-0.5686030212125315,265.7732507045177,256.54763263460495,89.71990048348853,161.19194029009313,256.2360199033023,0.00040810515079500937,358450.77665838314,0.06972175225247755,0.593607610324246,7.30006677355885e-22
19,24,4.532531660030969,35,-6.397945873724106,87,7.045500001867179,True,-0.9205646982523685,259.910231621462,252.28867084952972,79.20134347152272,169.38080608291364,251.73973130569547,0.0006451325923495754,148894.15068980076,0.09342056595065541,0.5977132694331927,4.1663623307338713e-19
