,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,47,0.04122094919879693,53,-0.1455367996254875,63,9.958640870590337,True,-1.0611006757740822,262.95338471379847,251.96310416581235,75.12656252004655,174.11593751202793,251.3946874959907,0.0007586649660118639,209881.5693559621,0.09508908790872536,0.5993977984432305,1.2905368772344437e-19
1,19,0.6130294045137337,63,-0.79867153856123,82,-9.878867735001172,,,,,,,,,,,,
2,6,0.2732250205538822,63,1.0967410589090392,72,9.087166282466427,True,-1.107541044114281,260.7493477500739,251.2350627306792,74.32677677053651,174.4360660623219,250.65464464589272,0.0007908500329111653,151674.56416491943,0.09612898122039208,0.5998510545898585,7.556705996586245e-19
3,77,0.36037343216061757,88,-2.521392949411611,97,-3.986853765803094,,,,,,,,,,,,
4,42,5.068580349083867,88,7.947672301266696,89,-8.673268456516967,True,-5.888156272413025,,,,,,,,,,
5,2,1.4712615663798694,32,-2.632679253561882,81,-5.4331098192842635,,,,,,,,,,,,
6,15,1.389771753416154,31,1.4797504879203327,72,-7.205935530979922,,,,,,,,,,,,
7,38,2.1082060398577713,56,-6.377445808509896,66,7.438450687608423,True,-0.7841483429828034,263.94956984503955,254.97149470952638,85.87170796645754,164.7030247798745,254.5656584067085,0.000504282344196104,249786.72082200466,0.07981125156948665,0.5953923931251766,1.0920679571031678e-20
8,24,-0.9572413482091573,64,-1.131582397739706,77,9.76540668126417,True,-1.0424684561220001,259.1228331009694,,,,,,,,,
9,7,-6.6351882580068455,11,8.035677739871169,93,-9.453122592791594,,,,,,,,,,,,
10,13,-0.7055558746982964,15,-0.7464974725653679,61,5.22773380942397,True,-1.0467179772531838,261.80801249993783,,,,,,,,,
11,65,0.2735612163827206,77,3.4851264386089316,93,8.78238897231493,True,-1.2551682089646738,256.5125997053295,249.38281244317204,72.04508952926876,176.08705371756125,248.67098209414627,0.0009029449427103359,119116.55821595696,0.10697164444479855,0.601358825224797,4.69762347437461e-18
12,31,-3.968092600305855,40,-5.059563243735492,91,-9.407264995087779,,,,,,,,,,,,
13,23,-4.099543422615859,24,8.010822238314038,27,8.94446028166701,True,-1.0124881719255314,260.86371426128534,253.03818351771477,74.54507568404765,176.7070454104286,252.43098486319047,0.0007571285070481958,189502.86564466415,0.09808496178782977,0.5993759125825028,2.2306219207885526e-19
14,1,-4.257035792557593,34,4.293658458170576,60,6.302974622793901,True,-1.5410850957058477,259.2569704793162,216.65738827124318,414.29556885738594,469.69778442869296,216.10221557130706,0.00010300762230628499,118773.55621573508,0.10108618313875867,0.5855774321506565,7.248391149611546e-21
15,7,-1.0810833624935086,24,3.2051169443911753,36,-5.234675360019998,,,,,,,,,,,,
16,40,3.1525870143345696,52,3.5034768003357293,92,-5.236592333437294,,,,,,,,,,,,
17,8,3.1966394355505567,40,-5.178335521529647,43,6.542028980467805,True,-0.757532055830205,264.3668552812073,255.7479087591699,85.52979740780674,166.31787844468406,255.29404051843866,0.0005092737791188223,184481.18718736133,0.08429835748554645,0.5954799993405938,5.540584845273198e-20
18,51,2.997969506880631,74,-3.5289259312239203,85,-5.756570431900718,,,,,,,,,,,,
19,34,-1.2219001446008662,41,-6.0894782203116975,67,9.439391278810078,True,-0.6530230639835477,264.7871634852877,255.98887712384584,86.8358828913883,163.84152973483296,255.65282342172236,0.0004620509351572378,444081.57392204565,0.07250788849094578,0.5946324958727951,3.9769088290608423e-22
