,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,20,0.2087370588726678,32,-0.3086349287883685,39,2.087640962814133,True,-1.0149331322021957,260.35360221222004,253.0866587376325,75.94085273535566,175.0245116412134,252.49182945292887,0.0007330699425910299,171500.36394409812,0.09705223690287348,0.5990301500731186,3.25082968992045e-19,,,,,,,,,
1,9,-3.1946365643547807,41,-3.937753834415803,65,7.098982188665282,True,-0.7345331598760866,266.33398627505227,255.1020130640048,84.43157266530821,165.92525813224657,254.69368546693838,0.0005145346101415441,275950.2988200108,0.08009840135637206,0.5955718547960851,7.121910836878771e-21,,,,,,,,,
2,2,-1.322171206918643,39,-5.166060727017758,82,-5.294721159613898,,,,,,,,,,,,,,,,,,,,,
3,11,-2.0256260833349664,66,4.932934006733291,84,-5.939764682773192,,,,,,,,,,,,,,,,,,,,,
4,4,-0.07656238614586286,92,-5.804605411094094,95,-9.231815641553391,,,,,,,,,,,,,,,,,,,,,
5,10,2.1542432795168605,81,-8.364558614928157,97,-9.439667274068173,,,,,,,,,,,,,,,,,,,,,
6,24,-5.651589153854307,49,8.006466686011283,79,8.89088943161672,True,-1.6521108091289893,258.2095360398486,,,,,,,,,,,,,,,,,,
7,31,-0.49136495898745025,31,-0.9919262845250323,93,2.405351987928629,True,-1.0358396470623745,258.5979533853333,250.93547618814281,77.03228377847535,170.67421283385653,250.34192905538117,0.0007176906363541433,136181.21444048686,0.09737434670407563,0.5988060207132034,9.863299992963425e-19,,,,,,,,,
8,5,2.51189595632974,34,-6.614303154923899,91,-6.920833349980322,,,,,,,,,,,,,,,,,,,,,
9,56,1.2170545830802304,66,-4.824249583122762,95,-9.257099823846648,,,,,,,,,,,,,,,,,,,,,
10,4,-0.4266745663922489,11,4.122853949636614,51,6.992089018626444,True,-1.0683495426794918,260.9423187306036,252.2557660032816,74.8618669240477,175.51712015442862,251.62762661519048,0.000771699251581095,156409.35071283058,0.09990518303967644,0.5995825423226145,6.403102212842815e-19,,,,,,,,,
11,22,-4.445909497612259,47,-4.510050026462875,88,-8.600622147451919,,,,,,,,,,,,,,,,,,,,,
12,23,5.718413706575154,60,6.200072517567978,74,8.491707924645436,True,-1.347738595565103,259.137635161027,250.94268675865706,68.13216494003719,651.7135670119926,248.91356701199257,0.0010580618197781558,3095459.4250888755,0.1817108032369554,0.6032919046898536,1.870692699301532e-24,,,,,,,,,
13,5,-0.6538033835231474,76,-0.8946882632528208,79,6.332398699287356,True,-1.1037489385815824,258.5689081743456,251.00889850344768,75.58362932090286,173.2101775925417,250.36327413581944,0.0007709793055900795,137383.45759990218,0.10152356803487379,0.5995723806421489,1.2709549117478289e-18,,,,,,,,,
14,19,-3.6350610491320356,44,3.926071084105125,90,4.226685576836914,True,-1.7102530081342409,255.9030033932568,254.31634967207,70.01482913359129,393.9787072833978,246.8212927166022,0.0012610920998275166,34092.02521361353,0.35232292854668595,0.6056092626075393,9.960131132081878e-14,228.16559061492572,413.532236807312,465.56447361462403,227.667763192688,0.00010138872314134398,159531.47256610804,0.0932302510260473,0.5855129946408886,1.2338479645856296e-21
15,26,-3.5308863509876414,31,-5.8228873437322175,65,7.388821960394729,True,-0.6695622822078693,266.0991788338313,255.56067290769448,85.3397672607037,165.11181380856294,255.17204654785928,0.0004875522172242732,292475.7083903174,0.07807235768020777,0.5950954421882234,4.295681020007813e-21,,,,,,,,,
16,18,1.839016755797262,32,-8.238722086613617,48,8.673322283356523,True,-0.5205749743983094,269.2366746114637,258.26740828752384,92.13886105054335,160.623316630326,257.99222778989133,0.00037371921402205757,464175.7222575999,0.06525139495757322,0.5929174719702225,1.343093514778622e-22,,,,,,,,,
17,8,3.166210575384813,43,-5.97384770352726,55,-7.5781682194958755,,,,,,,,,,,,,,,,,,,,,
18,49,1.5146810159342223,80,-3.184673599674353,88,-8.691885791959773,,,,,,,,,,,,,,,,,,,,,
19,19,0.3529492588224912,31,-1.1332968163419643,45,-1.6528063131472628,,,,,,,,,,,,,,,,,,,,,
