,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,6,-1.6132041517363014,10,5.299845097049245,12,-9.023261108405404,,,,,,,,,,,,
1,26,-2.156711550120005,44,2.5155498854609633,65,9.908771471977854,True,-1.1582619112005708,259.9098471118546,,,,,,,,,
2,25,-2.537386467015299,34,-6.8402719306091075,77,-8.242932939837607,,,,,,,,,,,,
3,16,2.44819295529936,40,4.879002014191144,68,-4.954876469275278,,,,,,,,,,,,
4,38,0.19427556181818417,54,-6.980095819576344,55,-7.510795937456505,,,,,,,,,,,,
5,5,-1.3455463232801996,41,-5.9155304464064535,95,6.514382122164438,True,-0.8425824603383086,260.6658308760326,252.7362536652159,81.30674561801584,167.2440473708095,252.21865087639685,0.0005887762105539688,150104.15655599604,0.09057288563970368,0.5968196764285522,2.839728530052857e-19
6,16,1.2292154434777824,18,-4.975728001905391,25,5.465477470154877,True,-0.5913220538075016,267.85366927210896,257.7590195852445,89.73725500803546,163.36235300482127,257.41254899839294,0.00041915095393773606,341103.2003955644,0.0733515895937165,0.5938229004836271,1.0975053978147722e-21
7,8,5.918062244736326,27,8.739884886200674,40,8.936119435263382,True,-1.6137632596464655,256.24647050853366,253.16317726951596,64.3794212802765,350.8841157439447,248.2841157439447,0.001297054498653992,36610.618116516955,0.282758245843435,0.605998680440021,3.888950871371586e-14
8,6,-2.508914858890696,44,3.8399534063126453,45,-5.821396866379165,,,,,,,,,,,,
9,53,0.025427137625854357,62,-2.7166435445250503,77,-4.729701611741451,,,,,,,,,,,,
10,31,3.948517677067283,37,4.689557624710719,83,7.999042796476228,True,-1.5886302211882766,256.7487265754806,256.27144401781453,32.15061537931937,638.6186730775851,254.91867307758508,0.0013426760125033136,9576504.812598689,0.1458260476818653,0.6064845815753327,8.068705506045068e-27
11,10,-7.358146834570174,82,7.844322468859119,97,9.027166746408682,True,-1.2844439942056602,256.10538340111265,248.80707171522047,71.38397836333658,176.41038701800196,248.0632043273327,0.0009330485236591437,109895.63200629428,0.10949053835941477,0.6017468335272459,8.147903170278282e-18
12,8,3.5952378528650897,55,-5.905617277336457,55,8.705616747884942,True,-1.0586997762945276,259.73906949161676,252.29932883309462,75.26831952487827,175.26099171492697,251.64633609502437,0.0007636209480422023,136575.3483587686,0.10191845938317079,0.5994682363177443,1.2609456077377341e-18
13,37,0.4749944616119244,60,-1.7290393375571007,95,3.242473768470763,True,-0.8407421155028985,261.7971163886944,,,,,,,,,
14,64,0.7981505945298437,70,-3.876698901181756,90,-6.834212477677866,,,,,,,,,,,,
15,16,-4.086471773606615,72,-6.682928987891101,74,6.818209168536917,True,-0.39941969080219997,271.14757630243884,,,,,,,,,
16,12,4.615530594639747,53,-6.960569510508677,67,-7.586370482234239,,,,,,,,,,,,
17,23,-5.533880984709169,26,-5.873514179155324,43,-7.26821127066666,,,,,,,,,,,,
18,21,-3.895070955432784,45,-4.1590598485744446,85,-7.897929750704964,,,,,,,,,,,,
19,12,-0.8661007098823994,24,1.9140033254834332,42,-4.269258442210164,,,,,,,,,,,,
