,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,22,1.1377763421427183,37,3.6919760079577646,88,5.204309321009182,True,-1.4545784954078067,256.35558704808966,,,,,,,,,
1,4,-1.3986599032826756,66,-5.272492452113959,84,5.451110154863015,True,-0.4432949885613249,269.9669805949999,,,,,,,,,
2,2,0.46668467956452986,50,9.333621845651347,52,-9.601229312029425,,,,,,,,,,,,
3,9,6.122846632575495,24,8.21679113285387,66,-8.33127910496485,,,,,,,,,,,,
4,27,2.743909873314113,60,8.98136869309543,69,-9.831595139055906,,,,,,,,,,,,
5,5,-3.1831004185355845,85,3.2430597422783585,96,7.07351010343659,True,-1.2099245866782695,256.917888606617,249.46553327969448,73.53342880395047,173.7733715215802,248.81331423920992,0.0008485573227975069,136091.0922720634,0.102406435444618,0.6006402749165426,1.846369010530691e-18
6,17,-1.3327623752904412,28,-6.533603975812827,92,-7.642708041578423,,,,,,,,,,,,
7,40,0.47422034787107137,55,-3.4970803390374927,70,8.77315089326779,True,-0.8961951087796068,262.2340255845855,253.39237118480258,80.8023772126499,168.64142632758993,252.91952455747003,0.0006090337682344659,232730.64863484836,0.08648308307582922,0.597145789462764,3.261240077086344e-20
8,1,2.5344839680682156,28,-2.6532368603215373,44,3.7286066691300235,True,-0.6297319468390425,267.94871794871796,256.77366647331667,87.70400545515169,164.042403273091,256.4191989089697,0.0004493230616484776,311877.280308623,0.07437751400879475,0.5943965001256447,2.194532774176891e-21
9,1,0.14440794728919215,23,-1.628809144433518,37,5.373995857952089,True,-0.8427314869909129,263.3340653534861,254.54259567272118,80.27583619668218,170.7255017180093,254.02483276066357,0.000608079536157674,196753.12808470152,0.09031458107707142,0.5971305552628412,7.992107856035465e-20
10,42,0.12076107126503643,87,-0.5108289437743316,91,1.8659612911835275,True,-1.1733380061669099,257.81729701482783,250.00090495404035,75.09612313765723,172.29767388259435,249.40077537246856,0.0007992166760448873,156544.58999116338,0.09808790415621077,0.5999672989262247,7.034593841196712e-19
11,18,5.189533319332396,31,7.351258445014526,68,-9.670784774883053,,,,,,,,,,,,
12,20,-2.532466378666469,72,8.78756100182284,97,9.623946551743408,True,-1.5469117130022094,254.9445352675524,247.34316354034186,67.48114023274115,182.11085517455587,246.52971494181472,0.0011718046957537817,113467.63135218344,0.11476984317250742,0.6046163413820369,1.5478782681813282e-17
13,48,-2.9473406227499854,50,-5.8492216928196195,51,9.171711610268325,True,-0.5496875825372455,271.10105394948835,,,,,,,,,
14,13,-3.9527339736955263,22,5.121051488131489,25,-6.7503107332355805,,,,,,,,,,,,
15,40,-0.11112023052516662,52,0.7547073827889257,93,-4.018915135352719,,,,,,,,,,,,
16,48,1.5131992414647062,57,7.791306802445661,70,-9.943510118203356,,,,,,,,,,,,
17,8,-0.9313522833368353,67,-2.2509551229206837,98,5.132129149643108,True,-0.8668581742543218,260.8634354519128,252.41012908021628,82.40662921610742,165.58397752966445,251.93867415677852,0.0005733295593741312,178062.8483312561,0.08648106091124763,0.5965670845257429,1.0346385065220395e-19
18,10,-0.42477901186013156,25,8.160698322765949,59,-8.766664261138832,,,,,,,,,,,,
19,7,0.3760650547499935,16,2.709459822393832,42,-9.686097220686898,,,,,,,,,,,,
