,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,20,2.313339251720521,40,-2.557826216781331,95,2.77141947002473,True,-0.879987734957928,260.42620360296917,252.3763630196358,80.36790614722085,167.8007436883325,251.86641877055584,0.000612169409645675,170027.60809524893,0.09002368043034017,0.5971957626383655,1.714107030274643e-19
1,37,1.6106597024914855,39,-4.7825286119880595,55,-8.487160536179875,,,,,,,,,,,,
2,13,0.36901223169472175,21,-5.439078115318301,40,5.821499543771566,True,-0.6301372543965581,267.2100190618709,256.6796049207469,86.45010045602409,164.85006027361445,256.3499799087952,0.0004636086926357239,497778.51712918805,0.07169869191738516,0.5946611476983978,2.212701682544133e-22
3,47,-0.8456770091153203,75,-1.0559378930589567,75,5.32854818666112,True,-0.9678130098761012,263.31746740046606,252.33059902677908,77.7198856905745,170.4719314143447,251.8760228618851,0.0006756138886921287,268004.11347048014,0.08489966206354473,0.5981797292697196,2.167881006540269e-20
4,29,2.4859844255964614,42,4.510329590706473,89,5.688357727373495,True,-1.7676233067163178,256.46323495699517,246.5798995574842,412.7026252664563,481.80262526645635,245.79868736677184,0.00011317248968235046,103858.30282159668,0.11213831812069124,0.585970790266917,1.5646492995695487e-20
5,45,-0.005711910881956328,47,6.005843174950204,52,8.35978202996652,True,-1.07996473908614,261.83405072293954,251.99937836093446,73.82115837947254,176.85269502768352,251.3157683241055,0.000799948000728652,131583.7465759913,0.10433359186072393,0.5999774295566724,1.8334656815260873e-18
6,4,-0.8885330302772321,44,3.8716339883061117,80,-8.486560050155363,,,,,,,,,,,,
7,7,1.753014845798866,17,2.960071131382197,78,-9.283343796148245,,,,,,,,,,,,
8,6,-3.7331475028203753,14,5.438984908183603,62,5.900275772938873,True,-1.111892661446472,259.2559135467897,251.92494233828455,71.99516861621302,993.1,251.5009662767574,0.0008539457070928649,4804348610.206493,0.08225948157014881,0.600712518157151,2.3099048644238914e-41
9,38,-0.5444616057123657,42,-3.8093413180915974,93,-4.554252271529824,,,,,,,,,,,,
10,9,-4.619671158443268,44,6.766876929157558,53,7.914155897890321,True,-1.1713847703451021,260.0004337524465,251.04158853117985,70.48674537021145,180.39204722212688,250.30265092595772,0.0009042869177175314,133532.47590866458,0.10870021349838983,0.6013762648722545,2.7077513999466033e-18
11,34,3.1203032152273984,47,-8.300869142812132,74,8.667652310600317,True,-0.6408353995926797,265.2849589063581,,,,,,,,,
12,6,1.905356522268196,28,2.0666299192208104,38,4.246551626879496,True,-1.2409420641390432,259.39643347050753,251.0734580089813,69.03261182557132,182.9795670953428,250.37347763488575,0.0009610699991801074,183042.99679639513,0.10573317226312043,0.6021021613065112,6.445577964758934e-19
13,42,-1.7652602767387862,69,9.823899842550606,72,9.924636691472369,True,-1.028247786841357,260.9815363126879,252.01728407143895,75.95532826161434,172.9931969569686,251.46893434767713,0.0007321423544460802,217518.66018467504,0.09339868186876688,0.5990167016644273,9.371431711377473e-20
14,19,-1.834078980987858,59,-7.741154018394494,60,9.093853834127316,True,-0.8256352334178649,266.1501200274349,254.28910825878972,81.96225799534753,168.6973547972085,253.7675484009305,0.0005787978633241844,165750.80563749597,0.09065235176572534,0.5966569036997523,1.6235043509658395e-19
15,2,-2.4117557381322685,8,7.061566652303352,47,7.772391348698914,True,-1.048940728582172,260.64078114665284,252.57111054860266,74.93991242408353,175.5839474544501,251.9720175151833,0.0007621143007123762,179370.4374683391,0.09755129272300703,0.5994468480488362,2.974636701343171e-19
16,16,-4.7427741642368515,66,8.742378460404677,92,-9.579635629138464,,,,,,,,,,,,
17,9,-1.1197338621672053,68,8.57150995692897,70,-9.56808711685743,,,,,,,,,,,,
18,39,-4.954476188238772,75,-6.586777403156619,86,9.285364030847266,True,-0.5093336512318106,267.7384157951144,,,,,,,,,
19,13,-4.418707212448723,50,-7.444237503424649,51,9.051445110455258,True,-0.8116171934933882,262.50119894219046,254.58255454595408,81.6021214277338,168.6812728566403,254.13957571445326,0.0005754606611845183,197432.26221718898,0.08341831467196062,0.5966021412790534,5.714546132103593e-20
