,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,24,-1.4220364016351645,43,-2.2858686384164155,47,9.221982941442487,True,-0.9102000337725121,263.8658818218124,253.67388487040438,78.53372617998991,171.42023570799395,253.19325476400203,0.0006500350959363895,261309.48972991513,0.08713947063561431,0.5977890537559662,2.260406156563431e-20
1,2,1.2829438573082719,6,2.357783687346412,94,-4.9186264176625505,,,,,,,,,,,,
2,15,0.5741869021151196,28,1.3691389477928588,43,8.810779104080382,True,-1.1328669538822502,260.48245400253916,251.95181561670614,72.71790795926255,178.31074477555754,251.2964184081475,0.00083738032072155,159726.39602800732,0.10212649331817822,0.6004896549117803,7.738873082972977e-19
3,66,-3.1567980170340952,80,5.998679068006691,90,-8.619990201124892,,,,,,,,,,,,
4,15,1.8805539405413683,62,-3.957621147920718,68,4.172585989547544,True,-0.49455994213839094,269.36965833839486,258.5207559334846,95.03669152504277,157.55251864378207,258.3158271187393,0.00033169705829064634,946506.8039426984,0.056282352288554736,0.5920280807451829,2.0568423469763484e-24
5,56,-2.7711309928744843,58,5.015625268176846,77,7.455133135039873,True,-1.2190703342758762,257.9347082748443,250.15831501190155,71.91998208820557,177.07198925292334,249.47600358235889,0.0008888264441536488,151031.36263119962,0.10456384256013865,0.6011745207826167,1.3084762163408714e-18
6,30,-0.9345843711033641,57,6.488122681229168,91,-9.194197739444366,,,,,,,,,,,,
7,1,2.1702017300531047,23,7.428862152274629,83,-8.57039302065137,,,,,,,,,,,,
8,2,0.6480243464470483,6,1.8061432140850506,78,-5.0854556138626705,,,,,,,,,,,,
9,11,3.155782155442237,71,-5.88573094854312,99,-9.116151429714412,,,,,,,,,,,,
10,4,-1.280370315196361,6,-4.411572029462258,45,7.6001277168470125,True,-1.0183641399522958,260.0976561532786,252.83527603512744,75.38430848586198,175.1705850915172,252.24313830282762,0.0007435198674770229,175807.48111616535,0.09692666754205839,0.5991810480343628,3.0022451475087856e-19
11,1,-2.1204004143090227,20,7.007175696384422,31,-9.91398343154071,,,,,,,,,,,,
12,50,-1.2831348487248384,64,-4.930463561024641,90,-5.449313923528527,,,,,,,,,,,,
13,4,0.20567216330651839,10,-7.788166534263105,23,-8.588253510756942,,,,,,,,,,,,
14,15,-2.768364053305028,39,7.399788685654503,63,-9.771377025854182,,,,,,,,,,,,
15,15,2.5059088154873965,16,-4.7666443073687415,86,-8.569618831674394,,,,,,,,,,,,
16,18,1.0832988747037486,35,3.3411414326752826,53,-5.962982086958726,,,,,,,,,,,,
17,36,-0.6235790875297216,63,7.890679520085698,71,8.613912302042067,True,-1.117646277174938,261.75696539144104,251.10703617888657,72.86716093080528,175.83358046540263,250.5221398448658,0.0008217315861308248,187951.87095320362,0.09662982148508112,0.6002770004876706,2.9620307288795345e-19
18,35,2.3948749433735212,49,-3.9292864345032896,96,7.914373848842377,True,-0.9597099945865247,260.0357899189681,251.6626899694079,79.03401444792951,168.8604086687577,251.11319711041412,0.0006570994311062266,168420.54391080994,0.09352174621283588,0.5978977362979494,2.4169866559813603e-19
19,1,-0.042887820688736866,11,-0.28335038605579577,93,6.239417636914119,True,-1.142266647585032,257.87150384222844,,,,,,,,,
