,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,43,1.2408570329678614,83,-2.060186925328371,97,2.221605682786766,True,-0.6590428529875637,146.1376502720172,,,,,,,,,
1,40,1.2212211026902846,41,4.0377080767231135,60,-7.139392649459477,,,,,,,,,,,,
2,7,-0.7511147496866712,8,-1.4060689112647786,97,4.12160151539217,True,-1.1666239036491468,257.34535240708084,249.7547951675095,75.09373779239588,171.7162426754375,249.16125244152084,0.0007952246485702641,157364.7844584429,0.09758536943787585,0.5999119142203915,6.705213212444311e-19
3,11,2.627280403677963,19,5.231245842735547,69,9.304173696738417,True,-1.1404863334792354,259.137635161027,,,,,,,,,
4,30,3.8207520038307337,34,-3.932852482588558,49,8.590306321466311,True,-1.0359145706882118,260.0004337524465,252.68823979173507,75.82951136923033,174.26360909538428,252.13409772615395,0.0007375983528073222,219459.21420235746,0.09373820152097993,0.5990956773230552,9.160866829118908e-20
5,3,0.3351475860376958,25,4.539254468113825,99,6.895365764279045,True,-1.21463613683545,257.69798636634926,,,,,,,,,
6,24,0.5566027721421527,53,-1.713932868824667,82,5.891559479975184,True,-0.9251721617673442,260.5366656184917,,,,,,,,,
7,8,-0.9827786886377083,70,-3.884557786067546,92,6.829251352750855,True,-0.7770746178069614,263.2353129788161,,,,,,,,,
8,16,-2.8301473074976213,32,5.184588956779777,69,-7.834955060769381,,,,,,,,,,,,
9,37,-6.236559361939271,48,7.180917202484384,73,7.283964357266793,True,-1.2429772377549329,256.4581356658563,249.851463662558,69.83367759962671,179.22020655977602,249.19326448007467,0.0009434134553254587,134866.05812975686,0.10273085350937593,0.601878908871118,2.667980130869787e-18
10,61,1.6472069050684297,64,-4.638697865810282,99,6.672209524972018,True,-0.8509142225032739,261.037215838453,,,,,,,,,
11,53,2.896601940327713,58,5.831128067303123,63,6.725793845025631,True,-1.1236886705084064,261.70458796721425,251.3422590401135,72.57356047034997,177.08413628220998,250.70528790593002,0.000834601114446736,171646.96491950328,0.10083217764920972,0.6004520400089078,5.268689536450505e-19
12,32,-1.1770890144193622,55,2.161395704392868,74,-6.261701953049839,,,,,,,,,,,,
13,29,-2.8514796477894766,49,6.012167515340909,89,7.699691701753043,True,-1.6522254902913351,255.60880211085976,,,,,,,,,
14,12,1.579702204603187,55,6.696802644649768,58,9.923137930031864,True,-1.0692693341047712,261.4931729926092,251.98704698833455,75.02550331767688,175.35530199060614,251.31489933646463,0.0007734643398860887,126780.09409437035,0.1034513255015487,0.599607434789939,1.9576392398572236e-18
15,51,1.0673077920414116,51,-5.069411823114802,63,9.019079073810094,True,-0.837868748781791,265.6724732820802,254.22040817471895,82.25118695281999,167.79071217169198,253.76976260943601,0.0005714660105745962,245011.2023640986,0.08424319531044687,0.5965363736595152,1.962954177450131e-20
16,51,-2.2458006029504007,60,6.222899272964547,98,9.263677410776573,True,-1.5211361002901131,255.6807777372067,,,,,,,,,
17,29,0.8911226326231318,34,5.33902090430351,54,6.84005859424127,True,-1.6870242101161614,257.7236033231991,254.21828634774923,65.12500187735415,361.7,248.19374953066148,0.0013225128431455255,28650.806422764057,0.31446209662140967,0.6062709220616932,1.8625732117670664e-13
18,7,4.842424600040475,9,4.847015955857412,71,-5.920462320885971,,,,,,,,,,,,
19,16,4.170086720703203,37,-5.752075066291971,83,-6.525550004619078,,,,,,,,,,,,
