,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,21,1.476808592192537,55,-6.895128051374355,57,7.068247320573281,True,-0.7862948677407041,143.3466707704935,,,,,,,,,
1,68,-3.9948329474688986,73,-4.549310641698687,96,8.031708556067048,True,-0.40811538377036366,270.57039468839525,,,,,,,,,
2,8,-2.9331046083806704,91,3.9596503535616794,94,8.999726576197983,True,-1.1568821666695617,257.87150384222844,,,,,,,,,
3,22,-7.292786985003044,31,-8.720160567071728,81,9.50246056956717,True,-0.824376864281499,261.59297852845697,253.4343279863222,80.97565715227054,168.38539429136233,252.9048685695459,0.0005911830297557708,183696.7185287032,0.09148584147461053,0.5968587234280988,1.0701560613613104e-19
4,1,1.770821695771371,62,2.2211559833523804,98,6.066445400879818,True,-1.4359899323589471,255.70683308583122,,,,,,,,,
5,37,0.422033290348363,81,-2.6535096298020573,90,-7.189987796911477,,,,,,,,,,,,
6,39,0.08565531946346638,65,-7.842936403573903,90,-9.164531155876787,,,,,,,,,,,,
7,39,-2.2407390584980957,44,-4.333558282794199,89,6.728781012878365,True,-0.7461222851664361,262.1973472915882,253.9856123921635,83.98085117293795,165.40468093835037,253.52382976541242,0.0005244142049424213,176719.56755347602,0.08534198514681678,0.5957430523535618,7.830995223227108e-20
8,21,-5.330975892232499,36,7.258471404367125,58,-8.723779556027154,,,,,,,,,,,,
9,29,-1.7051865319081827,72,7.914179900687529,98,8.66248752245476,True,-1.5526666768577198,254.69010810973305,,,,,,,,,
10,56,-0.8927314203861556,56,-7.953136856632391,56,-7.996623159889746,,,,,,,,,,,,
11,14,-0.8339467867043666,31,-6.723445522508113,92,-7.868111686662493,,,,,,,,,,,,
12,23,-0.3119879893886601,51,-0.983408064661651,57,7.863252097420812,True,-1.0131389704870861,260.63918148525687,252.60620972259252,76.43334410264146,173.72000646158486,251.9933311794717,0.000724338337116501,149736.83089630544,0.09862935068791717,0.5989032041621924,6.369989604406509e-19
13,28,7.251493063848528,48,7.443155237805776,58,-7.730650278052746,,,,,,,,,,,,
14,12,-0.5991309446982722,47,7.223594283944703,87,-8.762461508266046,,,,,,,,,,,,
15,7,0.2195117521420613,40,5.952734929081958,61,6.415199451516887,True,-1.6677082531535297,255.83588106786686,252.67145273978804,65.31012850836869,351.6,247.75797429832627,0.001307683212014812,37528.29854354587,0.2839210310226573,0.6061126796509746,3.5889207671547264e-14
16,1,-3.3403525426601055,13,-3.3902015539379864,78,-3.5774842155899584,,,,,,,,,,,,
17,31,-1.278181259016824,49,-4.5791825307409635,90,-4.952912624935742,,,,,,,,,,,,
18,25,2.2855620250458752,52,-5.417874392781092,90,-7.78396413253672,,,,,,,,,,,,
19,18,-3.130036088387742,25,-4.201269705684549,57,8.14131612020092,True,-0.8317953778334156,263.7520351781343,254.0308517857454,80.41454300277147,169.90872580166288,253.4970913994457,0.000603826651109626,165791.47320903014,0.09181891861892547,0.5970625072678183,1.8961861625122876e-19
