,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,17,-4.818908531517653,53,5.307124361995649,69,-9.230025818829272,,,,,,,,,,,,
1,9,-6.153023032125391,12,-6.9160371961407385,76,9.222723421007842,True,-1.0728182492415386,262.0630263214552,251.4950115751937,75.60657950166127,173.52394770099676,250.85868409966776,0.0007593055335379478,144262.04475966888,0.10071779086468324,0.5994069160936771,9.326270646881755e-19
2,2,-3.015718479446699,7,-4.474534828601988,33,-5.371024158610879,,,,,,,,,,,,
3,1,-3.0632206123446526,37,7.493734103596083,90,8.538496752077254,True,-1.5150761764205518,256.58808272739077,,,,,,,,,
4,73,5.867011127588196,77,-9.217219534753099,84,-9.90275332104069,,,,,,,,,,,,
5,15,1.7751920260856977,69,-2.3514004487783,77,-8.4139147423432,,,,,,,,,,,,
6,11,0.6588597948756778,16,2.4735841107294636,64,3.74359133728435,True,-1.1232591308557232,260.11745972661663,,,,,,,,,
7,39,-3.8166941929433484,52,5.453301276367558,80,9.93429161028726,True,-1.267427729503902,258.61394045853007,249.7448657375108,71.14539116832859,177.80904337624642,249.06365220791787,0.0009265596980054054,160989.48676294606,0.10457969835051001,0.6016637583710744,1.0866318336679858e-18
8,13,0.860444325363046,77,-4.134424945774093,81,-4.673007631210813,,,,,,,,,,,,
9,4,0.7986167259396808,70,4.667112753739609,92,-5.94858765348693,,,,,,,,,,,,
10,4,-2.7399640439872464,43,3.507010293507175,60,4.11839880615776,True,-1.4648251120710956,258.4807993258697,250.33979350216487,65.14574080748716,346.5508518385026,248.55085183850258,0.0011384429893961099,223961.92815149867,0.17048816071012698,0.6042351591604145,1.0218877702116754e-18
11,16,3.310015381003687,49,6.093718713999145,93,-9.156581517143849,,,,,,,,,,,,
12,45,-2.0742483266913343,63,3.574680621970563,94,6.422979632075734,True,-1.352026228150136,256.0723860625469,248.62872186588885,71.0340491461827,177.54042948770962,247.85319017076347,0.0009756657452726201,101590.80100438208,0.11181666402204843,0.6022850961262116,1.4376911355283044e-17
13,29,-0.3285190030070204,74,4.33436728355526,77,-7.972959125465334,,,,,,,,,,,,
14,45,-0.6290045922540983,57,2.9902688297281195,77,9.013809845503843,True,-1.2261773376747334,258.1718782854224,250.09328446802468,71.95940805498492,177.07564483299095,249.40811838900302,0.0008917694754542927,150177.6068849562,0.10479849092720497,0.6012130649781561,1.366287770047242e-18
15,6,2.40836241929831,37,7.098146477923976,92,-9.935524914416373,,,,,,,,,,,,
16,35,-1.3936997005733787,78,-2.1937390169759645,88,7.422728658423448,True,-0.9821176147188011,260.07431564901185,251.82057969199832,78.86014345921613,169.3360860755297,251.28797130815678,0.0006660775479822133,155106.5506824213,0.09202358030189936,0.5980349899627988,3.665952331224893e-19
17,3,2.11701586587537,22,-4.674581548065513,71,5.01786282603903,True,-0.9493078365443809,263.1009165731387,252.64737311513142,77.27262574481712,171.56357544689027,252.1454748510366,0.0006819871874719414,252743.6837817221,0.08925529214174914,0.5982758701140698,3.266869711406909e-20
18,25,-1.5346700234893884,30,-2.490891815330949,69,9.604811701119658,True,-0.9499037135824391,263.2225125078975,,,,,,,,,
19,35,-0.9500955080310707,39,-1.2397037591398963,53,-5.584463187655587,,,,,,,,,,,,
