,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,69,2.996350077105575,70,-7.304049521142586,96,-8.9923678646328,,,,,,,,,,,,,,,,,,,,,
1,49,-2.032935356949084,62,-5.602542202886276,84,9.37483022453144,True,-0.6017906168756092,266.2023760522958,256.3558929927626,90.197716041491,161.097716041491,256.00057098962725,0.00041024022044263374,231479.87986811696,0.07445401256349723,0.5936494561187697,7.321451637218857e-21,,,,,,,,,
2,45,0.9366605961832484,65,-1.346494439561443,79,-8.496655658132948,,,,,,,,,,,,,,,,,,,,,
3,18,0.9315419001414131,71,-4.76850369174146,83,-7.347764955744463,,,,,,,,,,,,,,,,,,,,,
4,45,5.092410706659251,66,6.331828450969894,77,8.625969709960025,True,-1.4684990586644358,257.78902342150593,249.8974707031435,65.87785315682036,362.03053671079493,248.33053671079492,0.0010912930805317396,446324.67913010356,0.15961096574454237,0.6036862781977459,2.5312756635836033e-20,,,,,,,,,
5,6,3.4111704574865964,33,-5.457858026399293,96,-6.96636234046357,,,,,,,,,,,,,,,,,,,,,
6,39,1.1226444743493431,43,-3.1073237893044396,96,-9.19257057043687,,,,,,,,,,,,,,,,,,,,,
7,21,2.374619938692387,56,4.680183472484426,65,7.0452096470573835,True,-1.1936312380081535,259.0552523019703,250.7686894145261,71.81608834294057,178.64965300576435,250.0167823314119,0.0008873106064499682,113719.52342983315,0.10966754307042288,0.6011546421840746,5.78348987605036e-18,,,,,,,,,
8,47,-0.18823311303478718,57,-1.1648452536230618,82,3.933001775798708,True,-0.8896959055279197,260.96457713824526,,,,,,,,,,,,,,,,,,
9,34,-6.590850624924505,91,9.36689962720208,94,-9.757142013766938,,,,,,,,,,,,,,,,,,,,,
10,32,2.3987145158624834,34,4.143622068167414,66,-8.791079549938344,,,,,,,,,,,,,,,,,,,,,
11,4,-1.410775234695425,85,3.213347994116873,95,9.574305406876533,True,-1.177671370054303,257.5799894024255,,,,,,,,,,,,,,,,,,
12,10,-1.853320286008941,97,3.0499558804532345,98,6.913567241849222,True,-1.1626461961909924,257.8682342399764,249.83996482589544,75.05730632781817,171.8543837966909,249.24853873443638,0.0007944951236598611,160112.60627987556,0.09738191984918008,0.5999017772646384,6.10583484640916e-19,,,,,,,,,
13,12,2.5750496581603883,73,8.585227174208466,91,9.781466146694228,True,-1.3534418738904745,255.37890315600626,,,,,,,,,,,,,,,,,,
14,23,-0.7412797262162396,46,-8.56931957430085,86,9.570673441117993,True,-0.6880744355162062,263.8414346597917,254.7233977198618,86.01806494334085,163.7344519546727,254.31638701133184,0.0004811341373062747,209046.81491551205,0.07998061219789092,0.5949801302377861,2.3005830722129377e-20,,,,,,,,,
15,7,-5.61617466407797,34,5.784216384288204,81,-8.0315844567322,,,,,,,,,,,,,,,,,,,,,
16,21,2.8872128828559553,60,-8.706560859106254,63,-9.12572024991299,,,,,,,,,,,,,,,,,,,,,
17,23,-4.158976660617371,47,8.266993995115158,97,8.973209074005297,True,-0.5028412350182682,191.46684247650845,,,,,,,,,,124.54409917938835,200.4,232.01831748499313,124.08168251500686,0.0007913578551907289,83716.45887726711,0.12152250977363199,0.5998581286305577,1.8523203345765254e-16
18,53,-0.990668776573493,66,-4.390696046874918,86,8.019057814454346,True,-0.6932947058095849,264.7340230928371,255.10479613956235,87.60523670489869,162.80314202293923,254.69895265902028,0.0004615062049148072,192409.1804788321,0.07980849507692002,0.5946224648910006,3.025639427326949e-20,,,,,,,,,
19,12,3.89035824405906,36,-6.8364750801653535,66,-6.908383833770939,,,,,,,,,,,,,,,,,,,,,
