,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,9,0.1052011737732137,63,1.6657368589974535,92,3.4786404511829367,True,-1.4620386433723793,255.89292996700397,248.47990638555007,66.36167345705395,362.3,248.22766530858922,0.001041805768541687,321054270.1642328,0.06380430592711892,0.6030966167769781,2.053414194038286e-35,,,,,,,,,
1,35,1.5667867211872029,69,-2.753413221665209,77,-9.388705644026253,,,,,,,,,,,,,,,,,,,,,
2,5,1.4888431119590368,48,3.533871137114179,74,9.882518886998028,True,-1.3273683275438675,260.05666806328003,249.76675178192568,70.9778491423688,179.44670948542128,248.98443017152624,0.0009649384338689971,108333.42334537096,0.1120700133194323,0.6021507869580852,1.0017669991431368e-17,,,,,,,,,
3,1,4.2783141945389875,76,-5.884917314459663,83,-9.031800806627853,,,,,,,,,,,,,,,,,,,,,
4,5,-1.676285301451637,52,6.91267683776449,70,-8.842677614164225,,,,,,,,,,,,,,,,,,,,,
5,11,-3.3532776973517198,55,-9.371486265054493,65,-9.642733084790965,,,,,,,,,,,,,,,,,,,,,
6,4,-2.890357519518587,23,3.043720137064927,36,-7.081875968729996,,,,,,,,,,,,,,,,,,,,,
7,23,0.6529569461275369,65,-1.9889001594066826,83,-5.9854097637787085,,,,,,,,,,,,,,,,,,,,,
8,18,-3.652783103071597,22,-3.749174216794467,38,-6.067146732681071,,,,,,,,,,,,,,,,,,,,,
9,10,-2.0653442165015985,16,3.1184122334750732,20,-8.362769476812012,,,,,,,,,,,,,,,,,,,,,
10,72,-5.0547574584855814,93,-5.1795054516872385,94,7.679794234245712,True,-0.8739370611448521,102.741963965165,,,,,,,,,,,,,,,,,,
11,1,0.301485879276985,59,-3.1928589598848784,62,6.841708829311617,True,-1.0185061817437653,261.7973303252492,252.39164295526746,76.9955170421307,172.6373102252784,251.82089659157387,0.0007134588814758021,183255.39595232025,0.09520852622790556,0.5987439121454864,2.0948593058288187e-19,,,,,,,,,
12,7,4.150078585729933,22,-5.646633308768926,97,-9.083125972120705,,,,,,,,,,,,,,,,,,,,,
13,8,-2.1019793140867193,52,-4.661067603691988,86,4.775291073494568,True,-0.5694046097377882,266.3676006272451,,,,,,,,,,,,,,,,,,
14,1,5.546552386550296,46,-8.108645348620371,67,9.033526711669744,True,-0.5248425731316329,268.0064358426932,257.6727469136097,92.65779478444486,159.80623582755587,257.34844104311105,0.00036874372709317114,269589.5560577933,0.07095382031768573,0.5928149476707169,2.2387039610657656e-21,,,,,,,,,
15,21,0.6611706131428079,66,3.3028029277923743,77,7.361277384802097,True,-1.1725102415082114,257.6982287155342,,,,,,,,,,,,,,,,,,
16,8,3.741971957002008,32,4.011251752210772,89,6.712540066387916,True,-1.2919915860375413,257.2535245826937,,,,,,,,,,,,,,,,,,
17,25,2.0516445976471402,46,7.126794119096047,54,-7.586280947564344,,,,,,,,,,,,,,,,,,,,,
18,37,-1.0812904927678986,46,-5.324812604430338,93,-6.609335562925798,,,,,,,,,,,,,,,,,,,,,
19,11,0.7663070939363354,41,4.473046510863263,82,7.930002439038635,True,-1.466704183809658,256.5680318766738,252.73370145772242,71.24989349675924,404.70997869935184,247.99002130064815,0.001057154383857373,146446.70671140088,0.2800886988345787,0.6032810451068273,2.1023309456127475e-17,235.4575871975535,421.2928061430872,487.7928061430872,234.70359692845642,0.00010362044106313286,110865.41887683408,0.11288317649179147,0.5856016903776604,1.0025654011021612e-20
