161	-0.000201523869111139
162	-0.000194568584741758
163	-0.000187871473404192
164	-0.00018142222980143
165	-0.000175210990759031
166	-0.000169228314855818
167	-0.000163465163061123
168	-0.000157912880325303
169	-0.000152563178073286
170	-0.000147408117553715
171	-0.000142440093998943
172	-0.000137651821553601
173	-0.000133036318931858
174	-0.000128586895765663
175	-0.000124297139608365
176	-0.000120160903560063
177	-0.00011617229448288
178	-0.000112325661776096
179	-0.000108615586682696
180	-0.000105036872100462
181	-0.000101584532872149
182	-0.0000982537865306911
183	-0.0000950400444765836
184	-0.0000919389035662545
185	-0.0000889461380900839
186	-0.0000860576921219659
187	-0.0000832696722211775
188	-0.0000805783404695767
189	-0.0000779801078276268
190	-0.0000754715277936674
191	-0.0000730492903516642
192	-0.0000707102161934332
193	-0.000068451251202063
194	-0.0000662694611839388
195	-0.0000641620268374227
196	-0.0000621262389468534
197	-0.0000601594937911061
198	-0.0000582592887565052
199	-0.0000564232181443913
200	-0.0000546489691641428
201	-0.000052934318102907
202	-0.0000512771266637411
203	-0.0000496753384642734
204	-0.0000481269756883902
205	-0.0000466301358838274
206	-0.0000451829888988947
207	-0.0000437837739518981
208	-0.0000424307968271409
209	-0.0000411224271916834
210	-0.0000398570960273271
211	-0.0000386332931725573
212	-0.0000374495649694356
213	-0.0000363045120106739
214	-0.0000351967869823536
215	-0.0000341250925979717
216	-0.0000330881796197013
217	-0.0000320848449629522
218	-0.0000311139298805026
219	-0.0000301743182226519
220	-0.0000292649347700103
221	-0.0000283847436357033
222	-0.000027532746733919
223	-0.0000267079823118722
224	-0.0000259095235423942
225	-0.0000251364771744892
226	-0.0000243879822393216
227	-0.0000236632088092151
228	-0.0000229613568073586
229	-0.0000222816548660177
230	-0.0000216233592311543
231	-0.000020985752711451
232	-0.0000203681436698301
233	-0.0000197698650556434
234	-0.0000191902734757926
235	-0.000018628748303118
236	-0.0000180846908204691
237	-0.000017557523398943
238	-0.0000170466887088315
239	-0.0000165516489619646
240	-0.0000160718851839562
241	-0.0000156068965153247
242	-0.0000151561995401067
243	-0.0000147193276408841
244	-0.0000142958303791114
245	-0.0000138852728996912
246	-0.0000134872353587931
247	-0.0000131013123739534
248	-0.0000127271124955371
249	-0.0000123642576986823
250	-0.0000120123828948865
251	-0.0000116711354624305
252	-0.0000113401747948696
253	-0.000011019171866857
254	-0.0000107078088165936
255	-0.0000104057785442312
256	-0.0000101127843255827
257	-9.82853944052226e-6
258	-9.55276681548444e-6
259	-9.28519867949465e-6
260	-9.02557623319056e-6
261	-8.77364933031423e-6
262	-8.52917617118398e-6
263	-8.29192300763396e-6
264	-8.06166385905505e-6
265	-7.83818023897955e-6
266	-7.62126089188151e-6
267	-7.41070153975514e-6
268	-7.20630463809239e-6
269	-7.00787914089144e-6
270	-6.81524027434245e-6
271	-6.62820931885192e-6
272	-6.44661339908083e-6
273	-6.27028528326631e-6
274	-6.09906318202203e-6
275	-5.93279057014406e-6
276	-5.77131599933264e-6
277	-5.61449292547557e-6
278	-5.46217954065733e-6
279	-5.31423861125195e-6
280	-5.17053732186671e-6
281	-5.03094712491332e-6
282	-4.89534359559245e-6
283	-4.76360629208561e-6
284	-4.63561862076058e-6
285	-4.51126770617959e-6
286	-4.39044426578148e-6
287	-4.27304248899161e-6
288	-4.15895992064579e-6
289	-4.04809734854507e-6
290	-3.94035869499055e-6
291	-3.83565091214938e-6
292	-3.73388388110907e-6
293	-3.63497031448316e-6
294	-3.53882566243612e-6
295	-3.44536802200105e-6
296	-3.35451804956838e-6
297	-3.26619887642854e-6
298	-3.18033602725631e-6
299	-3.09685734142869e-6
300	-3.01569289707237e-6
301	-2.93677493774112e-6
302	-2.86003780162682e-6
303	-2.78541785321208e-6
304	-2.71285341727542e-6
305	-2.64228471516389e-6
306	-2.57365380325072e-6
307	-2.50690451349932e-6
308	-2.44198239605745e-6
309	-2.3788346638085e-6
310	-2.31741013880969e-6
311	-2.25765920054936e-6
312	-2.19953373595837e-6
313	-2.14298709111293e-6
314	-2.08797402456849e-6
315	-2.03445066226679e-6
316	-1.98237445396017e-6
317	-1.93170413109922e-6
318	-1.88239966613228e-6
319	-1.8344222331667e-6
320	-1.78773416994405e-6
321	-1.74229894108293e-6
322	-1.698081102545e-6
323	-1.65504626728133e-6
324	-1.61316107201779e-6
325	-1.5723931451397e-6
326	-1.53271107563752e-6
327	-1.4940843830766e-6
328	-1.45648348855554e-6
329	-1.41987968661878e-6
330	-1.38424511809058e-6
331	-1.34955274379848e-6
332	-1.31577631915559e-6
333	-1.28289036957231e-6
334	-1.25087016666881e-6
335	-1.21969170526101e-6
336	-1.18933168109351e-6
337	-1.15976746929396e-6
338	-1.1309771035244e-6
339	-1.10293925580571e-6
340	-1.07563321699241e-6
341	-1.04903887787575e-6
342	-1.02313671089385e-6
343	-9.97907752428296e-7
344	-9.73333585667564e-7
345	-9.49396324018084e-7
346	-9.26078595044589e-7
347	-9.03363524921996e-7
348	-8.81234723381693e-7
349	-8.59676269135706e-7
350	-8.38672695762812e-7
351	-8.182089780412e-7
352	-7.98270518712849e-7
353	-7.78843135665287e-7
354	-7.59913049516903e-7
355	-7.41466871592469e-7
356	-7.23491592275982e-7
357	-7.0597456972839e-7
358	-6.88903518958207e-7
359	-6.72266501233404e-7
360	-6.56051913823395e-7
361	-6.40248480060322e-7
362	-6.24845239709172e-7
363	-6.09831539636688e-7
364	-5.95197024769303e-7
365	-5.80931629330723e-7
366	-5.67025568350072e-7
367	-5.53469329431822e-7
368	-5.40253664779047e-7
369	-5.27369583461811e-7
370	-5.14808343922777e-7
371	-5.02561446712418e-7
372	-4.90620627446422e-7
373	-4.7897784997818e-7
374	-4.67625299779454e-7
375	-4.56555377522563e-7
376	-4.45760692857665e-7
377	-4.35234058378886e-7
378	-4.24968483773313e-7
379	-4.14957170147018e-7
380	-4.05193504522497e-7
381	-3.95671054502097e-7
382	-3.86383563092183e-7
383	-3.7732494368295e-7
384	-3.68489275178992e-7
385	-3.59870797275867e-7
386	-3.51463905878074e-7
387	-3.43263148653997e-7
388	-3.35263220723532e-7
389	-3.27458960474235e-7
390	-3.19845345501984e-7
391	-3.12417488672262e-7
392	-3.05170634298313e-7
393	-2.98100154432524e-7
394	-2.9120154526753e-7
395	-2.84470423643634e-7
396	-2.77902523659241e-7
397	-2.71493693381143e-7
398	-2.65239891651552e-7
399	-2.5913718498891e-7
400	-2.53181744579588e-7
401	-2.47369843357683e-7
402	-2.41697853170203e-7
403	-2.36162242025038e-7
404	-2.30759571419164e-7
405	-2.25486493744654e-7
406	-2.20339749770101e-7
407	-2.15316166195167e-7
408	-2.10412653276036e-7
409	-2.05626202519613e-7
410	-2.00953884444385e-7
411	-1.96392846405929e-7
412	-1.91940310485111e-7
413	-1.87593571437078e-7
414	-1.83349994699228e-7
415	-1.79207014456351e-7
416	-1.75162131761264e-7
417	-1.71212912709235e-7
418	-1.67356986664606e-7
419	-1.63592044538058e-7
420	-1.59915837112975e-7
421	-1.56326173419482e-7
422	-1.528209191547e-7
423	-1.49397995147866e-7
424	-1.46055375868976e-7
425	-1.42791087979657e-7
426	-1.39603208925027e-7
427	-1.36489865565313e-7
428	-1.33449232846074e-7
429	-1.30479532505868e-7
430	-1.27579031820278e-7
431	-1.24746042381212e-7
432	-1.21978918910451e-7
433	-1.1927605810644e-7
434	-1.16635897523334e-7
435	-1.14056914481373e-7
436	-1.11537625007662e-7
437	-1.09076582806469e-7
438	-1.06672378258175e-7
439	-1.04323637446058e-7
440	-1.02029021210084e-7
441	-9.97872242269341e-8
442	-9.7596974115498e-8
443	-9.5457030567104e-8
444	-9.33661844997665e-8
445	-9.13232572357577e-8
446	-8.93270997018324e-8
447	-8.73765916514526e-8
448	-8.54706409083797e-8
449	-8.36081826310208e-8
450	-8.17881785969333e-8
451	-8.00096165069113e-8
452	-7.82715093080934e-8
453	-7.65728945355474e-8
454	-7.49128336718074e-8
455	-7.32904115238488e-8
456	-7.17047356170071e-8
457	-7.01549356053585e-8
458	-6.86401626980947e-8
459	-6.7159589101439e-8
460	-6.57124074756635e-8
461	-6.4297830406781e-8
462	-6.2915089892497e-8
463	-6.1563436842019e-8
464	-6.02421405893342e-8
465	-5.8950488419576e-8
466	-5.76877851081116e-8
467	-5.64533524719945e-8
468	-5.52465289334341e-8
469	-5.40666690949482e-8
470	-5.29131433258695e-8
471	-5.17853373598919e-8
472	-5.06826519033456e-8
473	-4.9604502253906e-8
474	-4.85503179294427e-8
475	-4.75195423067297e-8
476	-4.6511632269742e-8
477	-4.55260578672729e-8
478	-4.45623019796148e-8
479	-4.36198599940531e-8
480	-4.26982394889287e-8
481	-4.17969599260344e-8
482	-4.09155523511391e-8
483	-4.00536306841145e-8
484	-3.92106032743069e-8
485	-3.83861076556566e-8
486	-3.7579652166686e-8
487	-3.67909556661949e-8
488	-3.60195448853985e-8
489	-3.52650242072083e-8
490	-3.45270074687827e-8
491	-3.38051177256618e-8
492	-3.30989870220449e-8
493	-3.24082561670418e-8
494	-3.17325745167365e-8
495	-3.10715997619062e-8
496	-3.04249977212421e-8
497	-2.97924421399232e-8
498	-2.91736144933986e-8
499	-2.85682037962378e-8
500	-2.79759064159131e-8
501	-2.73964258913798e-8
502	-2.68294727194488e-8
503	-2.62747643308657e-8
504	-2.57320246989332e-8
505	-2.52009843258852e-8
506	-2.46813800459355e-8
507	-2.41729548700653e-8
508	-2.36754578347798e-8
509	-2.3188643854727e-8
510	-2.27122735790762e-8
511	-2.22461132515563e-8
512	-2.17899345740558e-8
513	-2.13435145736921e-8
514	-2.09066354732553e-8
515	-2.04790845649395e-8
516	-2.00606540872737e-8
517	-1.96511411051676e-8
518	-1.92503473929908e-8
519	-1.88580793206044e-8
520	-1.84741477422689e-8
521	-1.80983678883506e-8
522	-1.77305592597554e-8
523	-1.73705455250166e-8
524	-1.70181544199678e-8
525	-1.66732176499332e-8
526	-1.63355707943702e-8
527	-1.60050532138983e-8
528	-1.56815079596546e-8
529	-1.53647816849134e-8
530	-1.50547245589109e-8
531	-1.475119018282e-8
532	-1.44540355078157e-8
533	-1.41631207551804e-8
534	-1.38783093383935e-8
535	-1.35994677871561e-8
536	-1.3326465673299e-8
537	-1.30591755385263e-8
538	-1.27974728239476e-8
539	-1.2541235801351e-8
540	-1.22903455061743e-8
541	-1.20446856721294e-8
542	-1.18041426674372e-8
543	-1.15686054326325e-8
544	-1.13379654198989e-8
545	-1.11121165338926e-8
546	-1.08909550740195e-8
547	-1.06743796781268e-8
548	-1.04622912675738e-8
549	-1.02545929936458e-8
550	-1.00511901852788e-8
551	-9.85199029805868e-9
552	-9.65690286446578e-9
553	-9.4658394453306e-9
554	-9.27871358247145e-9
555	-9.09544075248346e-9
556	-8.91593832164996e-9
557	-8.74012550194798e-9
558	-8.56792330811994e-9
559	-8.39925451578498e-9
560	-8.23404362056343e-9
561	-8.07221679818916e-9
562	-7.91370110634832e-9
563	-7.75842749714058e-9
564	-7.60632618386865e-9
565	-7.45732968274583e-9
566	-7.31137200462972e-9
567	-7.1683886205616e-9
568	-7.02831710954371e-9
569	-6.89109438781832e-9
570	-6.75666080223883e-9
571	-6.62495733620358e-9
572	-6.49592627299018e-9
573	-6.36951116595714e-9
574	-6.24565680945639e-9
575	-6.1243092104389e-9
576	-6.00541556073635e-9
577	-5.88892421000194e-9
578	-5.77478463929422e-9
579	-5.66294743528796e-9
580	-5.5533642650965e-9
581	-5.44598785169067e-9
582	-5.34077194989944e-9
583	-5.23767132297805e-9
584	-5.13664171972961e-9
585	-5.03763985216668e-9
586	-4.94062337369943e-9
587	-4.84555085783758e-9
588	-4.75238177739354e-9
589	-4.66107648417437e-9
590	-4.57159618915079e-9
591	-4.48390294309138e-9
592	-4.39795961765086e-9
593	-4.31372988690114e-9
594	-4.23117820929454e-9
595	-4.15026981004863e-9
596	-4.07097066394234e-9
597	-3.99324747851349e-9
598	-3.91706767764797e-9
599	-3.84239938555098e-9
600	-3.76921141109126e-9
601	-3.69747323250914e-9
602	-3.62715498247965e-9
603	-3.55822743352224e-9
604	-3.49066198374854e-9
605	-3.42443064294021e-9
606	-3.35950601894889e-9
607	-3.29586130441035e-9
608	-3.23347026376558e-9
609	-3.17230722058118e-9
610	-3.11234704516203e-9
611	-3.05356514244923e-9
612	-2.99593744019639e-9
613	-2.93944037741776e-9
614	-2.88405089310153e-9
615	-2.8297464151822e-9
616	-2.7765048497656e-9
617	-2.72430457060069e-9
618	-2.67312440879233e-9
619	-2.62294364274905e-9
620	-2.57374198836053e-9
621	-2.52549958939907e-9
622	-2.47819700814004e-9
623	-2.43181521619576e-9
624	-2.38633558555813e-9
625	-2.3417398798448e-9
626	-2.2980102457442e-9
627	-2.25512920465472e-9
628	-2.21307964451352e-9
629	-2.17184481181028e-9
630	-2.13140830378191e-9
631	-2.09175406078359e-9
632	-2.05286635866086e-9
633	-2.01472980209902e-9
634	-1.97732931661614e-9
635	-1.9406501421387e-9
636	-1.90467782607292e-9
637	-1.86939821665135e-9
638	-1.83479745642887e-9
639	-1.80086197592474e-9
640	-1.76757848740739e-9
641	-1.73493397881838e-9
642	-1.70291570783246e-9
643	-1.67151119605062e-9
644	-1.64070822332285e-9
645	-1.6104948221977e-9
646	-1.58085927249584e-9
647	-1.55179009600442e-9
648	-1.52327605128977e-9
649	-1.49530612862548e-9
650	-1.46786954503333e-9
651	-1.44095573943435e-9
652	-1.41455436790755e-9
653	-1.38865529905383e-9
654	-1.36324860946266e-9
655	-1.33832457927905e-9
656	-1.31387368786867e-9
657	-1.28988660957882e-9
658	-1.26635420959293e-9
659	-1.24326753987662e-9
660	-1.2206178352131e-9
661	-1.19839650932596e-9
662	-1.17659515108723e-9
663	-1.1552055208089e-9
664	-1.1342195466159e-9
665	-1.11362932089872e-9
666	-1.09342709684381e-9
667	-1.07360528504013e-9
668	-1.05415645015991e-9
669	-1.03507330771208e-9
670	-1.0163487208667e-9
671	-9.97975697348727e-10
672	-9.7994738639962e-10
673	-9.6225707580517e-10
674	-9.44898188988113e-10
675	-9.27864282164049e-10
676	-9.11149041559219e-10
677	-8.94746280688767e-10
678	-8.78649937694109e-10
679	-8.62854072738085e-10
680	-8.47352865456583e-10
681	-8.32140612465388e-10
682	-8.1721172492098e-10
683	-8.02560726134107e-10
684	-7.88182249234921e-10
685	-7.74071034888537e-10
686	-7.60221929059879e-10
687	-7.46629880826713e-10
688	-7.3328994023979e-10
689	-7.20197256229045e-10
690	-7.07347074554823e-10
691	-6.94734735803133e-10
692	-6.82355673423942e-10
693	-6.70205411811563e-10
694	-6.5827956442618e-10
695	-6.46573831955617e-10
696	-6.35084000516446e-10
697	-6.23805939893565e-10
698	-6.12735601817387e-10
699	-6.01869018277817e-10
700	-5.91202299874195e-10
701	-5.80731634200411e-10
702	-5.70453284264417e-10
703	-5.60363586941375e-10
704	-5.50458951459701e-10
705	-5.40735857919273e-10
706	-5.31190855841105e-10
707	-5.2182056274779e-10
708	-5.12621662774027e-10
709	-5.03590905306589e-10
710	-4.94725103653069e-10
711	-4.86021133738779e-10
712	-4.77475932831188e-10
713	-4.69086498291296e-10
714	-4.60849886351342e-10
715	-4.52763210918287e-10
716	-4.44823642402507e-10
717	-4.37028406571126e-10
718	-4.29374783425479e-10
719	-4.21860106102161e-10
720	-4.14481759797153e-10
721	-4.07237180712528e-10
722	-4.00123855025234e-10
723	-3.93139317877493e-10
724	-3.86281152388319e-10
725	-3.79546988685736e-10
726	-3.72934502959204e-10
727	-3.66441416531847e-10
728	-3.60065494952049e-10
729	-3.53804547103977e-10
730	-3.4765642433666e-10
731	-3.41619019611187e-10
732	-3.35690266665656e-10
733	-3.29868139197486e-10
734	-3.24150650062708e-10
735	-3.18535850491889e-10
736	-3.13021829322315e-10
737	-3.07606712246084e-10
738	-3.02288661073783e-10
739	-2.97065873013398e-10
740	-2.91936579964136e-10
741	-2.86899047824843e-10
742	-2.81951575816701e-10
743	-2.77092495819905e-10
744	-2.72320171724007e-10
745	-2.67632998791658e-10
746	-2.63029403035436e-10
747	-2.58507840607506e-10
748	-2.54066797201818e-10
749	-2.49704787468591e-10
750	-2.45420354440807e-10
751	-2.41212068972482e-10
752	-2.37078529188436e-10
753	-2.33018359945342e-10
754	-2.29030212303799e-10
755	-2.25112763011205e-10
756	-2.21264713995196e-10
757	-2.17484791867431e-10
758	-2.13771747437499e-10
759	-2.10124355236741e-10
760	-2.06541413051772e-10
761	-2.03021741467503e-10
762	-1.99564183419459e-10
763	-1.96167603755198e-10
764	-1.92830888804642e-10
765	-1.89552945959129e-10
766	-1.86332703259005e-10
767	-1.8316910898958e-10
768	-1.80061131285259e-10
769	-1.77007757741696e-10
770	-1.74007995035792e-10
771	-1.71060868553365e-10
772	-1.68165422024352e-10
773	-1.65320717165368e-10
774	-1.62525833329475e-10
775	-1.59779867163006e-10
776	-1.57081932269312e-10
777	-1.54431158879265e-10
778	-1.5182669352839e-10
779	-1.4926769874049e-10
780	-1.46753352717622e-10
781	-1.44282849036295e-10
782	-1.41855396349758e-10
783	-1.39470218096258e-10
784	-1.37126552213137e-10
785	-1.34823650856657e-10
786	-1.32560780127413e-10
787	-1.30337219801255e-10
788	-1.2815226306556e-10
789	-1.26005216260783e-10
790	-1.23895398627157e-10
791	-1.21822142056437e-10
792	-1.19784790848591e-10
793	-1.17782701473332e-10
794	-1.15815242336395e-10
795	-1.13881793550447e-10
796	-1.11981746710562e-10
797	-1.10114504674141e-10
798	-1.08279481345194e-10
799	-1.06476101462909e-10
800	-1.04703800394391e-10
801	-1.02962023931519e-10
802	-1.01250228091806e-10
803	-9.95678789232026e-11
804	-9.79144523127538e-11
805	-9.62894337990277e-11
806	-9.46923183882481e-11
807	-9.31226103740469e-11
808	-9.15798231607681e-11
809	-9.00634790902478e-11
810	-8.85731092720011e-11
811	-8.71082534167464e-11
812	-8.56684596731987e-11
813	-8.42532844680657e-11
814	-8.28622923491825e-11
815	-8.14950558317204e-11
816	-8.01511552474068e-11
817	-7.88301785966977e-11
818	-7.75317214038403e-11
819	-7.6255386574769e-11
820	-7.50007842577763e-11
821	-7.37675317069043e-11
822	-7.25552531479999e-11
823	-7.13635796473813e-11
824	-7.01921489830626e-11
825	-6.90406055184856e-11
826	-6.79086000787069e-11
827	-6.67957898289936e-11
828	-6.57018381557753e-11
829	-6.46264145499096e-11
830	-6.35691944922106e-11
831	-6.25298593411975e-11
832	-6.15080962230182e-11
833	-6.0503597923504e-11
834	-5.95160627823129e-11
835	-5.85451945891198e-11
836	-5.75907024818129e-11
837	-5.66523008466558e-11
838	-5.57297092203762e-11
839	-5.48226521941432e-11
840	-5.39308593193949e-11
841	-5.30540650154794e-11
842	-5.21920084790746e-11
843	-5.13444335953486e-11
844	-5.05110888508293e-11
845	-4.96917272479467e-11
846	-4.88861062212163e-11
847	-4.80939875550298e-11
848	-4.73151373030226e-11
849	-4.65493257089854e-11
850	-4.57963271292908e-11
851	-4.50559199568036e-11
852	-4.43278865462462e-11
853	-4.36120131409903e-11
854	-4.29080898012467e-11
855	-4.22159103336253e-11
856	-4.15352722220386e-11
857	-4.08659765599225e-11
858	-4.02078279837473e-11
859	-3.95606346077952e-11
860	-3.89242079601781e-11
861	-3.82983629200716e-11
862	-3.76829176561418e-11
863	-3.70776935661406e-11
864	-3.6482515217648e-11
865	-3.58972102899368e-11
866	-3.53216095169401e-11
867	-3.47555466312981e-11
868	-3.41988583094643e-11
869	-3.36513841178495e-11
870	-3.31129664599841e-11
871	-3.25834505246782e-11
872	-3.20626842351606e-11
873	-3.1550518199177e-11
874	-3.10468056600292e-11
875	-3.05514024485365e-11
876	-3.00641669359024e-11
877	-2.95849599874671e-11
878	-2.91136449173306e-11
879	-2.86500874438286e-11
880	-2.81941556458438e-11
881	-2.77457199199384e-11
882	-2.73046529382897e-11
883	-2.6870829607415e-11
884	-2.64441270276696e-11
885	-2.60244244535028e-11
886	-2.56116032544578e-11
887	-2.52055468769013e-11
888	-2.48061408064674e-11
889	-2.4413272531204e-11
890	-2.4026831505406e-11
891	-2.3646709114124e-11
892	-2.32727986383341e-11
893	-2.29049952207568e-11
894	-2.25431958323123e-11
895	-2.21872992392e-11
896	-2.18372059705901e-11
897	-2.14928182869155e-11
898	-2.11540401487529e-11
899	-2.08207771862817e-11
900	-2.04929366693086e-11
901	-2.01704274778484e-11
902	-1.98531600732507e-11
903	-1.95410464698592e-11
904	-1.92340002071977e-11
905	-1.89319363226686e-11
906	-1.86347713247574e-11
907	-1.83424231667311e-11
908	-1.80548112208227e-11
909	-1.77718562528917e-11
910	-1.74934803975522e-11
911	-1.72196071337583e-11
912	-1.69501612608404e-11
913	-1.66850688749816e-11
914	-1.64242573461268e-11
915	-1.61676552953168e-11
916	-1.59151925724384e-11
917	-1.56668002343829e-11
918	-1.54224105236053e-11
919	-1.51819568470773e-11
920	-1.49453737556251e-11
921	-1.47125969236465e-11
922	-1.44835631291984e-11
923	-1.42582102344493e-11
924	-1.40364771664888e-11
925	-1.38183038984877e-11
926	-1.36036314312023e-11
927	-1.33924017748163e-11
928	-1.31845579311136e-11
929	-1.29800438759762e-11
930	-1.2778804542201e-11
931	-1.25807858026293e-11
932	-1.23859344535833e-11
933	-1.21941981986041e-11
934	-1.20055256324846e-11
935	-1.18198662255933e-11
936	-1.16371703084816e-11
937	-1.14573890567713e-11
938	-1.12804744763155e-11
939	-1.11063793886287e-11
940	-1.09350574165809e-11
941	-1.07664629703499e-11
942	-1.06005512336286e-11
943	-1.04372781500808e-11
944	-1.02766004100429e-11
945	-1.01184754374642e-11
946	-9.96286137708386e-12
947	-9.80971708183928e-12
948	-9.65900210050067e-12
949	-9.510676665529e-12
950	-9.36470168115232e-12
951	-9.22103871165668e-12
952	-9.07964996988763e-12
953	-8.94049830595833e-12
954	-8.80354719616061e-12
955	-8.66876073207494e-12
956	-8.53610360987593e-12
957	-8.40554111982954e-12
958	-8.2770391359785e-12
959	-8.15056410601249e-12
960	-8.0260830413197e-12
961	-7.90356350721626e-12
962	-7.78297361335048e-12
963	-7.66428200427853e-12
964	-7.54745785020838e-12
965	-7.43247083790905e-12
966	-7.31929116178197e-12
967	-7.20788951509156e-12
968	-7.09823708135204e-12
969	-6.99030552586765e-12
970	-6.88406698742349e-12
971	-6.77949407012406e-12
972	-6.67655983537703e-12
973	-6.57523779401931e-12
974	-6.4755018985831e-12
975	-6.37732653569905e-12
976	-6.28068651863431e-12
977	-6.18555707996277e-12
978	-6.09191386436522e-12
979	-5.99973292155702e-12
980	-5.9089906993409e-12
981	-5.81966403678268e-12
982	-5.73173015750758e-12
983	-5.64516666311508e-12
984	-5.55995152670995e-12
985	-5.47606308654751e-12
986	-5.39348003979101e-12
987	-5.31218143637896e-12
988	-5.23214667300065e-12
989	-5.15335548717765e-12
990	-5.07578795144952e-12
991	-4.9994244676618e-12
992	-4.92424576135439e-12
993	-4.85023287624858e-12
994	-4.7773671688308e-12
995	-4.70563030303155e-12
996	-4.63500424499759e-12
997	-4.56547125795577e-12
998	-4.49701389716694e-12
999	-4.42961500496814e-12
1000	-4.36325770590163e-12
