4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
257.5062575793447,306.4546824887905,355.0765261464356,403.507352811594,451.8156842105408,500.0403048879279,548.2049990856624,596.3252039162257,644.411412258524,692.471060999536,740.5095027670488,788.5307578109432,836.5379454746062,884.5332273326313,932.5176457452438,980.4958809667247,1028.4654916494621,1076.429357335182,1124.387198651842,1172.326450709043,1220.3067598083094,1268.2295314457256,1316.1900471137408,1364.116824859555,1412.0534662239322,1459.9877306229141,1507.919859931962,1556.0831592500106,1603.907722228555,1652.1698830278447,1699.625797218271,1747.5561776153409,1795.4768157684841,1843.394838435647,1898.3482348822283,2129.6069943555303,1987.1909604241016,2035.018857754563,2082.724512421862,2132.5246711706254,2271.3582807876573,2238.6404934516127,2256.497811459702
-0.6755106715783763,-0.7753764301600616,-0.8346400128686128,-0.8729243826120313,-0.8991743647992058,-0.9179925692366696,-0.9319595954046808,-0.9426197584261632,-0.9509454582218422,-0.957574354054756,-0.9629400415212155,-0.9673452255249964,-0.9710062554827068,-0.9740838277104185,-0.9767029986243477,-0.9789273989454522,-0.9808560430536297,-0.9825277701701899,-0.9839931206904085,-0.9853728967530752,-0.9863093096780521,-0.9874622725146794,-0.9882547313467269,-0.9891360072792789,-0.9898625862169341,-0.9905186227507518,-0.9911127577282671,-0.990491046237789,-0.9915194714297116,-0.9904136316013645,-0.9930291234856582,-0.9933783423921084,-0.9937343048669968,-0.9940611703523176,-0.9658760797341646,-0.42837444449734324,-0.9947993974479444,-0.9950450187090738,-0.9955593897071641,-0.9875280461024997,-0.7082639978408102,-0.9473334942084942,-1.008669775908783
302,305,307,308,309,309,310,310,310,310,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,312,312,312,312,312,312,312,312,312,312,320,312,311,312,310,312,312,301
271.09137785378044,269.9663352392044,269.24126687465053,268.7499690343618,268.402687949807,268.14850226812143,267.95702557584565,267.809265369971,267.6928793496568,267.59961016025426,267.5237195633267,267.46114216870075,267.4089705570671,267.36496111677945,267.3272803056885,267.2955065548515,267.2677343593638,267.2436855891258,267.2225079009614,267.2009884919623,267.1908573807223,267.17174913803325,267.16211517122207,267.1480965149102,267.13756099016666,267.1280183641207,267.11944124481306,267.1479141654405,267.1242240698104,267.16629219656795,267.0919940190129,267.0848731793936,267.08712719117784,267.07811313059517,268.00125647752236,291.56605541911574,267.1762956821296,266.9823667168509,266.7805412745731,265.05293109366863,274.6379462377804,254.1760076562064,257.99736391832823
32,31,32,31,32,31,31,31,31,31,32,32,32,32,32,32,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,34,30,32,31,32,33,32,37
