,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_2,phi_false_2,phi_true_2,Tn_2,alpha_2,beta_2,vw_2,vJ_2,SNR_2
0,4,-9.6162361539809,18,8.223036839803562,True,-0.8992210629671419,261.81095166972307,254.0277221642538,77.17066353148415,174.71653082518733,253.44586729370317,0.0006774043993292442,181027.53375580366,0.09584760329722458,0.5982067864961873,1.8888524030198404e-19,,,,,,,,,
1,19,1.4719588340547176,51,0.2571353100667668,True,-2.398060201886524,185.58212235608966,176.24013133216457,33.9166355246919,293.6,170.08336447530812,0.005469278715759633,45966.83435906719,0.36595287720145275,0.6345107933164542,6.158535857407093e-12,,,,,,,,,
2,34,-5.2782055096671225,34,-4.1626114340736,,,,,,,,,,,,,,,,,,,,,
3,54,-8.173606247562278,61,-3.7045707102637877,,,,,,,,,,,,,,,,,,,,,
4,68,8.828621209946451,71,-7.2443500255072575,True,-0.4111991413471783,,,,,,,,,,,,,,,,,,,
5,58,-9.401588253972626,98,-7.538940526170823,,,,,,,,,,,,,,,,,,,,,
6,76,-8.745840572791533,89,-6.711135518429561,,,,,,,,,,,,,,,,,,,,,
7,22,1.3058072320333114,80,0.6203348287066657,True,-1.0391624944820275,193.42807996541094,,,,,,,,,,,,,,,,,,
8,35,6.467703857420034,53,5.050385285810465,True,-1.8383977076784874,257.3968701059914,253.02723191648806,61.723626167343596,339.7,247.74409345816412,0.0015137146256044205,29308.204510579526,0.2932400684483321,0.6082326352379751,2.0686512501498502e-13,,,,,,,,,
9,27,-6.336990735394585,32,4.087850047493177,True,0.4236379041690666,305.4770042215113,,,,,,,,,,,,,,,,,,
10,33,7.281266298559839,33,6.252592285943923,True,-1.0116452017614395,261.48997103079125,253.03738167242534,75.64849045033104,175.88909427019863,252.3703019099338,0.000743149020462682,127914.0798697052,0.10285916514236869,0.5991757119299037,1.61988283733073e-18,,,,,,,,,
11,16,9.717560338161718,99,7.622352510311426,True,-1.1962857831950093,257.3038200409571,,,,,,,,,,,,,,,,,,
12,41,7.095778835426621,63,-1.8191702425651535,True,-0.7950159076953321,,,,,,,,,,,,,,,,,,,
13,7,9.252774152099498,40,1.9738977923147338,True,-1.5002103550814812,147.31101396064773,,,,,,,,,,94.380792014377,223.7,269.3404909061694,74.74049090616938,0.0003328306120630896,7297.98490627307,1.0,0.5920528079989245,2.5858761579931384e-10
14,3,-6.455227133209409,70,-4.007920567410204,,,,,,,,,,,,,,,,,,,,,
15,68,8.960177005854732,85,-2.0404275339170734,True,-0.6933389400070934,384.76327056573956,,,,,,,,,,,,,,,,,,
16,55,-8.82284470436912,55,3.6911059782053357,,,,,,,,,,,,,,,,,,,,,
17,33,-7.160834142570442,76,-3.6084543660709034,,,,,,,,,,,,,,,,,,,,,
18,14,4.91584450429745,45,-1.6702533217794286,,,,,,,,,,,,,,,,,,,,,
19,76,6.071645109860391,87,6.0012868255035166,True,-1.202094493847371,257.0793226485956,249.9139769079178,72.12357542282484,176.19414525369493,249.23528491543505,0.0008769299080236337,149648.22773847025,0.10435994374038288,0.6010180308550562,1.3136894385328734e-18,,,,,,,,,
