,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,60,2.1576468157362534,65,-1.7006655589450403,True,-0.3085880339612239,,,,,,,,,,
1,69,6.305943581414208,73,-0.2676550602349259,True,-1.0771792399643014,259.8046103917829,251.60540270749908,75.23233450686503,173.69940070411903,251.033533098627,0.0007627260104847578,201742.07691483342,0.09542406278947788,0.5994555344947272,1.6138607911553822e-19
2,66,-8.22646781164714,93,-7.342626619808108,,,,,,,,,,,,
3,11,-3.9980003793789898,47,0.05056409602090994,True,0.4023389426879933,301.2639204428711,,,,,,,,,
4,23,1.5564478517679774,59,-0.9773719405089416,,,,,,,,,,,,
5,16,9.947893277005342,68,-7.934269072557174,,,,,,,,,,,,
6,13,-4.91354601294635,23,-2.5379912031635303,,,,,,,,,,,,
7,30,2.4274119134039935,61,1.2956651334792628,True,-0.2311870561642809,190.16107520262645,168.6046722402176,43.61947012447107,190.4,163.78052987552894,0.004425649500107692,14973.341630965298,0.3333847251616796,0.6290641359092304,6.97751857002694e-10
8,17,7.389998589758342,58,-4.885913577110315,,,,,,,,,,,,
9,13,-5.55227370960462,28,0.7741196375989645,True,0.33553147149440177,298.94928613298845,,,,,,,,,
10,94,-5.3765832542711784,95,0.5823953303641982,,,,,,,,,,,,
11,34,9.766745452175051,48,-6.1770487193161605,,,,,,,,,,,,
12,10,-8.301266953038988,70,-6.942506972486287,,,,,,,,,,,,
13,48,9.885020897698993,60,-8.477411237553712,,,,,,,,,,,,
14,9,-8.91147200823517,88,-8.862861453240523,,,,,,,,,,,,
15,10,4.412971799075427,27,-3.525250770423103,,,,,,,,,,,,
16,40,-6.253124437823113,63,1.887962918500353,True,0.39435810873857563,303.8954935731343,,,,,,,,,
17,7,-7.5828702511377415,32,0.5309259444480503,True,-0.471880200608434,268.97037794261973,258.3843856807083,90.56761677224993,162.59409341779994,258.02647664555,0.00038948206342944217,254683.69318328102,0.07445836000338618,0.5932377249961405,3.805721268414494e-21
18,32,-9.37823453027347,58,1.151544305259728,False,,,,,,,,,,,
19,30,7.915798098590788,88,-6.7592437849156735,,,,,,,,,,,,
