,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,15,7.733371770198534,44,-7.153660151582038,,,,,,,,,,,,,,,,,,,,,
1,17,5.918763067426141,44,1.2348240905296848,True,-1.8127078402424692,182.47457484069713,172.57288911903902,31.979999788636974,297.7,170.42000021136303,0.0047954993252769095,-40255.243539846044,0.2217932037436564,0.6310689900716064,2.1994485267102737e-12,,,,,,,,,
2,50,-8.721744353543633,66,1.946060688177111,,,,,,,,,,,,,,,,,,,,,
3,19,-7.0131401340713895,73,-5.920247194759083,,,,,,,,,,,,,,,,,,,,,
4,84,9.958447987081186,90,4.135071994587198,True,-1.146038028106685,257.6216958388447,,,,,,,,,,,,,,,,,,
5,62,7.685815006118876,96,-6.93587361579397,,,,,,,,,,,,,,,,,,,,,
6,30,7.3342387123687764,55,-1.0230476203760297,True,-1.4290660178008925,,,,,,,,,,,,,,,,,,,
7,9,-4.564454198391401,85,-3.914887278077737,,,,,,,,,,,,,,,,,,,,,
8,6,-6.423915599927952,8,-1.4714495528698066,,,,,,,,,,,,,,,,,,,,,
9,90,3.98994637991297,99,3.544544578616236,True,-1.2000136988307823,256.87570002894495,249.528806916547,73.57266200558581,173.7363310027929,248.88183449860355,0.0008434091178031093,139387.23186241076,0.10194427908903404,0.6005710277552488,1.5946806700212149e-18,,,,,,,,,
10,13,-6.616665686963829,93,-4.030793487511968,,,,,,,,,,,,,,,,,,,,,
11,29,4.242830342285973,57,4.015332366657072,True,-0.3241289934164192,191.40893470790377,,,,,,,,,,124.44245263731528,201.4,231.86101288409807,124.03898711590193,0.0007474761324558345,125024.90173206477,0.11346504647753614,0.5992378885837039,1.8827147258757052e-17
12,48,9.4538736317091,95,5.688585007361937,True,-0.18113435088088803,193.73006889272085,168.0202620451932,44.57338925566621,190.3,163.4266107443338,0.004426820608486364,15276.455498160385,0.32630621089202455,0.6290706281416673,5.974354173813198e-10,,,,,,,,,
13,69,7.580232843965483,79,-3.374440835343644,True,-0.5718251083469257,773.1197455123838,,,,,,,,,,,,,,,,,,
14,28,-6.675947501255603,45,3.8637032596596317,True,-0.18716383809594125,277.9706790123456,263.24402828248094,104.87344482402945,151.87344482402946,263.10663879399266,0.00020299461016123183,1103845.4017986557,0.045698733550812026,0.5888656347414968,1.3985957580437105e-25,,,,,,,,,
15,10,9.900108677638162,86,5.553806170773406,True,-1.1249023072263995,258.5071026781194,250.7598923091823,75.28210517399314,173.2892631043959,250.1035789652014,0.0007839524831115957,123958.1641432096,0.102433907090139,0.599754739046216,2.2701927559279255e-18,,,,,,,,,
16,8,3.4703753082017244,46,-1.691986153324681,,,,,,,,,,,,,,,,,,,,,
17,4,8.563507457712092,97,-6.656830094509232,,,,,,,,,,,,,,,,,,,,,
18,25,-4.705596430259895,28,-3.8905434791538536,,,,,,,,,,,,,,,,,,,,,
19,85,3.8341704845200812,98,1.1665011550778814,True,-1.224446616082994,256.39465563606564,249.3401649102712,71.62786467087008,176.19671880252207,248.634427065826,0.0008983248897800827,125001.69041855886,0.10654625374341091,0.6012986814322556,3.615734133839564e-18,,,,,,,,,
