,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,56,-8.769881863645846,74,-2.727247818559988,,,,,,,,,,,,
1,12,-7.824946596498535,76,-0.5267046218966129,,,,,,,,,,,,
2,10,-8.287985289453065,17,7.235850574252723,True,-0.4210960008581763,270.05626942134876,259.7109222433519,94.93653688210023,159.73653688210024,259.44086577947496,0.0003315962609456025,450499.2477052264,0.06447520012009986,0.5920258798427842,1.0418360278416421e-22
3,55,7.401156466722004,87,-1.3405471851477824,True,-0.9217688345823147,,,,,,,,,,
4,38,-9.755441105439806,91,-0.11742138257739398,,,,,,,,,,,,
5,5,3.818976589066912,8,1.6734897384530072,True,-1.897136816797412,254.37017947673112,253.03357823543627,51.8925183049142,317.55187042377145,247.45187042377145,0.001797243775589386,22667.414657217203,0.30053530020656877,0.6109134196538937,1.3262541042302857e-12
6,36,9.943691429762275,76,-1.0535610051796311,True,-2.8717724143421894,,,,,,,,,,
7,39,-6.079616704224227,99,-3.0981662962564087,,,,,,,,,,,,
8,34,-2.408849508472251,80,-2.28196617389004,,,,,,,,,,,,
9,71,-9.772685323507591,87,-8.763148978465694,,,,,,,,,,,,
10,24,-9.344594142297897,94,0.8289349202853042,True,-0.5363413250648377,265.0950499549599,256.06610410595806,89.30480843936728,161.30288506362038,255.69903831212656,0.0004097435181005558,194574.8674501737,0.07572433991950007,0.5936397311494631,1.780410458990178e-20
11,10,-5.780756545941552,37,-5.154734003206515,,,,,,,,,,,,
12,47,7.857019323430443,84,0.32934518230146814,True,-0.7182574858353529,237.93561090923444,,,,,,,,,
13,22,-6.672013873892714,66,0.8710151760346445,True,-0.27221686070584095,273.21549572776706,261.10304822963326,99.2946760356612,155.6946760356612,260.8763309910847,0.00026465754970015135,464031.2974300252,0.058922745484734446,0.5904796410642288,3.7676717944464525e-23
14,24,8.599928137046422,93,6.890961380743111,True,-1.2636067051807496,257.1624534587497,,,,,,,,,
15,43,9.676409071447381,77,1.237469487598144,True,0.4908982972043291,231.89351133293437,223.314155349696,41.75134524112396,217.72567262056197,219.47432737943802,0.004012538517112615,21534.188354516915,0.260591980345168,0.626711602980201,1.8974664990779083e-11
16,55,-6.357207527750961,84,-1.8390524029042172,,,,,,,,,,,,
17,7,3.538902307145886,99,-1.2752984981223783,,,,,,,,,,,,
18,43,-5.944967440753135,44,-4.349978382518545,,,,,,,,,,,,
19,32,-8.509310494655853,54,6.118775844748413,True,-0.3782808829063639,270.88080193103036,259.9618273361518,97.08716488760795,157.01537366570597,259.728208778098,0.0002984732979383351,475486.4842678315,0.059951376641819404,0.5912830493688387,5.041663617157498e-23
