,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,58,-3.477327698628123,91,1.6250508780125514,True,-0.01080504287859438,283.1102206245845,,,,,,,,,
1,14,6.507814401160832,75,2.537116196961378,True,-1.17183285529255,258.1718782854224,258.0187599536909,51.45582225061963,1271.8,254.3406962915634,0.0010607946714823035,25315662.845593,0.24235927532981735,0.6033245801275738,9.080451543794531e-29
2,10,-6.232105850177005,64,6.2058717725888854,True,-1.0453240578501373,261.5854835260552,252.1028629933672,75.46644543861494,174.07986726316895,251.50671091227701,0.0007500080336860927,176584.5060271006,0.09737474927699798,0.5992741828207601,3.068921333909751e-19
3,2,-5.984038289289472,15,-1.9578816800401828,,,,,,,,,,,,
4,6,-3.111317740992652,93,-2.637311718170821,,,,,,,,,,,,
5,27,9.917057376931478,48,-5.449705814721993,,,,,,,,,,,,
6,50,-3.6391381137631935,80,-1.39811113151249,,,,,,,,,,,,
7,48,9.108165406107325,67,2.0707559892742893,True,-1.6106097633599636,254.34411009117053,246.73192707155982,53.21136272532187,285.2531823648069,246.11772745493565,0.001640789408655554,1311754.2537526772,0.09990391304442997,0.6094644897743084,1.6449089233862918e-22
8,2,9.34084562321829,99,4.340190320131455,True,-1.1596977886156088,257.9207794795103,249.9055354845611,75.10499994872664,171.94299996923598,249.31900001025468,0.0007930597248610379,163330.13552784006,0.09698283357057716,0.5998818178152775,5.454582954451837e-19
9,6,8.78955978306773,97,-5.520533014870967,,,,,,,,,,,,
10,3,-6.510987007670241,15,0.4583667284331465,True,-0.3803315306761522,269.05836619647295,259.56807490300093,93.71924025122024,160.87154415073215,259.27615194975596,0.00034078588639316473,398940.5536613776,0.0670783962366566,0.5922251420149108,2.2296154133803496e-22
11,73,-6.806054634033199,92,-6.008293714195716,,,,,,,,,,,,
12,72,-7.739941100750711,99,-5.561374661576046,,,,,,,,,,,,
13,4,-9.647885613184215,67,-6.636703973609672,,,,,,,,,,,,
14,71,4.566840167774002,75,2.661135861001993,True,-1.0962459717086719,259.13891383854923,251.35096567801855,74.34170605458696,174.22502363275217,250.79165878908262,0.0007838644363673391,226436.94980036074,0.09442972840442648,0.5997535067322961,9.712704874024655e-20
15,56,-7.79623921150316,65,3.7510669152561285,,,,,,,,,,,,
16,83,-7.849953566536838,94,-5.373285555654865,,,,,,,,,,,,
17,26,9.02545384574212,85,-8.285431839081149,,,,,,,,,,,,
18,3,-7.825005775154654,14,7.156092533360088,True,-0.8832140569696676,261.0834092630975,254.1502815245414,77.34870728525891,175.29896582820714,253.55025854294823,0.0006722569815768034,167644.37352541627,0.09733041580907592,0.5981289011406427,2.776764266152345e-19
19,43,-4.635437738199634,79,-0.18473221744745416,,,,,,,,,,,,
