,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,55,3.53256402814001,97,-0.927066806849755,True,0.062054504595383,,,,,,,,,,
1,13,-6.127315177960071,56,-2.3984262825443476,,,,,,,,,,,,
2,92,7.551743534056762,93,7.476064298391041,True,-1.1438723108553481,257.6597706745441,250.2290581695323,75.10416707493886,172.38250024496332,249.63916658501225,0.0007883679646083694,163326.70419758855,0.09718954467107233,0.5998164464363089,5.358681329333327e-19
3,65,-9.59104520297928,83,5.6977974118060395,True,0.22184673133888605,295.13777916051873,,,,,,,,,
4,61,9.133500220992097,93,-1.9617216490102969,True,-3.7928064940416895,,,,,,,,,,
5,28,-3.199101456837088,79,-0.4841141011822536,,,,,,,,,,,,
6,42,-3.395164492413219,98,0.9880363971387744,True,-0.34108814833049317,270.3719818148491,,,,,,,,,
7,35,5.483307128440046,35,0.4672406034316605,True,-1.0118164529722,260.19916023328375,253.05001325808084,75.69177720861245,175.87342176688998,252.38164455827751,0.0007428742927332322,127701.74589423917,0.1029772722752566,0.5991717579882213,1.634766243803824e-18
8,76,2.638316886281542,84,1.8326987288499037,True,-1.151332474694605,257.68401120374756,,,,,,,,,
9,37,6.1187103538647385,96,-1.3166080419735753,,,,,,,,,,,,
10,63,3.675491397713998,95,2.939852221271222,True,-2.0864431780096564,255.57676654916213,250.95564141548056,64.49106235307408,335.36964588230865,245.86964588230865,0.0016238265483964345,27450.43287269666,0.2880860490557251,0.609303053742672,3.4461271968002635e-13
11,19,-9.078028851698882,21,-8.874487649999107,,,,,,,,,,,,
12,55,3.51492973025068,69,-1.1896982688885736,True,-0.5326938965212186,,,,,,,,,,
13,24,-9.978320230334761,28,-4.588018631687141,,,,,,,,,,,,
14,22,5.838654593943113,44,1.9353440778082494,True,0.19273319025695915,193.07709349320564,179.26489643767644,41.14199551651942,193.3,173.95800448348058,0.0044012182733261995,13743.90425768567,0.33920377172602,0.6289284792884143,9.221384434828154e-10
15,15,-2.631904737846728,86,1.0410262393252978,True,-1.0629279398695488,258.9860436568255,,,,,,,,,
16,3,-7.348348796988445,39,-1.4383590307135048,,,,,,,,,,,,
17,45,-9.299870891547181,61,-0.009427934343174016,,,,,,,,,,,,
18,27,7.628392064077584,58,-5.85121926877231,,,,,,,,,,,,
19,13,-9.684503327502687,91,9.033647381578454,True,-1.1263933748134396,257.97215655371684,250.411998946998,75.28061372586146,172.32836823551688,249.82387725482772,0.000778793976419862,137971.63144794333,0.09697496698879225,0.5996824172227779,1.1839576511340496e-18
