,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,31,4.487247010733045,88,2.116879498677399,True,-1.0500495745241225,146.9238571422188,146.04551417554288,10.9,46.3,143.2325235117343,0.004421385680131904,20031.456044504954,0.27397957338112305,0.6290404907712941,1.4477004411754211e-10,74.4373107617941,48.0,79.26978579173618,73.13021420826382,0.00556604871164695,42373.010938301195,0.26070845649132696,0.6349851843758622,4.8266492843636566e-11
1,58,7.3314124796888755,99,2.753086272480507,True,2.678986945086121,253.60041640234866,209.77153141331834,53.085749977054725,204.2,206.8142500229453,0.005140963146761253,28627.392556837574,0.23548836372544663,0.6328652464490541,9.161513072223021e-12,,,,,,,,,
2,27,8.066768971469212,94,4.225094985789006,True,-2.686325757342761,199.01782395179114,,,,,,,,,,119.71488503735661,320.3382540172901,357.0,119.16174598270987,0.0006233819689235058,97263.81099944244,0.13548482302296366,0.5973733811768963,5.969108587948032e-17
3,13,6.534240465720639,69,4.481808939652785,True,-1.117896452432004,259.58168362318105,253.48182004409657,70.66214472247178,1280.8875710555058,251.58757105550566,0.0008926538169338411,51233718.00999388,0.1747698008453977,0.6012246339988361,8.099463886129898e-31,,,,,,,,,
4,93,7.786072360041615,95,0.34105638159216767,True,-1.1506850464506608,257.87150384222844,250.08828310170395,75.0799477244062,172.1879686346437,249.50401045511876,0.0007904912343394494,166535.97708041358,0.09675187694124614,0.5998460554905334,4.871736071198231e-19,,,,,,,,,
5,10,6.571589680446731,58,3.674142525458027,True,-1.0912679637527518,260.4484166827726,254.98783103894795,76.98658795391233,1294.8,250.86268240921754,0.0008723412864476071,6116016.504868301,0.26062812887883496,0.6009573747873759,7.623760837132904e-26,,,,,,,,,
6,4,5.683024482825573,53,-4.218633802251346,,,,,,,,,,,,,,,,,,,,,
7,24,-5.740107386183489,40,-4.578824149728078,,,,,,,,,,,,,,,,,,,,,
8,4,7.576201607271937,52,-1.2287985267053934,,,,,,,,,,,,,,,,,,,,,
9,32,-7.857416559985233,43,-5.193411333156006,,,,,,,,,,,,,,,,,,,,,
10,28,8.943026817969333,44,4.241657086337014,True,-2.516618228368379,260.92487637235234,254.75191697532043,59.727951953160286,319.13602402341985,248.73602402341987,0.002190259538916989,19782.617322027112,0.3088199131616771,0.6142797670218458,5.0159514658200666e-12,,,,,,,,,
11,26,5.033046047057969,30,-2.91335018248512,True,-0.3671254759740829,,,,,,,,,,,,,,,,,,,
12,7,7.382636645163853,44,2.3671260639571337,True,-1.0856925205974437,260.8945297425188,,,,,,,,,,230.8534161628223,1341.7362786078722,1414.2080619128606,230.09596904356977,2.1693303118150802e-05,103972.69570734217,0.11583918555958268,0.5811406444064938,6.934136907252263e-23
13,98,-8.840217294700935,99,3.9701747665729243,,,,,,,,,,,,,,,,,,,,,
14,22,-3.3781423043554293,91,-0.09618105580884517,,,,,,,,,,,,,,,,,,,,,
15,32,-9.565314618872767,98,1.7175787048860247,True,-0.49441146743635184,266.57200843902166,256.7868293453897,91.1728717937033,160.11829743496264,256.44542564125936,0.00038024854251655964,229982.77347111737,0.07294587288190167,0.5930509552344034,5.73651185342492e-21,,,,,,,,,
16,24,-5.753439606918882,52,-5.6077413299136,,,,,,,,,,,,,,,,,,,,,
17,7,8.333072566421407,21,8.32674128337149,True,-1.3956253637938363,186.77534823109676,,,,,,,,,,,,,,,,,,
18,11,-3.509054057468413,44,0.038763474740404646,True,0.6209974903338397,317.507510325301,,,,,,,,,,,,,,,,,,
19,3,0.43727056541671416,63,0.38046561990096883,True,-1.0645793808451487,262.74362088669557,,,,,,,,,,,,,,,,,,
