,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,9,-8.807727729377353,16,5.225625200940282,True,-0.25193907615364536,274.36383657528006,262.1291095982877,101.64137541881206,154.74137541881205,261.964656145297,0.00024128647938299134,1379816.499541215,0.050091828040612345,0.5898931979397765,9.328706545670484e-26
1,6,-4.441469733319822,34,3.9362361732883713,True,-0.97806365016132,260.60062369174244,253.32503327011784,75.8830104943783,175.06980629662698,252.74339790112435,0.0007217287286372387,194557.97001283566,0.09598991960623644,0.5988651095653977,1.6191833467398249e-19
2,13,9.43943568861718,35,-3.0447356265232983,,,,,,,,,,,,
3,54,3.1440420438297156,76,-2.9130186344209434,,,,,,,,,,,,
4,64,-4.160662362747951,93,-2.696015656716013,,,,,,,,,,,,
5,11,-9.249348701134396,68,-8.121241361458875,,,,,,,,,,,,
6,4,-5.936364575880589,10,3.3640652913555833,True,-0.44704136034940417,268.3501226934091,258.7706039177628,91.73798161050009,163.11038528840007,258.4724036779,0.0003747236289639386,473947.9842143945,0.06792490742714657,0.5929380835069501,1.307880449852384e-22
7,6,-5.177029737577373,39,-1.0876232469967313,,,,,,,,,,,,
8,9,-1.685561063440952,49,-1.4700343935916145,,,,,,,,,,,,
9,42,5.468542741421224,57,-1.9308893150694253,True,-0.5348932534499232,,,,,,,,,,
10,19,2.154873816200471,38,-1.6199497416498065,,,,,,,,,,,,
11,6,-7.537528543400629,94,3.6490639447745785,True,-1.1548868800299148,258.00600095454547,,,,,,,,,
12,15,-8.3129246826105,27,0.7962198934108873,,,,,,,,,,,,
13,6,9.467438609956709,47,-3.6872394043041234,,,,,,,,,,,,
14,51,7.172158219003968,68,0.7670868861380509,True,-1.2608659751111708,253.29757879600493,248.75257797837406,60.734606829580926,191.11384273183236,247.69307863408383,0.0011807195948076088,82117.99518123548,0.13091890836369202,0.604717230924633,1.0013995962208312e-16
15,20,-8.369456776799586,67,-7.036686491453676,,,,,,,,,,,,
16,94,-5.049240680745117,97,1.1349722946988638,,,,,,,,,,,,
17,34,-9.193081558213201,42,0.4427557812735561,,,,,,,,,,,,
18,41,-5.629651538005671,59,5.128814887543152,True,-0.3902771914092469,272.29042986944734,,,,,,,,,
19,2,4.840834390531681,53,1.8326016285049285,True,-1.043109065578431,260.9892749445806,252.39496562481156,75.5894365441899,175.13366192651392,251.72211269116204,0.0007543456927295835,120001.00536662186,0.10338107281440853,0.5993362142384444,2.366148262226997e-18
