,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,96,-7.628361986882917,97,-1.9047451327879656,,,,,,,,,,,,,,,,,,,,,
1,10,6.565223339100964,67,-0.3990848387656527,,,,,,,,,,,,,,,,,,,,,
2,17,9.604159656425491,92,2.9970520492968156,True,-1.9018084186165891,150.92028700903958,,,,,,,,,,,,,,,,,,
3,25,-2.196978692001945,27,1.9795590076153946,True,-0.004033049050222778,284.8106634900008,,,,,,,,,,,,,,,,,,
4,34,-5.734068390740785,38,4.596313154866852,True,0.19080145608460283,295.2923450640347,,,,,,,,,,,,,,,,,,
5,56,9.87249378749538,88,0.5370974879581745,True,-1.1919470780868813,246.12825403863346,243.43732067898992,32.76713988535839,214.40959141219406,241.39040858780595,0.001906428179821106,47143.867466178745,0.18443227131038598,0.6118851069302906,1.4436033328505212e-14,,,,,,,,,
6,2,6.5168020359008665,82,4.1193030513368,True,-1.1161830611111085,258.25155639970455,250.79760887781825,75.27220413246614,173.04332247947968,250.1855591735068,0.0007781880603244383,162580.04107748606,0.09891973253556988,0.5996739066661727,5.41284468755959e-19,,,,,,,,,
7,20,8.036239353271533,40,2.128958042748403,True,0.3027260283299517,194.2097438613757,184.34606048474592,39.39991835323226,194.9,178.80008164676775,0.0043664793869729775,13050.134326546739,0.34217441075619043,0.6287348697723041,1.1000188266485723e-09,,,,,,,,,
8,56,5.645194479752146,83,-1.0149690202133925,True,-0.7768806828933266,,,,,,,,,,,,,,,,,,,
9,39,-8.712042334390201,87,-0.7016125241277997,,,,,,,,,,,,,,,,,,,,,
10,67,9.571918396887572,76,9.465813925916429,True,-1.1639712829624917,257.51939426348304,,,,,,,,,,,,,,,,,,
11,35,-7.237566824913011,44,-2.332825728863373,,,,,,,,,,,,,,,,,,,,,
12,2,-9.335439176232551,35,-3.1203120949104886,,,,,,,,,,,,,,,,,,,,,
13,46,-6.575349683329135,95,-0.5546365180440933,,,,,,,,,,,,,,,,,,,,,
14,20,-5.836979714528139,75,-5.249789408905528,,,,,,,,,,,,,,,,,,,,,
15,44,9.041303747493984,89,-4.941308172603649,,,,,,,,,,,,,,,,,,,,,
16,64,-6.636931164136017,71,3.381855432241842,,,,,,,,,,,,,,,,,,,,,
17,9,-4.1898912986217525,76,3.6313459352261184,True,-1.0859640216613033,261.8143848657945,,,,,,,,,,,,,,,,,,
18,57,-6.625092765600167,98,0.44604274615634054,,,,,,,,,,,,,,,,,,,,,
19,13,9.096687577947957,60,0.9907155838109389,True,2.230114163305632,158.139736120509,150.18763629137493,21.0,156.1,145.58506858222734,0.007121400596430276,28031.625566218416,0.3435412464815204,0.6420478581377608,2.023989940355135e-10,148.93855224996705,157.2,219.4,132.06359451937507,0.0007779670574305057,2804.7339251694775,0.789738382573872,0.5996693525905692,7.270959857422365e-08
