,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_2,phi_false_2,phi_true_2,Tn_2,alpha_2,beta_2,vw_2,vJ_2,SNR_2
0,13,5.886756529464929,93,1.1494926952332847,True,-2.52283183108892,137.85603288131645,,,,,,,,,,,,,,,,,,
1,12,-6.40482359718842,88,2.9718477886450785,True,-1.1120986904273586,258.0079832353106,250.58571661091324,75.51837242921374,172.37102345752825,249.97632551415725,0.0007713902099302901,137707.14953774423,0.09867736401902402,0.5995781808028275,1.197722397508132e-18,,,,,,,,,
2,8,5.654791719557865,82,5.253923191296783,True,-1.1165110687246453,258.25155639970455,250.8391530842592,75.14062359268661,173.10437415561196,250.2318752814627,0.0007794944467379075,167383.3258689258,0.09850686039130636,0.5996922529122668,4.669077781115214e-19,,,,,,,,,
3,14,-7.905207714795052,76,7.292828161598955,True,-1.0597218299944358,262.31241221261183,251.59171800210163,75.78088672504349,173.30853203502608,250.9638226549913,0.0007511060684885739,147211.64401302414,0.10002916582358141,0.5992899030706225,8.046598222617793e-19,,,,,,,,,
4,48,6.647862858472887,75,-5.610929418663009,,,,,,,,,,,,,,,,,,,,,
5,27,-3.571890418849053,92,-2.044374463913048,,,,,,,,,,,,,,,,,,,,,
6,22,-3.9488286582532384,65,-3.064139226285163,,,,,,,,,,,,,,,,,,,,,
7,78,-2.685442590743521,86,1.2549660598697656,,,,,,,,,,,,,,,,,,,,,
8,13,-6.028262459548468,58,-4.1281150711441565,,,,,,,,,,,,,,,,,,,,,
9,6,8.521688723539892,71,7.855930383812904,True,-1.0840897172125783,260.28691633905777,,,,,,,,,,,,,,,,,,
10,61,-8.571862164916503,71,-7.975209972511146,,,,,,,,,,,,,,,,,,,,,
11,29,7.263245906862959,98,-5.076352398779274,,,,,,,,,,,,,,,,,,,,,
12,33,-6.3080704131303555,83,4.489724085479139,True,-0.7633118867682589,261.9042194204767,253.87888102867336,82.7826891540486,166.42961349242916,253.4234621691903,0.0005453378890778883,220499.65451164596,0.08478590421368938,0.5961002026295462,2.918014245729287e-20,,,,,,,,,
13,49,5.209850742540649,96,-0.8967556270664101,True,-2.1863060429369234,,,,,,,,,,,,,,,,,,,
14,19,6.95345465071604,34,-6.250015866888667,,,,,,,,,,,,,,,,,,,,,
15,10,5.4347092492660956,40,-5.151749337714158,,,,,,,,,,,,,,,,,,,,,
16,79,7.449997309633876,81,-0.17481456043707588,True,-1.1070438929596198,258.691763681555,,,,,,,,,,,,,,,,,,
17,17,7.195004145510779,60,2.3630300936139648,True,-0.4835472541139254,191.29472805118152,,,,,,,,,,143.30026686241212,58.54560192393855,209.8,114.25439807606146,0.0028076094867816037,721.5122871881152,1.0,0.6189670609322958,0.00033655358488731725
18,23,-8.454086847282703,73,-1.4517952579751672,,,,,,,,,,,,,,,,,,,,,
19,34,-5.322108391268163,93,4.98688022351258,True,-0.9022552475679722,260.2542841348811,252.24288087783995,79.5882413152818,168.7929447891691,251.70235173694365,0.0006333170802739934,147953.1720942506,0.09271163120449091,0.5975293842696672,4.0069897195551706e-19,,,,,,,,,
