,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,8,4.678212448905704,28,3.3261894770283646,True,-0.20038098431788604,191.0056409973724,,,,,,,,,,,,,,,,,,
1,55,1.2225149630683028,67,0.7433731698164046,True,-1.252011882099831,259.61021571381343,249.95778492546538,68.21810849820335,182.37086509892202,249.17637830035935,0.0009916381611211511,129540.96630316555,0.11202015528676423,0.6024836503240945,4.47009645288366e-18,,,,,,,,,
2,58,-7.626919264754985,83,-7.284508194170427,,,,,,,,,,,,,,,,,,,,,
3,21,8.816833358391627,47,4.3416375303597725,True,-0.7178465623029494,184.87702011136946,165.08123492474243,42.62105314636808,189.3210531463681,159.67894685363194,0.004495503413939691,12425.989023617349,0.3558095707849829,0.6294497285819248,2.401173762639295e-09,136.7981832257569,197.20786506917074,228.8,136.49213493082925,0.0006200988843474698,353967.0909778943,0.09425587123506436,0.5973215466756863,3.2091153976619964e-20
4,16,4.42201487821235,64,-2.8257833246421367,,,,,,,,,,,,,,,,,,,,,
5,28,-3.989302191392701,79,-2.7357785298387016,,,,,,,,,,,,,,,,,,,,,
6,6,-3.8753474371189878,89,-0.9629198205648493,,,,,,,,,,,,,,,,,,,,,
7,10,-5.637132183553508,66,-3.2784391660231744,,,,,,,,,,,,,,,,,,,,,
8,64,-9.926675960622951,75,9.180145922271564,True,-0.27252980202275506,274.84086299517213,,,,,,,,,,,,,,,,,,
9,15,3.4308308667041167,36,0.7180882955703254,True,-1.0379980009024103,179.72446911727133,174.52121269847964,34.51311039505694,189.0,167.38688960494306,0.004640460106585038,8594.174534040927,0.3960967490337692,0.6302394116413477,2.0161874528750972e-08,,,,,,,,,
10,48,3.722720468292959,94,-1.2858381260066132,,,,,,,,,,,,,,,,,,,,,
11,26,7.0695918583031805,60,4.432999123224537,True,-2.739917503709226,155.205807647917,,,,,,,,,,,,,,,,,,
12,29,-9.018411241953233,62,-3.6637601589967383,,,,,,,,,,,,,,,,,,,,,
13,77,-7.7770448214028605,97,-3.4824366358051195,,,,,,,,,,,,,,,,,,,,,
14,37,6.399767446696796,62,2.500741703412297,True,3.5464751464880284,277.42770226705267,220.5646138264759,54.9699543669806,206.3,219.9300456330194,0.00538060959733654,2612678.4270775225,0.10707732363137264,0.634071960786173,2.926786437301555e-22,,,,,,,,,
15,30,4.17932424407322,91,-1.7242588917278532,,,,,,,,,,,,,,,,,,,,,
16,48,3.9364508168788532,76,-2.1352864529875344,,,,,,,,,,,,,,,,,,,,,
17,27,5.780677191961081,45,-3.9854342104200153,,,,,,,,,,,,,,,,,,,,,
18,29,-9.421444765255329,77,4.415832701629759,True,-0.6675386067480017,263.74811290353045,255.19551734701037,85.06606555561007,164.81071037040672,254.82232240739833,0.0004891735992079962,366810.48709584685,0.07654389702529882,0.5951244489007522,1.3646102336300756e-21,,,,,,,,,
19,4,-9.582887144061322,66,7.824273489035608,True,-1.0721205299974235,261.889860539552,251.72904509077395,75.58592000060092,174.21155200036054,251.06281599987983,0.0007627979668932339,122876.23295902759,0.10305022137814712,0.5994565560568386,2.1811230423617576e-18,,,,,,,,,
