,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,4,5.455718325943987,66,-3.295874908244045,,,,,,,,,,,,
1,63,8.493922048258423,89,-0.4603343594702718,True,-0.9265811792163821,288.3132621373931,257.94369465111066,105.89959371627882,149.29898429069704,257.8002031418606,0.00026367274734064657,743869.9639761751,0.04705540139175439,0.590455477875809,2.461125473322541e-24
2,14,9.459819513914585,72,3.163973042083173,True,-1.1042957353694374,150.42677574195474,,,,,,,,,
3,15,3.004352094242723,48,-2.8834887423955564,,,,,,,,,,,,
4,17,-9.364015865811325,66,-3.561667037798067,,,,,,,,,,,,
5,60,1.4472905396881366,79,-1.3078732678638296,,,,,,,,,,,,
6,10,6.131953296315668,23,-2.1952776364799265,,,,,,,,,,,,
7,38,-5.554469808826525,72,-4.168881444140167,,,,,,,,,,,,
8,33,0.9391372789638179,35,-0.6642060527016689,True,-0.5110692793221583,696.5023372344497,,,,,,,,,
9,41,-9.835710382825189,79,-1.749881438060033,,,,,,,,,,,,
10,14,-9.27671169601248,15,3.6818687672540342,,,,,,,,,,,,
11,45,-2.1737034712603904,81,1.7268740546604349,True,-0.506577815789463,267.6819402475862,257.5634166853011,92.17372709669402,160.0189816773552,257.2452545806612,0.0003712332882540999,326147.46395346493,0.07023046993755365,0.5928663356052888,8.751477981262649e-22
12,55,-7.269606684815191,89,-3.3865847640649367,,,,,,,,,,,,
13,53,9.507025316089212,78,1.9725940331882992,True,-1.9063889785101822,255.2416586090442,,,,,,,,,
14,43,-5.50955415804415,67,-5.070671408998562,,,,,,,,,,,,
15,66,9.923402486819281,79,-6.610748352273852,True,-0.7072684114039285,,,,,,,,,,
16,24,2.927137166816113,76,-0.5107959288070933,,,,,,,,,,,,
17,14,9.781593023830773,52,-3.3533966511362383,,,,,,,,,,,,
18,55,9.22297856741223,76,-1.899484316381507,True,-0.6634980550777068,,,,,,,,,,
19,18,5.533736303166476,56,0.0766006054654067,True,-0.4355874629475289,214.57166113011718,,,,,,,,,
