,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,68,7.622538710874171,95,3.8919319933519176,True,-1.8725987798273807,253.77655087800014,,,,,,,,,
1,34,-6.1788714031610965,77,-0.6399927786431636,,,,,,,,,,,,
2,48,7.484878244447724,84,-5.702986462206077,,,,,,,,,,,,
3,40,8.409838612575442,65,5.888242513868146,True,-2.2889408988507363,257.4385696457162,255.24761892115748,61.19543276207188,341.0,248.12614180948205,0.0018455042477446325,18064.287872056066,0.3378369404590287,0.6113466907018372,6.166299690474941e-12
4,8,-9.628108467293512,89,-2.7047395450558547,,,,,,,,,,,,
5,32,6.592621713885578,35,3.0598785574185428,True,-1.044441791736514,259.4788115491124,252.60002497417497,74.12029603431168,177.41217762058702,251.89594079313767,0.0007835553091331194,122519.13212450063,0.10580121236434221,0.5997491795774005,2.500166075335858e-18
6,26,8.517008391853771,28,-5.6236317559029025,True,-0.48487304853001,,,,,,,,,,
7,38,7.626991256137863,78,5.678380134497264,True,-2.1733412333713815,262.99024623149853,258.90943766875716,62.64935678468979,386.4623391961724,248.43766080382755,0.0017080195860975599,13842.984092404291,0.4089957958247279,0.6100957418111936,3.664217931502204e-11
8,6,-4.114110551370896,11,-1.4579778910873724,,,,,,,,,,,,
9,18,-9.90939377194723,42,6.496938870638896,True,-0.6109350016926168,266.2335632799767,256.71751125046177,86.82495178476988,165.03996142781588,256.31500964304604,0.0004597278609208131,225002.64979150635,0.07922974778983474,0.5945896748253796,1.3354982451226463e-20
10,53,1.8659557521149672,93,-1.6823483435870692,,,,,,,,,,,,
11,6,-6.688032294790074,88,1.748552653818237,True,-1.1283830735641787,258.3588035020599,250.49045208141538,75.17172577114327,172.48303546268596,249.90565484577135,0.0007811595118577521,166174.28213711278,0.09675537482740951,0.5997156130531028,4.727666247085308e-19
12,17,1.7172598629454932,64,-0.271805621920473,,,,,,,,,,,,
13,1,3.315352901044122,78,0.9767709013820856,True,-1.0977896260194726,258.6229815977742,251.18918350601467,75.256060590142,173.4420454426065,250.58598485246452,0.0007718432077526083,172911.80971999906,0.0981408148130612,0.5995845735999709,3.8133637246780335e-19
14,1,-8.528208209156393,25,-5.607770328603923,,,,,,,,,,,,
15,8,-7.6193324143411285,72,-4.723582716899129,,,,,,,,,,,,
16,20,7.460297951277383,85,-1.2601454395417448,,,,,,,,,,,,
17,66,-7.578308259510125,93,-6.430114935765654,,,,,,,,,,,,
18,3,-4.526129932336542,72,4.270146907751663,True,-1.0808598807899392,262.6252734740827,251.55103251105223,75.0815535855628,173.74893215133767,250.98368928288744,0.0007663991945682597,158657.8390098765,0.09498184412319555,0.5995076183021554,5.350707555251168e-19
19,28,-8.224652152031226,35,-2.072144482084446,,,,,,,,,,,,
