,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,25,5.16595397284285,82,1.6465958664725733,True,0.23084892721831118,194.6307943163289,,,,,,,,,
1,58,1.5520236892289319,64,-0.4723510368372388,True,-0.8993983074818273,267.5986090053667,255.37362838748797,89.30492660820464,163.4036949561535,254.99876834794884,0.0004894460272238805,240024.85285585624,0.0765992528130011,0.5951293177945084,1.1193694267523035e-20
2,69,-9.157571692883641,88,5.868081197872526,True,0.11120076723138016,289.8810804202915,,,,,,,,,
3,63,-7.828463422049747,71,0.0721610149218499,,,,,,,,,,,,
4,7,5.320366446512812,9,2.774657309754698,True,-1.123411762282815,256.8452599306792,251.19900664592262,64.47678061090312,194.35892687030105,250.2705365648495,0.0010084668723401773,116723.60341472058,0.12196201207563348,0.6026910446320931,9.167074160700904e-18
5,61,-9.642107049022183,73,-3.689090688842489,,,,,,,,,,,,
6,29,-4.821901499349592,98,-2.3219701883624033,,,,,,,,,,,,
7,36,9.788410296150232,59,4.001820777317569,True,-3.939451222298782,279.28730923250106,,,,,,,,,
8,1,-9.046291475131984,43,-2.8345583888237265,,,,,,,,,,,,
9,28,-8.661780789756842,32,-6.604119491694773,,,,,,,,,,,,
10,74,-8.774606712541171,94,5.503956224037413,True,-0.7208285692584248,113.722102838523,,,,,,,,,
11,7,7.76246656820096,17,-3.512002033568205,,,,,,,,,,,,
12,26,-8.931343352637144,88,-7.156930258751735,,,,,,,,,,,,
13,38,0.6644116663557611,60,0.17964515099744283,True,-3.0986609991753826,275.1720514841082,,,,,,,,,
14,62,8.921444965727765,82,-2.2295791847084745,True,-1.3369292720168044,,,,,,,,,,
15,20,4.879300365305264,37,-1.8377574078496437,,,,,,,,,,,,
16,16,8.084446315291608,79,-1.2668085482735982,,,,,,,,,,,,
17,66,9.83462744470981,79,7.503832767649719,True,-1.251962011168232,258.6729029224155,249.6659394532816,69.3040855720674,179.40245134324044,248.99918288558652,0.0009560625384009209,191717.4758797164,0.103466844334168,0.60203906583962,4.917753753411074e-19
18,36,-9.298229626728645,90,0.5240364362759298,False,,,,,,,,,,,
19,7,-3.4379411589780613,70,-0.3417838716040613,,,,,,,,,,,,
