,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,4,-8.270396361486982,33,5.34192027379175,True,-0.9945684569543862,261.83610903968855,253.20284806220928,75.90353931252868,175.68212358751722,252.53929213749427,0.0007329681033899029,128841.08793217129,0.10254404892962905,0.5990286740154127,1.4869490785208667e-18
1,22,5.48472472710486,54,-0.6493217360456818,True,3.281586364920481,,,,,,,,,,
2,22,-9.332214687525966,92,3.493646661594614,True,-0.9731381312387951,259.34503486093996,251.628027272587,77.67687147451348,170.2461228847081,251.08462570509732,0.0006844965431562998,168300.39868013727,0.09304050924589825,0.5983135954202468,2.720911177809817e-19
3,2,-6.989774792801537,65,3.3664025138054736,True,-1.0663144056974891,259.53026196928636,251.87000436640494,75.2173268889488,174.17039613336928,251.27653462221025,0.000761363600585936,177198.69311084665,0.0972145546403336,0.5994361829377964,3.1561175698565483e-19
4,5,-5.405873668178467,30,-1.9456722651300158,,,,,,,,,,,,
5,57,7.205915085009146,88,0.4673006978165066,True,-1.26424813767851,245.69600181220974,243.68624350482514,37.53837153202019,215.78972858867004,241.81027141132998,0.0019101234550012393,50498.59908547086,0.1762925080630449,0.611917466094912,9.352773798193613e-15
6,71,-7.057755034592919,85,-2.748339478376307,,,,,,,,,,,,
7,58,3.355828118541469,71,0.17796200735876688,True,-1.1069549751889214,259.3651341161366,,,,,,,,,
8,67,-7.865087801038566,81,-5.653957201789403,,,,,,,,,,,,
9,33,6.754140509129325,41,3.5459448511490983,True,-1.2332312317063745,256.69961261359117,250.5663724486814,66.54194106097972,186.10516463658783,249.73161178780407,0.001022481899565941,114092.53313570216,0.11548168298803507,0.6028623826795259,9.69891597251412e-18
10,12,-6.053028878398656,22,-6.026521113390322,,,,,,,,,,,,
11,15,-6.926428498171752,65,5.788474753899717,True,-1.000790556599751,260.8089906781872,252.34507547607018,76.30934730375326,173.06560838225195,251.77813053924936,0.0007193484584062278,193532.3282817707,0.09491807220607938,0.598830300269829,1.629778063648846e-19
12,32,-7.384128879673614,40,-4.203369313384129,,,,,,,,,,,,
13,42,4.707894300643584,80,0.5118084683253663,True,0.27576063488712266,213.12879305394677,210.6214590250211,25.945432572416617,211.87271628620832,205.1272837137917,0.0039769517637772344,13410.293062274193,0.31996861200468374,0.6265028388284235,3.9834474308973177e-10
14,31,8.340735852522851,62,0.58640262204813,True,-0.16112174560477316,213.47872628011825,,,,,,,,,
15,67,7.264751411430062,73,1.7427658731127096,True,-1.0951237731728076,258.69597726932847,251.46176168434462,73.81436008091153,175.06861604854691,250.8771279838177,0.0007948316846117675,209187.48761721794,0.09654156339264533,0.5999064544772714,1.5640507290054815e-19
16,96,8.080981782199409,97,-6.263885803219789,False,,,,,,,,,,,
17,60,-8.904252861174527,96,-7.6813807882545575,,,,,,,,,,,,
18,9,5.299880821777158,88,-1.4432950368458854,,,,,,,,,,,,
19,47,3.515258105764577,75,3.343043925811969,True,-1.9273987178950902,258.69582023166794,253.34596197371803,64.14866506415241,351.3,247.16283373396192,0.0015010428074322014,24438.67018602322,0.31773071693662325,0.608106834352246,6.248678673554228e-13
