,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,13,-7.552644866309402,83,2.1403852103874854,True,-1.0624017502537362,258.7775209335504,251.17221513210598,76.17044071992146,172.36226443195287,250.54591185601572,0.0007450896728186501,142606.10629929637,0.10000267987424588,0.5992036205790952,9.232665782651437e-19
1,40,8.938664833081926,69,-1.9265429082331913,True,-1.2008058138328426,,,,,,,,,,
2,32,9.988348156447977,46,-9.256523172473228,,,,,,,,,,,,
3,25,8.256803539240313,30,7.522737122600326,True,-1.138724707540363,258.3779811257004,251.68776430952687,69.60530380303584,182.05265190151792,250.9824493661607,0.0009027215026204089,152642.74775784905,0.10604090016195743,0.6013559200981872,1.3123341414357697e-18
4,60,-6.184465696384196,93,2.4309391378543683,True,0.1754658857383999,292.1566834324036,,,,,,,,,
5,76,-2.3816233973588634,97,0.0811688838925484,,,,,,,,,,,,
6,60,4.968473230809691,96,-3.1505937833547293,,,,,,,,,,,,
7,26,7.759627983189045,61,-0.041388056195923895,True,-0.9877946607387708,411.71051551709996,250.2348841175006,103.38357817540705,188.03431270162818,249.81642182459296,0.0006399775163892634,242145.14726928822,0.08145112465752477,0.5976332576272644,2.8883270340717263e-20
8,3,3.195186485192899,5,2.2129575012697202,True,-1.4728014009762573,256.0562708631378,,,,,,,,,
9,25,6.227857589982438,40,4.203588430717115,True,-2.115973903355287,257.3590096286108,255.1912396213326,59.50655775306234,338.9,248.49836056173442,0.0017673567463406933,19479.91028160416,0.3278533505781543,0.6106419849835095,3.3838805079622114e-12
10,5,7.1051638226043785,69,5.541634675828661,True,-1.0803542720918828,260.25228126677393,251.58856148095825,75.19129932213663,173.89477959328198,251.00174013557267,0.0007663767896711774,188804.80399097313,0.09673285250274585,0.599507301274078,2.3355712657058623e-19
11,82,-4.431997029176871,96,-4.21542937534348,,,,,,,,,,,,
12,8,6.422258618563216,14,4.318429491912754,True,-2.1534661688031447,258.42953032950453,257.71783783800373,56.672642094947676,346.6,249.6068394762631,0.0018079755223504956,15788.751833829974,0.35976843223876304,0.6110102980117661,1.3592637512107443e-11
13,24,5.5537088403890404,69,5.457435985449859,True,-1.3234275470438805,260.21222084322216,257.09938532668593,70.00125443533307,676.7996863911667,249.89968639116674,0.001075005794228267,150359.05773926433,0.3451951179159428,0.6034937879923155,3.4767788144997957e-17
14,17,-8.48198312678633,57,-5.234222351542332,,,,,,,,,,,,
15,51,9.473952586932523,65,8.141976074059173,True,-1.3404034534133824,259.17312661498715,249.40140634993077,66.87299970544994,184.32379982326998,248.62540005891003,0.0010675809350916541,144617.5806640942,0.11171936553219644,0.6034055297422212,3.2403807950494958e-18
16,5,8.875053058666666,57,3.727011009730754,True,-1.0518332743642904,262.061709774128,252.28868711732738,75.4671190650566,175.02027143903396,251.6265761869887,0.0007582690818760388,128395.0890963483,0.10261241173608734,0.5993921615398339,1.6979493985809807e-18
17,30,8.661223525990408,34,-4.688161997792761,True,-0.44516983519157843,,,,,,,,,,
18,4,-7.886400831951523,7,-2.9668789052925426,,,,,,,,,,,,
19,32,2.1655972866163413,65,-0.297253477424956,True,-2.34293819822176,,,,,,,,,,
