,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,70,5.7311709938644295,82,-3.3611632465583297,True,-0.6214828337761331,,,,,,,,,,
1,1,5.889494413614003,88,2.0501359887324195,False,,,,,,,,,,,
2,6,-3.0869350783181186,33,-2.6899551930727705,,,,,,,,,,,,
3,21,5.045035830400957,38,-2.9725964693484848,,,,,,,,,,,,
4,46,8.431415489190258,94,-3.6541382049914928,,,,,,,,,,,,
5,23,9.27966823891079,59,4.589416038707961,True,1.4556561773599497,148.43228885087177,146.4571349149231,17.1,73.1,144.52419063268223,0.005448010315426172,133465.23484612582,0.22817434851437182,0.6344058998994937,1.389525403249945e-14
6,46,-9.443235813360477,54,-0.44141238956898654,,,,,,,,,,,,
7,75,-9.44497900283305,81,2.377245074612288,,,,,,,,,,,,
8,11,9.685780643115791,70,-7.59070964523143,,,,,,,,,,,,
9,43,-6.057197663801849,48,4.165122529333818,False,,,,,,,,,,,
10,29,-8.232228973463565,29,-6.16480581926532,,,,,,,,,,,,
11,13,9.434568841914107,53,-6.52386028471319,,,,,,,,,,,,
12,34,8.60634361353501,47,-3.3577692460123743,True,-0.5399495822141416,,,,,,,,,,
13,46,-9.149641292744068,50,-3.8009321947529306,,,,,,,,,,,,
14,5,-9.067739308104592,16,-0.08013419743861938,,,,,,,,,,,,
15,34,8.659425945405363,36,-7.197560400745903,True,-0.2994284143317131,,,,,,,,,,
16,58,2.2095472372289944,86,1.680137904950687,True,-1.982855472250871,257.6982287155342,,,,,,,,,
17,49,-9.193171341663122,74,-4.547187959333701,,,,,,,,,,,,
18,21,3.8761313573455176,51,-0.32309452485637635,True,2.6578303721973144,,,,,,,,,,
19,10,-5.366135931782658,68,-0.7792964449929478,,,,,,,,,,,,
