,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,30,-0.9911219789492502,57,-0.7235511350497923,,,,,,,,,,,,
1,40,-6.1449569177776775,86,-1.0293165940233635,,,,,,,,,,,,
2,63,-1.1994909118844337,95,1.0010789166131158,True,-0.3984469976017309,270.8442934294119,258.9113971289978,97.42171668330579,155.7217166833058,258.66957082917355,0.0002941930259613079,345460.76167567796,0.06108877328550422,0.5911840317720993,2.4547878801783483e-22
3,55,9.881941707644568,62,2.4099500964959013,True,-1.0982652804092008,260.7410794424968,251.60071365163884,73.01720401304979,177.21032240782986,250.89655919739005,0.0008215315343787806,127037.63685091193,0.10599242946667635,0.6002742683197086,2.4508710297358184e-18
4,77,6.419466726051638,92,2.8171150118777604,True,-1.2712187262509518,255.8333835668334,249.13180747931952,68.96414933354991,179.31848960012996,248.42717013329002,0.0009759253299325258,165485.11716696384,0.10650314289096412,0.6022883365959467,1.156781150368564e-18
5,78,9.344003159593079,79,-3.1902618876917526,True,-1.0900369186116226,259.85256899362497,251.33235527009327,75.29020539241928,173.47412323545157,250.74195892151616,0.0007675262974976453,182576.76974713174,0.09702956474755668,0.5995235742949364,2.7960261799226846e-19
6,23,-3.260586919958806,94,0.012576443322306119,,,,,,,,,,,,
7,64,3.333835552025784,73,3.2363069208311845,True,-1.1535081612477436,260.0281421176943,250.82696925741766,71.95983504651923,177.12393401860768,250.18803299069617,0.0008571611242923494,183525.20594434266,0.10104045855016153,0.6007555146055386,4.1385893050740307e-19
8,24,-7.757492599892013,58,0.6390352500886713,True,0.39400884614376025,302.51694392085784,,,,,,,,,
9,79,3.8687953404500917,81,-0.8161461821016047,True,-1.101638338234473,258.8127348426476,251.06456364781616,75.4647587600258,173.1588552560155,250.44704824799484,0.0007699204296666168,156618.98313052225,0.0992639890521332,0.5995574261477256,6.328313263779397e-19
10,12,-8.90045159999736,79,-8.767432603682986,,,,,,,,,,,,
11,11,-6.434072980409997,98,-6.1492269856718345,,,,,,,,,,,,
12,3,-9.636598976103121,69,6.091294010096014,True,-1.0801388184329825,260.25228126677393,251.5614958100065,75.11558046426501,173.86934827855902,250.976883907147,0.0007667777947440161,190304.63878572526,0.09648847913993103,0.5995129795501573,2.2391285472786516e-19
13,9,7.482906399345676,69,3.7878247438970547,True,-1.0931236020148847,260.0281421176943,251.54312631480647,74.94074651365113,174.24444790819066,250.95185069726978,0.0007755883456198121,188224.33774202294,0.09707753963074649,0.5996373497513041,2.4770705055288095e-19
14,78,-4.816481303701547,87,-0.8798611440555764,,,,,,,,,,,,
15,58,5.061117005225803,88,-4.20051612744065,,,,,,,,,,,,
16,28,-5.418441263829273,49,3.0492900326545964,True,-0.27445856152348125,274.54276593672097,261.63534999488536,101.08935512041049,154.5893551204105,261.4276612198974,0.00024756535682668245,428982.7355231295,0.05630720171304405,0.590053505976356,4.136177580544191e-23
17,42,7.568274129386875,44,0.015002352649224449,True,-1.022816734930809,260.0556799962958,252.82816530958834,75.33476799779956,175.46086079867973,252.2130464004401,0.0007475701911718532,162365.16055580918,0.09876430201825194,0.599239238038012,4.693807079443155e-19
18,51,-8.915796229330022,82,-8.19648307359395,,,,,,,,,,,,
19,55,8.389533794924294,88,5.768406495180297,True,-2.4865270289731556,258.1718782854224,254.00766013563074,62.86458423400236,335.0,247.37847192199922,0.001948550141913221,19701.030889162514,0.3258658350745913,0.6122520057330484,4.2803760123592554e-12
