,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,1,6.0545269368137085,37,1.558498228203666,True,-1.014710771834453,264.69701722981904,,,,,,,,,
1,78,-9.021433000828248,80,0.8229646875259071,,,,,,,,,,,,
2,79,-9.771980662201742,92,4.429546975004355,,,,,,,,,,,,
3,6,7.8394583076301,83,4.227871708132211,True,-1.1217941490385366,258.31482481941686,250.70968104866174,75.33921967451208,173.08353180470723,250.0721560650976,0.0007808764930948613,144360.6543210513,0.10095930551569961,0.5997116442572942,1.0263536386478594e-18
4,84,-8.527927933365621,98,-3.114681872196263,,,,,,,,,,,,
5,88,6.588558003393491,93,-5.531285278161326,True,-0.33803120187449615,,,,,,,,,,
6,1,-8.523015223853115,77,4.528280616798579,True,-1.0934917188502458,258.86016933348253,251.28083256493713,75.08597291615837,173.49158374969502,250.70280541676834,0.0007709984183903604,194031.99105420633,0.09601630698677184,0.5995726504737025,2.0553537664607492e-19
7,29,9.923240349061825,94,-3.9522429995028308,,,,,,,,,,,,
8,50,-9.341526744734722,92,-2.1136405645858787,,,,,,,,,,,,
9,42,-7.31914306516672,86,3.3685183724600556,True,-0.3810537946246048,270.20194797972584,,,,,,,,,
10,25,-9.827301828759857,32,3.3676294058157517,,,,,,,,,,,,
11,47,5.0128236602586735,83,1.368607598935725,True,1.891055738079197,239.7029880121667,208.90799009118928,50.44874258048596,205.4,205.15125741951405,0.004789440909485508,20776.500646066997,0.26571213463730486,0.6310368555581989,4.9297594515422115e-11
12,21,-5.454902091126119,24,-1.898083904534749,,,,,,,,,,,,
13,21,-8.565901759904653,90,-4.005424826022175,,,,,,,,,,,,
14,32,-8.673739591400079,59,6.847293583113782,True,-0.5057704830707136,270.4103795153179,257.9308760179493,91.83169175431365,160.8190150525882,257.5936616491373,0.00037696586338715343,264679.9126144982,0.07231012403801503,0.5929839939664682,2.709264185984134e-21
15,22,8.654592820259236,71,-2.490393830938551,,,,,,,,,,,,
16,39,7.25916633994952,69,-3.197627377306736,,,,,,,,,,,,
17,13,-0.5040682939170331,40,-0.17243463136257908,,,,,,,,,,,,
18,52,9.087275937964186,92,4.799136600121766,True,0.9181092020697827,214.26017969227848,182.42644818441084,47.721966270054864,194.3,178.87803372994514,0.004614512107102796,21690.090361091014,0.2761346467431466,0.6300990647135433,5.881912799666216e-11
19,7,6.662228830165059,73,0.7904950713179453,True,-1.113566193877105,264.3019324098113,260.07949287374055,83.36629385858114,2181.0,248.80842653535473,0.0009706799910134835,2193522.536569907,0.4381057092092708,0.6022227696819215,1.063309358238959e-22
