,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,71,-8.007105472714596,97,-2.6952314548554845,,,,,,,,,,,,,,,,,,,,,
1,24,9.710639683209763,58,0.024410891384382793,True,-1.021209196005475,249.10918373523273,,,,,,,,,,,,,,,,,,
2,38,-9.939059897763924,55,-7.521588328282012,,,,,,,,,,,,,,,,,,,,,
3,79,-8.581666053753324,89,-6.33400391456923,,,,,,,,,,,,,,,,,,,,,
4,28,9.053761464349911,55,1.0714864682240837,True,0.23500011139586574,204.9232612091246,204.14169928510339,25.39008679403556,209.19504339701777,198.20495660298224,0.004093051711050877,11799.712713845654,0.3370950990849077,0.627180270016266,1.0481318245225041e-09,,,,,,,,,
5,12,9.153208839772159,84,-0.46415115187711464,,,,,,,,,,,,,,,,,,,,,
6,11,-4.801294252806141,39,-3.170829622523554,,,,,,,,,,,,,,,,,,,,,
7,43,7.114728964943037,79,-5.83684765558054,,,,,,,,,,,,,,,,,,,,,
8,61,-5.895673690582415,79,2.9758930045922245,True,0.4369894808818771,307.91124062147736,,,,,,,,,,,,,,,,,,
9,30,7.985808782898918,97,-7.578717344104544,,,,,,,,,,,,,,,,,,,,,
10,39,-7.104676824802725,41,2.0949128903579357,,,,,,,,,,,,,,,,,,,,,
11,34,-8.56476089736164,72,-5.830638560291758,,,,,,,,,,,,,,,,,,,,,
12,1,-3.440749272561212,74,0.9919535020619676,True,-1.089569763283695,262.2340255845855,,,,,,,,,,,,,,,,,,
13,23,-8.654209237217561,90,2.946919413769063,True,-0.9192846565084115,259.6387636118815,252.1120354368728,78.99781454337048,169.57868872602228,251.5404370913259,0.0006502729577496347,135654.76667465095,0.09534968380442907,0.5977927231451192,7.048787664746214e-19,,,,,,,,,
14,57,6.5710477170885255,64,-4.500592167867568,True,-0.34450178429134437,,,,,,,,,,,,,,,,,,,
15,5,8.871078822053427,5,-6.080706270455516,True,-0.7759866743977675,260.74849139124177,254.18039657773605,76.07500619341832,185.28750309670917,253.43749896776362,0.0006794008424707708,117704.90242431694,0.10845948317495081,0.5982369118017372,2.0314627456263456e-18,,,,,,,,,
16,71,-6.908725067075327,72,-4.81304540878853,,,,,,,,,,,,,,,,,,,,,
17,4,9.46168198424137,11,7.6899020572912775,True,-0.786332042588174,176.43246264917914,152.87192237704392,43.46291258782543,189.3,149.33708741217458,0.004000823283759463,40384.283198049125,0.3006409730711655,0.6266430085614142,3.7936169733960326e-12,133.61897149648544,196.24062615997659,236.3,133.15937384002342,0.0007875215037692238,193716.4943986343,0.11688536624968524,0.5998046271197944,2.145532862866159e-18
18,12,3.5443110135193585,58,-1.833173514404848,,,,,,,,,,,,,,,,,,,,,
19,1,5.8929475580808095,90,4.701218947086154,False,,,,,,,,,,,,,,,,,,,,
