,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,43,-9.96024558841973,68,8.55372846793491,True,-0.43319362403914247,269.6911527588437,258.88254460421183,95.49411822091616,157.69411822091618,258.626470444771,0.0003215914362648544,466931.986402281,0.06287945696938854,0.5918056899488612,7.658335777718562e-23
1,62,7.401239461241133,63,-0.4987394281642654,True,-1.0580426791466557,260.0634766938326,252.05318022221417,75.52653777781035,174.6159226666862,251.39469244443794,0.000758683382492834,129109.29755556629,0.10234315327848414,0.5993980606339864,1.651012061490958e-18
2,23,-4.742069442463832,25,-1.8357392617927388,,,,,,,,,,,,
3,57,-8.056666602447809,71,-2.062738382807474,,,,,,,,,,,,
4,53,-9.58574173393367,83,-9.185248345714287,,,,,,,,,,,,
5,12,-6.917012467572732,75,3.6860509535808603,True,-1.062501062279326,260.09446176851395,251.49311959760365,75.83363450079753,173.1801807004785,250.8732730998405,0.0007512486099997522,149789.36389976356,0.09942019299676091,0.5992919429189199,7.310497846857307e-19
6,7,7.963724229224564,48,1.81357485213187,True,-0.7206646063594969,140.57357216843235,,,,,,,,,
7,54,6.837682433685028,67,0.49756487539329264,True,-1.1247291608225478,259.92039398232464,251.00436426279919,69.70693596293718,180.28416157776232,250.23861280741258,0.0008956405734693525,122424.27438295433,0.11067037615825813,0.6012636627519032,4.1899379391059665e-18
8,55,-2.130347208115162,93,1.6597906318948503,True,-0.4630333317996246,268.6850058910916,257.65764660935196,94.41661434817821,157.56996860890695,257.3766771303644,0.0003353867785075746,291497.0697452748,0.06602461404963697,0.5921084104316036,9.951296732283149e-22
9,63,-4.532873290165442,83,4.028350750523471,True,-0.3242832269655058,273.109438524149,260.67598779388834,100.84804264422564,153.94804264422564,260.4629893389436,0.000252281807125647,347508.13562864985,0.05716731221767026,0.5901725596513409,1.2878834469899743e-22
10,24,4.267526934583483,24,-1.9129276846606302,True,-0.9944401162366814,261.3197273917458,253.32535284518818,75.30399203740097,176.2423952224406,252.71920159251982,0.0007383465993942919,178054.24075884855,0.0979538282647764,0.5991064844654116,2.799423734613845e-19
11,28,-6.611450255397521,95,-0.5648029312791447,,,,,,,,,,,,
12,3,-8.529207991260757,97,3.580587213371027,True,-1.1666854143877978,257.34535240708084,,,,,,,,,
13,2,4.333745518623832,82,3.336165858385538,True,-1.1161815713330343,258.25155639970455,250.79743574520785,75.27299912913695,173.04379947748217,250.18540017417263,0.0007781841167191878,162176.85089751,0.09891860295224635,0.5996738512598411,5.47973355232912e-19
14,26,-2.7079493727570236,84,0.6862555941833897,True,-0.6687962138995165,263.40038562260776,254.9767487015585,85.16732712580792,165.02039627548476,254.52653457483842,0.0004925451294718732,178448.64957867016,0.08415687468346635,0.5951846074034911,5.930659349731159e-20
15,15,-6.0484514791147115,79,0.05614463494885413,True,0.10422624173720771,285.3052202714224,268.49273829386095,113.89329397421434,147.09105863228578,268.4022353419286,0.00011647270665238588,934459.4539614064,0.03665717538972376,0.5860946118720025,3.667142477434978e-26
16,92,-6.17157279721277,94,-1.3869523327861604,,,,,,,,,,,,
17,35,-8.113971811377992,44,6.899619829423639,True,-0.21787085069056691,277.8377037130671,263.0716983814045,104.7187909031992,151.99172120426562,262.9270696989336,0.0002069539687819565,873595.5813300343,0.04684853869435079,0.5889762351510257,4.965056580767153e-25
18,4,9.130506667681207,21,3.4184607825971796,True,-2.0029524722337606,185.73503475464258,,,,,,,,,
19,60,8.669534589083504,96,7.09149365239265,True,-2.2940587725452337,256.79665556208766,,,,,,,,,
