,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,49,6.513497814251529,58,-4.348151433896854,True,-0.3530616729978772,,,,,,,,,,,,,,,,,,,
1,4,-9.423134415132834,30,-0.45959966517091644,,,,,,,,,,,,,,,,,,,,,
2,40,6.3013721652108465,99,0.1158566114950581,True,-1.393842677033287,222.39190850301958,,,,,,,,,,,,,,,,,,
3,6,7.272073519519061,24,0.7857827746210244,True,-0.48414805657810017,174.35917742403845,153.81417123327196,27.51594616620372,207.3,145.58405383379628,0.007875702072872014,8330.56187335646,0.44647441481175565,0.6451560688544998,2.763222133522992e-07,,,,,,,,,
4,8,-5.248915824347282,26,-0.24273804611827643,,,,,,,,,,,,,,,,,,,,,
5,25,7.947906892246966,72,-6.626139722273505,,,,,,,,,,,,,,,,,,,,,
6,12,9.418381461851965,78,5.920989228167887,True,-1.1259325913396032,258.68296028639304,250.98097201995043,72.45850439207764,1308.3,250.82829912158448,0.0008583604328487249,16120646356.977875,0.049376151933253266,0.6007715301491321,2.1887221991448112e-44,240.1430622602968,1332.4138377722622,1434.7027675544525,238.49723244554758,2.3526784705879056e-05,55282.929723085246,0.1666436345524838,0.5812970320806077,3.1072380482802456e-21
7,33,6.71755444180496,69,6.512568233960803,True,-0.6358017056861528,189.11537800426692,159.56108787723352,44.1460507124607,188.3460507124607,158.15394928753932,0.004189720310227893,692404.0066589861,0.18690019372060526,0.6277362710348527,8.442666249448252e-19,127.67041385330748,199.3,231.75166074696222,127.24833925303778,0.000766698543718188,126961.34313456477,0.11465013699166654,0.5995118574695524,1.7788464683313534e-17
8,4,-3.880724039162402,96,2.6325147978028536,True,-1.1591071184740331,257.89858644998077,,,,,,,,,,,,,,,,,,
9,47,-9.696318756542352,52,-3.5054804374675186,,,,,,,,,,,,,,,,,,,,,
10,30,5.011090164160734,49,4.738343600936158,True,-1.8256656344186366,257.4927669056732,254.97262553940038,62.81951978331249,356.8,248.2951200541719,0.0014612777689577544,23045.298035478838,0.3299005705480929,0.6077083664162466,8.504223139642754e-13,,,,,,,,,
11,16,-7.475972888912628,27,-0.6222380158445837,,,,,,,,,,,,,,,,,,,,,
12,20,5.545277119432795,31,1.3558649897991941,True,-2.280093009177607,258.7845809113117,250.14612957250225,57.932691700924146,285.6,246.48365414953793,0.002541783391075309,28638.48725471132,0.24228637986073512,0.6170248997797597,6.977652445557031e-13,,,,,,,,,
13,2,7.032272433564888,22,3.4086743716156764,True,-1.0035698133072326,261.32544190675276,,,,,,,,,,,,,,,,,,
14,31,-5.793686617364344,83,-0.07528388694419874,,,,,,,,,,,,,,,,,,,,,
15,5,5.487296094561271,98,2.720831838647973,True,-1.1557369571680984,257.78349192109386,,,,,,,,,,,,,,,,,,
16,33,8.26360618447157,35,-6.657598367069686,True,-0.32651044518645744,,,,,,,,,,,,,,,,,,,
17,29,2.8872016880641347,94,2.839098829797237,True,-1.3301545984195935,257.08162548435723,254.2844752250196,74.24846640046816,698.9896932800937,248.1103067199064,0.0010194625584404086,285008.46211284003,0.32075118575042877,0.6028255752013582,9.910727501122229e-19,233.00569857285564,724.3990395346955,797.8660263564636,232.06698682176818,5.131016919417712e-05,78137.3154234781,0.12706279817600294,0.5831692279551961,6.284605978812348e-21
18,37,-4.837478058282565,73,-4.605814439094493,,,,,,,,,,,,,,,,,,,,,
19,57,8.064339478611842,63,-5.96727615443333,True,-0.3175878223837037,,,,,,,,,,,,,,,,,,,
