,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,25,-0.3593877018067655,28,3.377943977645213,51,-9.224539414349323,,,,,,,,,,,,
1,11,1.719005059824113,23,-4.804227274745303,59,9.89895199561779,True,-0.9333095103358835,262.89935066523776,253.084550637009,77.5725591456346,172.00353548738076,252.5654881708731,0.0006745845978092512,217814.7802681386,0.09067356744088768,0.5981641584342241,6.780198728377047e-20
2,23,-0.4739368889425304,39,1.5650459606670957,61,3.7504346084023954,True,-1.2976328920372846,258.21974832893267,250.26661460399768,70.24876817967771,180.38926090780663,249.57024636406447,0.0009604080049686187,121416.51609103571,0.10556710962044459,0.6020938297082282,4.9717599861213785e-18
3,27,3.138407049348597,74,6.761309031102442,80,7.624715956474962,True,-1.1718676806867292,258.61394045853007,,,,,,,,,
4,22,1.603894437695093,23,-3.7105947904360725,95,7.1429023334926285,True,-1.1325264883048503,258.0618515109589,250.14127588713143,75.380648913427,171.7083893480562,249.56387021731462,0.0007775210203542448,167962.3402344042,0.09618826216394799,0.5996645328961732,4.389297766577448e-19
5,21,1.468151727372529,39,4.907953376041034,46,-7.584803353683256,,,,,,,,,,,,
6,86,3.036959322260792,88,3.94298088091519,92,-9.953256786486657,,,,,,,,,,,,
7,8,7.668996240950829,27,-7.989333877752999,32,-9.164957930426032,,,,,,,,,,,,
8,1,3.1039473737188814,62,7.626796648130153,67,-8.446712521026798,,,,,,,,,,,,
9,22,1.782208749423333,60,4.0070918672745925,99,-4.633065979106911,,,,,,,,,,,,
10,18,3.6028940935342,32,-5.50647940735155,74,-5.602068889108807,,,,,,,,,,,,
11,4,-1.635058219320884,43,-6.451611118749467,53,7.812416363727866,True,-0.538098423055268,268.4937462715242,258.11652470045016,92.61691942496313,160.06268956872233,257.84577014375924,0.0003701833176019898,475101.0460246126,0.06476980237181511,0.5928446844594427,1.1487248044868087e-22
12,18,0.41066887490567794,48,7.331463179633776,52,7.975297493670777,True,-1.075016502269113,262.0027434842249,252.04824111759535,74.15075416589612,176.39045249953767,251.36984916682079,0.000790800122071787,131846.50677324276,0.10388116467033112,0.5998503594850689,1.7374408768698857e-18
13,52,0.10776153598951055,58,-6.001441714682015,64,-8.770585328070181,,,,,,,,,,,,
14,28,-0.2155515633918288,44,3.1760574592885575,63,-4.082538585762676,,,,,,,,,,,,
15,13,-5.426137030266897,69,6.865764352835242,85,-7.87316453011778,,,,,,,,,,,,
16,24,4.822286083810219,38,6.911468318174741,62,-9.044925674792877,,,,,,,,,,,,
17,45,3.09073826983928,79,-3.9619050279871786,84,5.151439901037854,True,-0.05866858155953614,169.77348016832306,156.48189991431306,41.675842994345025,194.2,150.12415700565498,0.003840009306365172,10523.76841912732,0.39660524134419967,0.6256896281200006,5.959424779489065e-09
18,2,-0.1636981758322733,43,1.0913591867327845,47,7.9888009330312535,True,-1.0410496842899648,259.5453691239132,252.55647007231718,74.65497655459698,175.59298593275818,251.9690046890806,0.0007625703709999607,192093.6342613281,0.09656333655538038,0.5994533247138567,2.0804445533630616e-19
19,22,2.7018449137289835,45,6.816952046846435,60,-7.269341337074346,,,,,,,,,,,,
