,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,10,-9.302000384179546,93,4.1012554798876195,True,-1.141347586395235,257.87150384222844,,,,,,,,,
1,2,6.5453490510795795,7,3.7353738632402766,True,-0.8737823696721772,162.97937472080264,148.40914284051775,41.61072887517617,190.91072887517618,142.58927112482382,0.003831242329347621,12172.422983009443,0.38908134499762714,0.6256370270381586,3.1530732428511734e-09
2,18,-6.731502180163032,97,-0.4384161405426852,,,,,,,,,,,,
3,45,-6.77300407516684,86,1.8507009954874398,True,0.03373109601166099,284.2097241274196,,,,,,,,,
4,32,4.793840673829557,76,-4.187811154944335,,,,,,,,,,,,
5,9,8.943529107864617,33,-3.0858493984970075,,,,,,,,,,,,
6,13,-8.458769031590318,19,-6.373695276309464,,,,,,,,,,,,
7,12,-9.663788212382045,49,4.507547416035177,True,-0.8935090535653517,261.3299886872264,253.71443382851743,77.90515082572776,172.2041206605822,253.19896983485447,0.0006580579732239705,232447.55830698166,0.09029813044609378,0.5979124364037386,4.4846897741226564e-20
8,81,-6.671922570809432,92,2.3690402621856776,,,,,,,,,,,,
9,54,4.512633604567879,91,-2.007912545815662,,,,,,,,,,,,
10,64,-4.125120888440927,66,-2.094194905512847,,,,,,,,,,,,
11,20,8.258755418894399,63,-3.7742018279783496,,,,,,,,,,,,
12,30,2.0467276518637796,61,0.6237478897243527,True,0.012753462565381896,190.0399930446879,178.55303151192575,40.07640606296531,192.87640606296532,172.6235939370347,0.004426172265963177,10824.919608696891,0.35880217590597674,0.6290670340777285,3.6727194117878138e-09
13,13,-7.811595139633787,43,3.78694388533658,True,-0.786005993666466,263.9045825486503,254.73260595778484,80.95746487048513,170.0459718963881,254.188507025903,0.0005851668377885816,142909.0718250153,0.09255644490499654,0.5967609643976479,3.6157177065676426e-19
14,8,8.672973893539634,47,-3.2626748342946925,,,,,,,,,,,,
15,15,6.43830647165397,24,4.265766414370475,True,-2.0255892629733863,256.1173552626544,255.1288567784628,57.957851209249064,337.8,248.78553719768774,0.0017220142310659025,21083.43866481907,0.31936200826401023,0.610225471273103,1.9514069898486117e-12
16,67,4.817535990763638,89,-2.6688365460843926,True,-1.433513120749169,,,,,,,,,,
17,17,9.18848243567733,52,-2.67608263013509,,,,,,,,,,,,
18,85,-4.396110437523206,95,2.233337576874341,,,,,,,,,,,,
19,63,7.527822335858076,98,-3.532223809702593,,,,,,,,,,,,
