,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,16,6.183064491567734,32,3.213887769194386,True,0.053963450880499995,192.02199398277833,171.23228599793973,44.13605812845757,191.3,166.36394187154244,0.00440737347735858,14189.553965504267,0.33246735277666123,0.6289626964701689,8.488662249842216e-10
1,63,-7.6206394840668175,89,5.227040942125502,True,-0.1732664750799942,277.21131613933187,,,,,,,,,
2,44,-6.134291904065927,49,0.11910295653061631,,,,,,,,,,,,
3,91,-8.343258287422294,98,4.133334415269033,,,,,,,,,,,,
4,54,1.394804895187411,58,-0.7891414438338007,True,-0.6929891352307495,298.5298183610419,,,,,,,,,
5,70,-3.744607631546229,99,3.4842951345610462,True,-0.4310067275165602,269.98063136327227,,,,,,,,,
6,47,-8.17957851415142,55,-5.944934392183767,,,,,,,,,,,,
7,64,-7.00931094034101,99,5.616618164267713,True,-0.4051404483762226,269.639016506872,,,,,,,,,
8,8,-9.597115041519494,65,-5.517070808374072,,,,,,,,,,,,
9,15,-5.056502915085965,73,-3.7660438061012513,,,,,,,,,,,,
10,44,-8.742997825803936,76,0.7656492087523947,,,,,,,,,,,,
11,33,-9.18219704725255,63,-7.26302878890764,,,,,,,,,,,,
12,7,-3.0674268170584646,78,-1.4984802085522624,,,,,,,,,,,,
13,65,9.904095195699139,82,3.7580180718825513,True,-1.3639494447215352,254.5951458213234,248.49728635139599,65.40197964678975,185.80118778807386,247.59960407064207,0.0011302220513304535,105696.36683914623,0.12042581261450026,0.604140329804658,2.1358637350538314e-17
14,22,9.347376369736445,99,-2.558330536060911,,,,,,,,,,,,
15,41,7.325210801953077,59,-0.06104662785129733,True,-0.9995434804696396,263.6894448054293,253.78538069907503,80.67351798985307,170.83013849238978,253.35662050253674,0.0006496493162012144,364180.11488657224,0.0822320511853176,0.5977831010478839,3.879886286706118e-21
16,15,5.96614384010927,74,2.3748956778017867,True,-1.1850070580509409,260.5530390502413,259.3924824009156,79.96757544362472,1020.7337877218124,248.88310613909383,0.0010076372790056038,54261.50624152178,0.4215076316709661,0.6026808635563914,1.0196877326194293e-14
17,28,2.968244915123492,97,-0.9182967487476077,,,,,,,,,,,,
18,68,-7.209072160568677,81,-2.9906148798903187,,,,,,,,,,,,
19,25,4.9864807076532855,32,-1.019154773283578,True,-0.6595362638223551,382.5740784044887,,,,,,,,,
