,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,21,-8.791791013887133,61,-4.353820317962831,,,,,,,,,,,,
1,18,9.30634008776613,51,-0.35981958092788346,True,-0.1163866895922413,,,,,,,,,,
2,40,7.293527624180875,58,-1.4428877026748665,True,-0.700412762873301,,,,,,,,,,
3,14,3.544304968034025,34,-2.240596434991695,,,,,,,,,,,,
4,3,7.046825311655027,13,4.5643554085410365,True,-0.12969891235186587,168.27627929320565,,,,,,,,,
5,4,-3.013439041281389,76,-2.9507695228964597,,,,,,,,,,,,
6,78,-7.333022422529387,87,0.2061986936486715,,,,,,,,,,,,
7,32,-6.009034257279189,81,-5.952009478510716,,,,,,,,,,,,
8,71,8.263322258947777,84,4.335717439665492,True,-1.2370649826418951,256.9109186577401,249.6695756724502,69.48670017765875,178.99202010659525,249.00265996446825,0.0009449837072870031,186386.49332216845,0.10348056304897339,0.6018988517280397,5.463206089292082e-19
9,17,-5.505359614200902,29,0.013816837309057917,,,,,,,,,,,,
10,45,1.2213543228712886,76,1.060857339675243,True,-2.1237270552543004,259.7761056277619,187.11758225667882,390.971361423119,430.771361423119,186.728638576881,0.00012126164234386425,169352.9279183889,0.09104428282205354,0.5862711622659686,2.8476801688247528e-21
11,89,9.632351165636223,94,9.246937901701074,True,-1.1620016449283128,257.89505657554815,249.99248841083428,74.60362173081944,172.76217303849165,249.37927565383612,0.0008056825555794509,150260.07924593208,0.09915987267580541,0.600056700306022,9.018955110435526e-19
12,14,3.952413976757235,42,1.7258775694191808,True,-2.275987414040818,192.23612830132856,162.41524083360645,42.4,303.4,157.67557035732835,0.005352477906855363,42968.56462800241,0.33557741671435076,0.6339318876455674,7.690735664112906e-12
13,9,-8.475849700757488,16,0.4841651802285103,,,,,,,,,,,,
14,21,7.243819040693225,43,-1.2991876341129895,True,-2.247861645888408,,,,,,,,,,
15,86,4.749381038211597,97,2.1292052058098694,True,-1.2001242403638892,256.9925273628977,249.70035094550968,72.45563886396735,175.31338331838043,249.02887222720653,0.0008677606929294522,135856.0202811198,0.10384491635588985,0.6008966583803605,2.041492782082158e-18
16,56,-9.57855542508582,97,-1.9009299452804669,,,,,,,,,,,,
17,20,-8.885972764200593,82,2.957091012878818,True,-0.9276448319161889,260.17825151603734,252.2524523312294,78.61629031577456,170.16977418946473,251.6767419368451,0.0006591812674371612,152666.68389016122,0.09570059728223837,0.5979296489096917,4.1176415289175655e-19
18,11,-8.287003545365813,85,6.248452034714322,True,-1.110226689029001,258.1042918969994,250.76828349095484,75.04043979630981,172.60426387778588,250.23191204073805,0.0007738692681504694,230689.07410918135,0.0925677736855332,0.599613141184733,8.260070517849103e-20
19,4,6.743799317860013,37,-0.5493799709320246,,,,,,,,,,,,
