,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,80,-1.6480941504076636,83,0.5999367380814942,,,,,,,,,,,,
1,18,7.913662589830924,62,1.0739317225127998,True,0.36924551565276087,186.35254958235,157.53319403438547,28.0,208.9,150.43799573884232,0.00764311725816965,12771.348857306262,0.4118968077207674,0.6442166177001598,2.0349455179749654e-08
2,65,-9.390846106845503,67,-6.376539196530288,,,,,,,,,,,,
3,23,-2.720973289725908,33,-0.7341342583454225,,,,,,,,,,,,
4,42,8.290580612146712,77,4.969520443755016,True,0.3962591351656595,202.1488345080647,174.65874972526615,46.28577259171051,191.98577259171051,170.8142274082895,0.004491627596504676,21099.55833509171,0.2933591536954389,0.6294284215715412,8.33280345548177e-11
5,78,-2.326537531338495,88,0.5084021656419075,,,,,,,,,,,,
6,67,5.398928076278967,96,-1.2501609717408861,True,-2.4780472646832945,,,,,,,,,,
7,36,7.816612751458965,49,-4.137115952782365,True,-0.5114447375884884,,,,,,,,,,
8,80,3.333405503673532,84,2.331376585576434,True,-1.1248925528434022,258.317008287426,250.71970247382637,74.77075394671043,173.48245236802626,250.10584921065794,0.000790487780663168,166575.39297233903,0.09909172946026529,0.5998460073645551,5.053988339112736e-19
9,72,-6.122828889153061,98,-4.664609178471775,,,,,,,,,,,,
10,72,-8.17060035663556,83,-2.2718401187717046,,,,,,,,,,,,
11,1,-6.339451180025182,50,4.243992644035632,True,-1.040684757045038,261.49767432954894,252.4324886025486,74.98689552595968,174.7521373155758,251.88262089480807,0.0007535493074047286,234679.73327304408,0.0934362285862565,0.5993248393408515,6.982810067971747e-20
12,46,-9.982806012658338,76,8.909640244760514,True,-0.4879533136762572,268.5571124660901,258.0345883818311,93.11519739140242,159.27215791312193,257.7569605217195,0.0003559018215555377,453873.95918383414,0.06559781278177838,0.5925469939202461,1.3106296238979017e-22
13,6,4.700697252831226,92,4.110410014768393,True,-1.1437089139499754,258.10618881726174,250.2402198579828,75.10500301318193,172.35375225988645,249.64874924670454,0.0007880192485655951,162292.76352390464,0.0973215373436357,0.5998115796095224,5.536293028735068e-19
14,75,-5.146150398737939,88,-1.7997082416526347,,,,,,,,,,,,
15,66,7.675289534587957,88,0.12102903930134801,True,-1.1030937488380974,258.4814599357939,250.99285578224232,71.16298109159479,177.73149054579739,250.28950315140088,0.0008513512970186023,137655.68570256597,0.10603774551556153,0.6006777641378238,1.849717166174115e-18
16,52,5.2135349326581135,98,-3.540214255211862,,,,,,,,,,,,
17,53,5.6264434465505,58,2.9884767884504644,True,-1.0825831827984171,259.55814047417107,251.85242505056632,73.8319691607202,176.47918149643212,251.17360616785598,0.000799305731812394,133536.08482452465,0.10396931084795719,0.5999685328241601,1.6918712600538786e-18
18,60,4.658496630054536,96,1.9436127530999219,True,-4.112544443515523,283.34925183062705,,,,,,,,,
19,80,-4.001249037084067,99,-1.337506762247605,,,,,,,,,,,,
