,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,75,-9.174184436566396,97,3.7518672506018884,True,-0.7920716763830747,,,,,,,,,,,,,,,,,,,
1,28,7.168139015109372,97,1.5161694454675434,True,-5.225005855980448,152.085113228507,151.44605439529136,14.0,60.7,148.69943770996258,0.00493631868305697,37565.55490788913,0.26566399779563976,0.631809631611181,7.486830811918489e-12,107.45434146379824,62.7,101.7,103.95765342261096,0.0029653051343164986,9612.33837160962,0.3473580603689159,0.6200723429225048,7.501887935433804e-09
2,74,-7.988223666453049,85,6.22509833826232,True,0.11490717877544256,289.9237409057593,,,,,,,,,,,,,,,,,,
3,26,-5.530614757129624,74,-5.187735463971221,,,,,,,,,,,,,,,,,,,,,
4,45,-8.761657973301357,70,7.699653326879357,True,-0.43594854119205423,269.722712651021,,,,,,,,,,,,,,,,,,
5,41,-9.965223668399743,97,0.9177587254887065,True,0.3522198775604307,301.02638379000814,,,,,,,,,,,,,,,,,,
6,4,8.601317117519397,81,2.4969832333624495,True,-1.108572415032801,258.7681229258711,,,,,,,,,,,,,,,,,,
7,70,7.838885090979943,98,3.5072019751009957,True,-1.9233970714128645,253.7118045429507,247.71915720163716,63.216091710776034,315.5,244.62796942974134,0.001644535495167467,29474.425444825833,0.22510396461006507,0.6095000211412686,1.3940178294899228e-13,,,,,,,,,
8,29,5.87879878305632,84,3.2400084833863154,True,0.9015922151198301,202.3160901948781,,,,,,,,,,129.37087967588485,130.4822098425301,210.28220984253008,115.81779015746993,0.0011424281341776727,3986.484017732397,1.0,0.6042809986306994,6.878555023750215e-08
9,39,-7.558189223036393,73,5.731773449900446,True,-0.5111798526046338,267.3542447797591,257.6668313476895,91.4510822862468,160.45108228624682,257.38722942843833,0.0003786012003727849,522391.72619559587,0.06590958499642313,0.5930173894898556,7.971058866721738e-23,,,,,,,,,
10,9,-4.842059927310547,69,-4.177399643506774,,,,,,,,,,,,,,,,,,,,,
11,36,-6.6112995331260755,78,1.7673840873456683,True,-0.1628014239805271,276.3542653856928,262.9445978462466,104.65205671551992,151.75205671551993,262.78698582112,0.00020217017126948283,628509.3818919081,0.04888624354923894,0.588842466795648,2.556085967084844e-24,,,,,,,,,
12,5,9.131898734334385,98,0.9157488321174441,True,-1.1730129610137074,257.4775562687573,249.68889962164863,75.0475735668192,171.72854414009151,249.09048528663618,0.0007985558199800747,154959.15830921728,0.09799375398872111,0.5999581403002843,7.394433126780551e-19,,,,,,,,,
13,11,2.4674118228957553,56,-0.3030820043272531,,,,,,,,,,,,,,,,,,,,,
14,5,8.724373877534454,33,-0.47893488457986777,,,,,,,,,,,,,,,,,,,,,
15,38,-6.690691479813857,88,-4.0085982486580445,,,,,,,,,,,,,,,,,,,,,
16,26,-7.4520221424017326,64,-4.486462549619372,,,,,,,,,,,,,,,,,,,,,
17,34,-6.989482598696952,84,6.612594979649614,True,-0.8263312675031749,261.5615193118621,,,,,,,,,,,,,,,,,,
18,62,8.78032661007536,83,3.3941742246556057,True,-1.588222921968434,255.80082900936355,247.14356471589232,57.91723404460609,319.73655319107877,246.9365531910788,0.0013799621896121168,343699634.03099406,0.057924158914070066,0.6068752661042117,2.888345663341328e-35,,,,,,,,,
19,70,-6.52892689072986,98,-4.783855717853385,,,,,,,,,,,,,,,,,,,,,
