,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,33,-7.870588921717587,75,-0.27792569842138803,,,,,,,,,,,,
1,23,-7.309312646673998,82,-5.615324044321683,,,,,,,,,,,,
2,50,-8.627875432462933,57,2.624980768302155,,,,,,,,,,,,
3,79,5.547025391311633,84,2.4650762670954034,True,-1.1260447520905184,257.9970930414257,250.73912064954845,74.31832354891971,173.7309941293518,250.15633529021608,0.000796373047434131,198687.47875649304,0.09650406893549034,0.5999278617313689,2.0480833810424695e-19
4,35,4.725981594930813,95,-3.8847815924938196,,,,,,,,,,,,
5,17,-5.496136709705914,88,-1.6855219377352313,,,,,,,,,,,,
6,3,8.594553300474956,76,-3.2799140877995843,,,,,,,,,,,,
7,63,5.070844938855924,84,4.5494094685174336,True,-1.5219276315922394,254.77291506310215,248.0102323148724,63.55092665316136,337.1098146693677,247.60981466936775,0.0011815771523485774,19879362.733115807,0.08051578910105223,0.6047269146996005,5.076218220079225e-29
8,66,-4.770210731017437,85,-1.857257769418295,,,,,,,,,,,,
9,59,6.385987092341498,76,-0.4307146885949553,True,-0.9254068872931029,272.05110881175,255.78248423718134,92.47586072208375,160.67586072208374,255.50804642597208,0.0004485777752309623,530652.0119104449,0.065439596050892,0.5943825750653471,1.2431810812822869e-22
10,5,-8.067864507411608,64,-5.846397203621301,,,,,,,,,,,,
11,8,-9.693452735407202,42,6.565497311959586,True,-0.979058543497354,260.9113998866771,253.07719677944277,76.05952641449592,174.27571584869756,252.50809471710082,0.000717248924534952,193046.02825447338,0.09496691728075406,0.5987995467222212,1.6231243207349785e-19
12,89,5.175046219572831,95,-2.9655788651333337,True,-0.7745271705678277,287.740408131322,259.6528238848066,109.37009295567671,145.74018591135342,259.56495352216166,0.00019693627215570722,2402857.698505049,0.036735743555850395,0.5886942480747349,1.8633637431397935e-27
13,46,-6.323047523009835,81,-0.628174304428466,,,,,,,,,,,,
14,40,9.264702544175456,96,-4.890738955173479,,,,,,,,,,,,
15,43,-9.72255116651625,72,-8.041417601826526,,,,,,,,,,,,
16,32,7.345600600000015,80,-5.658793090056191,,,,,,,,,,,,
17,19,3.3779302675841336,65,2.1850547463527903,True,-0.5393051530644188,194.0157750342935,,,,,,,,,
18,17,9.463233462989113,97,-3.274911818670363,,,,,,,,,,,,
19,34,-3.6217561549787503,52,-1.9617699808734805,,,,,,,,,,,,
