,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,72,4.58332720702132,90,0.6504195304649834,True,-1.251915735242084,258.40974177556376,249.02675646766684,66.39533471379056,181.79844490459686,248.30077754770159,0.001021072965036309,145949.96396290735,0.10817628134482091,0.6028452142379825,2.554467528179802e-18,,,,,,,,,
1,20,8.543038765366326,33,-3.0263766012475424,True,-0.9179193237485761,,,,,,,,,,,,,,,,,,,
2,22,3.8122892082636533,64,3.8023604836921603,True,-1.2901830675020887,261.0841329524254,,,,,,,,,,,,,,,,,,
3,21,-8.761382769348216,98,-2.6691346767627966,,,,,,,,,,,,,,,,,,,,,
4,34,-8.222214378945552,37,1.7236680226876757,,,,,,,,,,,,,,,,,,,,,
5,37,-4.653514427949306,95,4.181840795068997,True,-0.8569582912265109,260.7407933987873,252.62157719102305,80.55399503774586,167.6831960301967,252.12920099245085,0.0006020889843470803,162399.10389378446,0.08834727252425449,0.5970346321304298,1.96765216076566e-19,,,,,,,,,
6,4,8.720406412705817,20,8.50707974780445,True,-1.0439975618951154,260.5490383575523,255.96327410864095,75.96923496245837,1000.2,252.04615300750834,0.0008432154085528284,3792435.2130674645,0.2534678067668794,0.600568417921426,6.918682427128275e-25,,,,,,,,,
7,1,-2.4326009936420494,56,0.8961471318418006,True,-1.0476745271207502,259.2569704793162,252.28333269096782,75.02150154028303,174.5929009241698,251.7356996919434,0.000755661340002094,216896.72595708483,0.0932756276633646,0.5993549921214115,1.0402374772999094e-19,,,,,,,,,
8,50,1.1187153793796192,84,0.5336630908152564,True,2.239861244558776,244.83244828397198,200.2874152849454,51.8,199.9,198.18921310138222,0.005040089644782674,129554.36390296393,0.2034499038499926,0.6323479044382923,3.857782256849804e-15,,,,,,,,,
9,6,-9.766870373365554,40,-4.270928888085608,,,,,,,,,,,,,,,,,,,,,
10,5,4.508513524491919,42,3.464405439092504,True,-1.0364045660235985,259.7723624588738,252.67481954938964,75.22529998235322,175.53517998941194,252.05494000352937,0.000754665577426804,160126.13840866424,0.09920777885162843,0.5993407814406958,5.228692613790026e-19,,,,,,,,,
11,62,-6.1514846835528765,99,-4.797455566976383,,,,,,,,,,,,,,,,,,,,,
12,42,3.9828341334914477,81,0.5339762583142189,True,0.38460091714316486,204.35710620160353,203.61402426742322,29.96839805901766,208.5,198.31580097049118,0.004129353967640879,13121.69281162231,0.31919949268905606,0.6273898909828642,5.434735305456606e-10,,,,,,,,,
13,46,-4.5133954818367155,89,-1.2163050048085857,,,,,,,,,,,,,,,,,,,,,
14,46,7.996877413464411,79,3.8872669394226396,True,-4.524994722469759,284.30659698553364,265.6858777898128,66.5871474666209,318.8,258.6128525333791,0.0031733310233553946,16087.198819786576,0.3244705999763285,0.621482589101497,4.366922454773929e-11,,,,,,,,,
15,9,-6.588637254932223,91,6.204615136075166,True,-1.1425949409428882,257.6860045886594,250.20141491490952,75.12289866408527,172.15373919845115,249.61542026718297,0.0007862739594575489,165188.40919864638,0.09688953044596979,0.5997872047394226,4.997129205439468e-19,,,,,,,,,
16,19,9.959277283351408,74,3.673810404134475,True,2.117825202944061,163.32371247834,,,,,,,,,,126.01582624856084,96.98494050993406,158.28494050993407,113.21505949006594,0.0016971473635784156,3618.967504806536,0.5841964275624305,0.6099945654694551,1.3449343608706586e-05
17,52,-2.5525480795646738,92,2.4050181617332136,True,-0.5930918857370777,265.215849431308,255.7952255457655,89.64607531202768,160.97686024962215,255.43078493759447,0.0004147497098580852,210422.74820687706,0.07551464019502267,0.593737471705128,1.2533160651653306e-20,,,,,,,,,
18,11,-8.531009524580726,47,3.056463942020052,True,-0.8754103503064966,261.2426957691685,253.86850166700395,78.53705224307296,172.06852612153648,253.31049129282118,0.0006466431854987631,170631.96483514027,0.09390633457809348,0.5977366523926562,2.118505068981989e-19,,,,,,,,,
19,32,-9.17200412669233,35,8.23271068297474,True,-0.05384939127310486,282.77058175358115,,,,,,,,,,,,,,,,,,
