,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,44,-7.387576098777209,49,-4.097463027258009,,,,,,,,,,,,,,,,,,,,,
1,58,1.728553490040639,84,1.047090706503921,True,-1.9731331658849884,255.2605736862416,250.19666973950413,62.86427912998453,325.21190695667184,245.91190695667183,0.001636781729337675,33221.264653061786,0.26438309860445636,0.609426429454237,1.1010574109506824e-13,,,,,,,,,
2,33,-6.065929894940658,34,1.9322090658840079,,,,,,,,,,,,,,,,,,,,,
3,33,-5.14938711406844,63,3.4186279777893773,True,-0.45988914784721613,269.93502476436385,258.57898844578244,93.35269550528213,159.65269550528214,258.2868261236795,0.0003513510365480312,353961.22597110475,0.0672630836512656,0.592450849386463,4.498995341226438e-22,,,,,,,,,
4,79,9.389218186010144,79,8.271900066327998,True,-1.0994514417118908,258.3784092415875,251.15280069910594,75.40040495308111,173.54024297184867,250.51991900938378,0.0007725796764651593,148508.67461333092,0.10052136397792885,0.5995949623724696,8.517330920154958e-19,,,,,,,,,
5,96,-6.165818307915243,97,-4.4706943610022165,,,,,,,,,,,,,,,,,,,,,
6,50,-9.159388582306258,66,6.414633700040675,True,-0.08323161505184601,281.03275225148127,,,,,,,,,,,,,,,,,,
7,9,-5.291378116111387,32,2.91237896679168,True,-0.8233970299153104,262.9176652747923,254.54729601971354,79.33643035433516,171.3418582126011,254.05271392913298,0.0006154675303348201,193026.77456784865,0.08815451211006911,0.5972481819878958,8.706790883707336e-20,,,,,,,,,
8,19,-6.128972093240854,56,1.2461749259115145,True,-0.4355925477310544,269.1383396000467,258.67134583136516,92.58465444783687,160.08849083587765,258.4038363880408,0.0003551489809770002,476804.82527225005,0.06432872991428573,0.5925311324403507,9.761699003727635e-23,,,,,,,,,
9,28,8.857346964109261,51,5.493344437747057,True,0.4524120701422986,203.24078166383484,175.10864891590106,46.75132216123883,191.9,171.44867783876117,0.004502957429902739,22754.363759826356,0.2861428566383303,0.6294906778210865,5.361041654710544e-11,,,,,,,,,
10,29,9.408960265698955,73,4.869114945620689,True,-1.5306832441672258,187.7170662893294,161.01881576871057,42.9,187.0,156.30986303734778,0.004683652157093935,22601.53579626614,0.3362779393842067,0.6304720519539396,1.2891931542051014e-10,151.377117855744,192.8,299.0934242902407,139.8934242902407,0.0003822090411678511,10370.100849331799,0.5284844754864825,0.5930908044015993,6.075811637376494e-11
11,1,-6.881226033979269,93,-2.768041303599233,,,,,,,,,,,,,,,,,,,,,
12,60,-9.74611485394224,70,4.679642947175182,,,,,,,,,,,,,,,,,,,,,
13,18,-9.189263752614753,45,-1.3514095160903814,,,,,,,,,,,,,,,,,,,,,
14,16,4.108577604748451,74,1.132509168414055,True,0.26263182609404856,153.40958706780665,,,,,,,,,,,,,,,,,,
15,52,-7.374525989547271,63,2.960010627341438,,,,,,,,,,,,,,,,,,,,,
16,61,-8.44822285139795,94,6.388173946074907,True,-0.35221229678806615,271.65016273804116,259.6914100646987,99.03757272154935,154.803179541162,259.4656068196127,0.00027243797773016923,349270.45875201153,0.058949645652968376,0.5906689457463388,1.7037970669650312e-22,,,,,,,,,
17,2,9.508755279457855,92,-2.679447858704272,,,,,,,,,,,,,,,,,,,,,
18,20,-5.071066254133909,67,2.039647517072286,True,-0.8034556225987177,261.61001183832235,253.92519838797818,80.71082372873026,168.72649423723814,253.45783525425395,0.0005866218824007476,238931.73157564897,0.08587077950254364,0.5967846554608816,2.5045438048397596e-20,,,,,,,,,
19,27,9.552210061796519,48,6.807767007172998,True,0.48496208230801746,206.36503143164478,174.50401366930748,47.312565570295774,191.5,171.58743442970425,0.004520795827143976,120215.82707633065,0.25615644470424187,0.6295885220303828,1.0460179760525966e-14,,,,,,,,,
