,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,38,-7.5587741222505755,72,4.342489692328522,True,-0.3910275804139334,270.14633155019243,,,,,,,,,
1,28,7.302286199862891,91,-3.1909333433704123,,,,,,,,,,,,
2,39,-8.215750361810334,61,3.8765728168443747,True,-0.005105278964122477,283.50614521722713,266.52521622890225,111.88612572267938,147.44816763023917,266.4379580924402,0.00013332904260520646,1606687.5174273178,0.036164248267721674,0.5867009263476727,3.7977707324855704e-27
3,13,-9.449616960744917,63,4.941520452559736,True,-0.9900279894920858,260.11745972661663,,,,,,,,,
4,60,7.323837545456136,75,3.0447556591312246,True,-1.321364988376276,255.74498660918402,249.08335143182578,65.85842215343418,185.15505329206053,248.24831556931318,0.001087020721769573,125457.13763053858,0.11600484682261107,0.603635932408731,7.484612963773029e-18
5,98,8.815709390817243,99,-0.20561337595503382,True,-1.1703864041165737,257.4775562687573,249.69058183599083,75.14036380252428,171.72421828151457,249.09192723949516,0.0007966985758871232,152537.7902698242,0.09801410629509366,0.5999323800776686,7.941707718929043e-19
6,7,-9.094407136756264,78,-2.1891766920264777,,,,,,,,,,,,
7,80,-2.958426946822188,87,1.4031066675694923,,,,,,,,,,,,
8,39,3.995986429956073,43,1.7398126522576245,True,-1.0623496129056569,261.31531489436026,252.29594875474433,73.40227612617733,177.22136567570638,251.65954477476456,0.0007966244783884336,175653.53013051744,0.10059437363435286,0.5999313516864159,4.015495634599521e-19
9,19,-3.1530425933713424,98,2.2827828882523686,True,-1.1191981521299974,257.69798636634926,,,,,,,,,
10,74,-3.95706763835838,80,3.496105573174564,True,0.0502228709099666,287.14229228930714,268.2058331770537,114.6219745463034,146.09596606173787,268.12600848456555,0.00011188224498208267,-510870.5631823948,0.034447468508563735,0.5859218835067473,7.855893367090096e-25
11,61,-8.970154221880001,94,0.05603536320673186,,,,,,,,,,,,
12,45,-5.071384904808241,47,-0.045877388586239576,,,,,,,,,,,,
13,32,-3.0500488682915616,61,-2.632161006255213,,,,,,,,,,,,
14,34,-8.091379134287939,50,3.0974225503103163,True,0.3460627664307296,300.6354316572336,,,,,,,,,
15,51,-3.7310533720512336,58,-3.6319812486646548,,,,,,,,,,,,
16,72,4.7556527151863275,77,1.9553026061949943,True,-1.106286743781639,261.26929755703037,251.17996364308593,74.27159551653315,174.4429573099199,250.5856808966934,0.0007919932348694532,192012.42140505736,0.09738794746239147,0.5998669759053393,2.4156628697654904e-19
17,51,1.3727359315106327,58,1.2614936241769072,True,-1.1190157739866038,259.01771336553946,251.49134907869663,72.41026944258574,178.06616166555145,250.77794611148286,0.0008422097221727629,127876.45226108984,0.10666969676902632,0.6005548633326988,2.5934861870172824e-18
18,26,7.733204576441352,43,-3.442581617306213,True,-0.9636670918198131,,,,,,,,,,
19,20,-7.094272480845953,76,5.288628778325982,True,-0.9859462613327232,263.82454962515385,252.01700021362902,77.16071330475509,171.71642798285308,251.42785733904898,0.0007009632747960734,158951.55234903345,0.0968083448843815,0.5985593903055026,4.167670268601806e-19
